id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
apdpezlk1a3tg8wzdv8axk6c4,Krešimir,Vrbanac,Kresimir,Vrbanac,Male,K. Vrbanac,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-04-24,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,4.0,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
as4jvedixvsykxbhle6qetzvt,Kemal,Ademi,Kemal,Ademi,Male,K. Ademi,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,1996-01-23,Villingen-Schweningen,Germany,36min0qztu8eydwvpv8t1is0m,197.0,90.0,right,NaN,2024-07-02Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
b5o4vzbns7xgj4p566ltn5i50,Domagoj,Bukvić,Domagoj,Bukvic,Male,D. Bukvić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-02-22,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,39.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
b6jprfgeba37jbn8wqyt614b8,Ivan,Barić,Ivan,Baric,Male,I. Barić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2007-01-10,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,46.0,2024-08-07Z,active,yes,NaN,NaN,NaN,NaN
cfrpp8kjcpr4a73agsm8ge25m,Renan,Guedes Borges,Renan,Guedes Borges,Male,Renan Guedes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1998-01-19,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,177.0,69.0,right,42.0,2023-07-01Z,active,yes,NaN,NaN,NaN,Renan Guedes
chc75apbz82r6alzet0ws33vu,Emin,Hasić,Emin,Hasic,Male,E. Hasić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2003-02-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,NaN,right,33.0,2024-08-13Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
czcf1wuv1mkuttmmec85i82s4,Niko,Farkaš,Niko,Farkas,Male,N. Farkaš,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2006-11-29,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,18.0,2024-07-31Z,active,yes,NaN,NaN,NaN,NaN
d9df8ap4q8tabr6pkr3iccavo,Marino,Žeravica,Marino,Zeravica,Male,M. Žeravica,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-03-26,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,19.0,2025-06-16Z,active,no,2025-09-14Z,NaN,NaN,NaN
dn83ihv2nin325b79pfgzlp05,Arnel,Jakupovic,Arnel,Jakupovic,Male,A. Jakupovic,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,1998-05-29,NaN,Austria,hcs1bd49qliqqity6o268jyt,186.0,81.0,left,17.0,2024-08-30Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
drmylh22to3psgrr293uxd5hw,Jan,Hlapčić,Jan,Hlapcic,Male,J. Hlapčić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2006-04-07,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,20.0,2024-04-04Z,active,yes,NaN,NaN,NaN,NaN
e36vq0hj7nf11yryjeyzv56,Styopa,Mkrtchyan,Styopa,Mkrtchyan,Male,S. Mkrtchyan,Armenia,687vx665s4d88stgnq72a84k6,Defender,player,2003-02-17,NaN,Armenia,687vx665s4d88stgnq72a84k6,190.0,NaN,left,5.0,2023-07-21Z,active,yes,NaN,NaN,NaN,NaN
ey7hw41hs05di8j2yfb5vhr10,Šimun,Mikolčić,Simun,Mikolcic,Male,Š. Mikolčić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2004-01-21,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,98.0,2024-01-26Z,active,yes,NaN,NaN,NaN,NaN
ia0gbmz8j5hdx14agb7p1ck,Ivan,Cvijanović,Ivan,Cvijanovic,Male,I. Cvijanović,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-10-09,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,55.0,2024-06-19Z,active,yes,NaN,NaN,NaN,NaN
23imu9jq56lnmi7a9nldc45hx,Mario,Gregurina,Mario,Gregurina,Male,M. Gregurina,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1988-03-23,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,180.0,73.0,NaN,NaN,2025-06-06Z,active,yes,NaN,NaN,NaN,NaN
2kuklwya658c9xq1yv2k3h0q1,Andrija,Filipović,Andrija,Filipovic,Male,A. Filipović,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1997-04-18,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,181.0,73.0,NaN,7.0,2025-09-10Z,active,yes,NaN,NaN,NaN,NaN
2uoqktyygd6quotp195rvo6lm,Ivan,Ćubelić,Ivan,Cubelic,Male,I. Ćubelić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2003-06-02,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,15.0,2024-07-13Z,active,yes,NaN,NaN,NaN,NaN
2yl9v5sa2ym64tlvz2yf58zdg,Zvonimir,Katalinić,Zvonimir,Katalinic,Male,Z. Katalinić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2004-04-15,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3pkrnbioh7j5grczkf6s6xca2,Karlo,Išasegi,Karlo,Isasegi,Male,K. Išasegi,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-08-24,Đakovo,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
41imdq837fapbgvnrkimw6e39,Leonard,Zuta,Leonard,Zuta,Male,L. Zuta,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,1992-08-09,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,72.0,left,35.0,2025-08-22Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
43x41ddqi9iy0yp37ryhbl72s,Andro,Sokac,Andro,Sokac,Male,A. Sokac,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2007-09-20,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2024-03-01Z,active,yes,NaN,NaN,NaN,NaN
4an8xrcoiz0th7347aradjo5w,Ante,Šuto,NaN,NaN,Male,A. Šuto,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2000-06-19,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,185.0,NaN,left,22.0,2024-01-29Z,active,yes,NaN,NaN,NaN,NaN
4qrrwr41paxt4mgt570oktlhw,Marko,Petrović,NaN,NaN,Male,M. Petrović,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2006-04-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,NaN,left,45.0,2024-11-12Z,active,yes,NaN,NaN,NaN,NaN
5oqn6kqq5b2jqtidry3g19u96,Mateo,Barać,NaN,NaN,Male,M. Barać,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-10-04,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,17.0,2025-07-05Z,active,yes,NaN,NaN,NaN,NaN
62hp7bk1fk5jlhlo3ipkzdlre,Michael,Agbekpornu,Michael,Agbekpornu,Male,M. Agbekpornu,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,1998-08-31,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,177.0,65.0,NaN,30.0,2023-07-17Z,active,yes,NaN,NaN,NaN,NaN
6e22x46gqvnavi481aabpuqdw,Igor,Lepinjica,NaN,NaN,Male,I. Lepinjica,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1999-07-09,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,23.0,2024-07-12Z,active,yes,NaN,NaN,NaN,NaN
71eiaf3c37jpcqmcds6kbg4q,Adrian,Liber,Adrian,Liber,Male,A. Liber,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2001-01-09,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,171.0,70.0,NaN,13.0,2023-09-08Z,active,yes,NaN,NaN,NaN,NaN
7h86xjrkn4ohicw191no593vt,Vinko,Međimorec,Vinko,Medimorec,Male,V. Međimorec,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1996-06-01,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,189.0,82.0,right,2.0,2025-01-16Z,active,yes,NaN,NaN,NaN,NaN
8e0f4d0nke8zpryrnvlo93rbo,Adriano,Jagušić,Adriano,Jagusic,Male,A. Jagušić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-09-06,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,NaN,left,8.0,2023-07-21Z,active,yes,NaN,NaN,NaN,NaN
8usoj500juhjeijoxqicqcyqd,Ivan,Čović,NaN,NaN,Male,I. Čović,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1990-09-17,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,194.0,89.0,right,32.0,2020-08-09Z,active,yes,NaN,NaN,NaN,NaN
9a1f1avsg4f7pa0sm6pkdm95h,Dominik,Kovačić,Dominik,Kovacic,Male,D. Kovačić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1994-01-05,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,86.0,NaN,4.0,2024-09-11Z,active,yes,NaN,NaN,NaN,NaN
9w3q681elsct1odntvkctt621,Ivan,Božić,Ivan,Bozic,Male,I. Božić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1997-06-08,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,right,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
9zf4c9cmchggo5ogh82ecxwd0,Luka,Ćurković,NaN,NaN,Male,L. Ćurković,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-08-26,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,16.0,2023-08-30Z,active,yes,NaN,NaN,NaN,NaN
ai5cnyn9zjkdlzma3goj7m7yt,Ljuban,Crepulja,Ljuban,Crepulja,Male,L. Crepulja,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1993-09-02,Čapljina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,178.0,72.0,right,21.0,2024-08-03Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
alqh849c5mw5nfvc76kuky13o,Antonio,Jakir,Antonio,Jakir,Male,A. Jakir,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-01-25,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,3.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN
asm3oo8dojb1a90xit1q2gdzp,Osman,Hadžikić,Osman,Hadzikic,Male,O. Hadžikić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,1996-03-12,Klosterneuburg,Austria,hcs1bd49qliqqity6o268jyt,186.0,86.0,right,31.0,2025-07-16Z,active,yes,NaN,Austria,hcs1bd49qliqqity6o268jyt,NaN
b8wrjw1i69z34piznueqtyl79,Marijo,Dodik,NaN,NaN,Male,M. Dodik,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,assistant coach,1974-02-18,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN
bp23apnegi2ypci9rshsx8c89,Mihail Andrejevič,Caimacov,Mihail,Caimacov,Male,M. Caimacov,Moldova,389mdnq78a55g2gr040a3mmtj,Midfielder,player,1998-07-22,Tiraspol,Moldova,389mdnq78a55g2gr040a3mmtj,183.0,69.0,left,10.0,2023-07-01Z,active,yes,NaN,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN
cfce50c7ttr6atefhdnj09pn8,Erik,Riđan,NaN,NaN,Male,E. Riđan,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-10-24,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ckq0dtia7jr348milai45n9hx,Antun,Marković,NaN,NaN,Male,A. Marković,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1992-07-04,Gnjilane,Yugoslavia,4tbxaicghm9l9p07quja51vfu,193.0,84.0,right,12.0,2025-05-31Z,active,yes,NaN,NaN,NaN,NaN
cl2tll2ywoc6ausomuxuoyz2s,Ernis,Qestaj,NaN,NaN,Male,E. Qestaj,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,2006-07-17,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,19.0,2024-08-01Z,active,yes,NaN,NaN,NaN,NaN
cn7tmvfvncpptd4vacbouszu2,Matija,Jesenović,Matija,Jesenovic,Male,M. Jesenović,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1997-12-19,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,1.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
cqwcrwtwcbs9p0p85r7jmc7v9,Tomislav,Božić,NaN,NaN,Male,T. Božić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1987-11-01,Požega,Croatia,37hlakrwxyuzovaeoo4sezusp,184.0,77.0,right,6.0,2019-07-03Z,active,yes,NaN,NaN,NaN,NaN
dv5vvl5q1ll35ftysze6fozjd,Josip,Mitrović,Josip,Mitrovic,Male,J. Mitrović,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2000-06-11,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,174.0,74.0,right,11.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
e70ek2b59dfj8zhsxm55p8h78,Gabrijel,Šivalec,Gabrijel,Sivalec,Male,G. Šivalec,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2008-05-05,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,26.0,2025-08-22Z,active,yes,NaN,NaN,NaN,NaN
ewt8nxg2m27fj0n7dr9hbul05,Ilija,Nestorovski,Ilija,Nestorovski,Male,I. Nestorovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Attacker,player,1990-03-12,Prilep,North Macedonia,1lesyxylc5eza0a4z87t9azcc,183.0,74.0,left,90.0,2024-08-30Z,active,yes,NaN,NaN,NaN,NaN
f1wwsk64a72nbj4uygwrpoxsk,Filip,Krušelj,Filip,Kruselj,Male,F. Krušelj,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-05-30,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,NaN,right,18.0,2023-03-30Z,active,yes,NaN,NaN,NaN,NaN
f2wo2ju2b28i5wkysd1j8k104,Leon,Bošnjak,Leon,Bosnjak,Male,L. Bošnjak,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2006-01-23,Virovitica,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,24.0,2023-04-25Z,active,yes,NaN,NaN,NaN,NaN
t8nnkyx38auba6c45piuj1uc,Marko,Aščić,NaN,NaN,Male,M. Aščić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2007-04-14,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,right,29.0,2024-11-09Z,active,yes,NaN,NaN,NaN,NaN
1c13zuow4k4g4tnvc2hexkiqd,Roberto,Punčec,Roberto,Puncec,Male,R. Punčec,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1991-10-27,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,186.0,80.0,right,14.0,2025-08-23Z,active,yes,NaN,NaN,NaN,NaN
2f5biho1yp7savanyjzmyjvxm,Tomislav,Duvnjak,Tomislav,Duvnjak,Male,T. Duvnjak,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2003-02-05,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,8.0,2024-07-31Z,active,yes,NaN,NaN,NaN,NaN
2yygrlriw07gb0grwhoxasn6y,Luka,Škaričić,Luka,Skaricic,Male,L. Škaričić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2002-01-28,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,4.0,2023-07-20Z,active,yes,NaN,NaN,NaN,NaN
37clayp8chnysq4ebf7ir09ud,Petar,Bočkaj,Petar,Bockaj,Male,P. Bočkaj,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1996-07-23,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,179.0,NaN,left,12.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
3hax3hy9n2wyp1ovvhd6zdk6i,David,Mistrafović,David,Mistrafovic,Male,D. Mistrafović,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,2001-05-25,Luzern,Switzerland,3bh70jgvc5mn58x0byjkuda17,188.0,78.0,left,20.0,2023-08-22Z,active,no,2025-08-06Z,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
447rl50fu3zl5y0opdoh7x7u1,Lamine,Ba,Lamine,Ba,Male,L. Ba,Mauritania,fddgtcs6irg28x9oqietkb6x,Defender,player,1997-08-24,Villepinte,France,7gww28djs405rfga69smki84o,188.0,75.0,right,5.0,2022-07-20Z,active,yes,NaN,France,7gww28djs405rfga69smki84o,NaN
49o5gdbx96m58s2eo1y2sen6x,Vane,Jovanov,Vane,Jovanov,Male,V. Jovanov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,1998-12-28,Shtip,North Macedonia,1lesyxylc5eza0a4z87t9azcc,177.0,NaN,NaN,3.0,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN
4o6c9ub4tgi27tso5ahw1e1nt,Ivan,Mamut,Ivan,Mamut,Male,I. Mamut,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1997-04-30,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,82.0,left,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
5jg7vbd98ggggt2c9st5muicq,Aleksa,Latković,Aleksa,Latkovic,Male,A. Latković,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,2000-10-30,Cetinje,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,27.0,2024-09-05Z,active,yes,NaN,NaN,NaN,NaN
5o9nt5yvnq3gysawy4o1fvcnp,Oliver,Zelenika,Oliver,Zelenika,Male,O. Zelenika,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1993-05-14,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,82.0,left,1.0,2020-02-04Z,active,yes,NaN,NaN,NaN,NaN
5xd60sjwntdoxximf4byu20pg,Luka,Mamić,Luka,Mamic,Male,L. Mamić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2002-08-02,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,22.0,2024-08-14Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
61cd0gl2g5br1vwjcxd0ru8oa,Mario,Mladenovski,Mario,Mladenovski,Male,M. Mladenovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,2000-09-16,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,13.0,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN
6ggbuzuqo67ypsg3x4l0dvh05,Mario,Marina,Mario,Marina,Male,M. Marina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1989-08-03,Bugojno,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,184.0,NaN,right,24.0,2023-09-06Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
6yq4l6wumd5las5068n6jc00k,Sven,Lesjak,Sven,Lesjak,Male,S. Lesjak,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2006-08-23,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,190.0,NaN,right,2.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
809p5ayo3mk70kanvfz4lwa95,Jaime,Sierra Mateos,Jaime,Sierra,Male,Jaime Sierra,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1998-03-18,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,175.0,63.0,right,14.0,2025-01-15Z,active,no,2025-08-09Z,NaN,NaN,NaN
8jpi00d2x13qk1x0i7aw8j71m,Matej,Vuk,Matej,Vuk,Male,M. Vuk,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2000-06-10,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,182.0,75.0,right,7.0,2025-01-27Z,active,yes,NaN,NaN,NaN,NaN
8ltuva2qr84a09rjwox5l4t05,Nikola,Šafarić,Nikola,Safaric,Male,N. Šafarić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1981-03-11,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,166.0,69.0,NaN,NaN,2024-02-26Z,active,yes,NaN,NaN,NaN,NaN
8xwrl6e5dru4974kdgj5la8yd,Frane,Maglica,Frane,Maglica,Male,F. Maglica,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1997-07-02,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,190.0,NaN,NaN,23.0,2024-07-17Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
9k2t6u0m076dhhi8svde98yne,Atdhe,Mazari,Atdhe,Mazari,Male,A. Mazari,Albania,17zsm8shejejls2on1ffil3op,Attacker,player,2001-06-02,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,26.0,2025-01-27Z,active,no,2025-08-21Z,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN
9wdn6hgrn4rwuch3jy34u7y1g,Leon,Belcar,Leon,Belcar,Male,L. Belcar,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2002-01-04,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,10.0,2025-06-26Z,active,yes,NaN,NaN,NaN,NaN
ahaopr383evss9m591d4u1ilm,Josip,Silić,Josip,Silic,Male,J. Silić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1999-12-16,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,33.0,2023-02-13Z,active,yes,NaN,NaN,NaN,NaN
anchmkuzr4o9o5vkd0oxnklqs,Roko,Domjanić,Roko,Domjanic,Male,R. Domjanić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-12-02,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2026-02-01Z,active,no,NaN,NaN,NaN,NaN
arcrth2uxvnkj6ewj19n31rl5,Tomislav Adolf,Tomić,Tomislav,Tomic,Male,T. Tomić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1997-03-07,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,21.0,2025-02-19Z,active,no,2025-08-16Z,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
axz61rnxy3k8eah7v9h87jklw,Mate,Antunović,Mate,Antunovic,Male,M. Antunović,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-03-03,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,11.0,2025-01-22Z,active,yes,NaN,NaN,NaN,NaN
b8dhi7g015evm8knamlytz7bp,David,Puclin,David,Puclin,Male,D. Puclin,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1992-06-17,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,175.0,77.0,right,6.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN
bsjznmo60qtqs5chtrdkp9dlg,Filip,Jagarčec,Filip,Jagarcec,Male,F. Jagarčec,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-08-10,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-06-26Z,active,no,2025-08-28Z,NaN,NaN,NaN
c8ikdrxdufewp5jzds3s24xjp,Mateo,Barać,Mateo,Barac,Male,M. Barać,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1994-07-20,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,190.0,90.0,left,44.0,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
cheiwyrrrla3msdtkh82o9iad,Marko,Dabro,Marko,Dabro,Male,M. Dabro,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1997-03-28,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,70.0,left,9.0,2024-02-13Z,active,yes,NaN,NaN,NaN,NaN
crpkn4juf1s72y9c76t3o4k16,Iuri António,Teixeira Tavares,Iuri António,Teixeira Tavares,Male,Iuri Tavares,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Attacker,player,2001-03-08,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,191.0,74.0,right,38.0,2025-07-04Z,active,yes,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,Iuri Tavares
d2byso6fmecotnc9g26bj6lpm,Rüfət Şahin oğlu,Abdullazadə,Rüfat,Abdullazada,Male,R. Abdullazadə,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,Midfielder,player,2001-01-17,NaN,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,NaN,NaN,NaN,19.0,2025-07-24Z,active,yes,NaN,NaN,NaN,NaN
dc8ijwgfbwjg7y85l94tbjcpg,Novak,Tepšić,Novak,Tepsic,Male,N. Tepšić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2002-03-16,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,75.0,right,16.0,2024-07-24Z,active,yes,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
