id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,knownName,secondNationality,secondNationalityId,shirtNumber
8afjc5w0g2wk4hebm0lrcncb8,Dylan Nino,Fancito,Nino,Fancito,Male,N. Fancito,Curaçao,5im58ram567ao2fbnz39sm8vk,Goalkeeper,player,2004-09-30,NaN,Curaçao,5im58ram567ao2fbnz39sm8vk,184.0,69.0,right,2023-02-09Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,30.0
90wqm09fc4asx9hqghtv3gt1w,Mike,van Dijk,Mike,van Dijk,Male,M. van Dijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1992-01-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
94msjqprwfsviylh3i0ss9m8l,Jorn,Brondeel,Jorn,Brondeel,Male,J. Brondeel,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1993-09-07,Wetteren,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,82.0,right,2023-07-11Z,NaN,active,yes,NaN,NaN,NaN,26.0
9lbwj979vz2ezitgvccuzqec4,Amir,Bryson,Amir,Bryson,Male,A. Bryson,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-12-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,20.0
a69sa0h7lgpmlav961cpejbe2,Daan,Huisman,Daan,Huisman,Male,D. Huisman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-07-26,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,63.0,right,2024-08-10Z,NaN,active,yes,NaN,NaN,NaN,5.0
aiacgvdwjvt1te2ndnbk95lg5,Kevin,van Veen,Kevin,van Veen,Male,K. van Veen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1991-06-01,Eindhoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,85.0,right,2025-07-31Z,NaN,active,yes,NaN,NaN,NaN,9.0
bbioa3k3b42rbeoshutb96oes,Niek,Munsters,Niek,Munsters,Male,N. Munsters,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-03-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-08-22Z,NaN,active,yes,Niek Munsters,NaN,NaN,18.0
br475mati0k5y7cyximvszw0l,John Andreu,Neeskens Ramírez,John,Neeskens,Male,J. Neeskens,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-11-17,Tulsa,USA,7hr2f89v44y65dyu9k92vprwn,185.0,86.0,left,2025-07-11Z,NaN,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,33.0
c9joaclsbdl4xvwvdarsdhiqc,Marlon,van de Wetering,Marlon,van de Wetering,Male,M. van de Wetering,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-11-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,27.0
c9ntrr01c49aayo1d8x2ctc0k,Ruben,van Eijndhoven,Ruben,van Eijndhoven,Male,R. van Eijndhoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-04-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,65.0,right,2024-07-23Z,NaN,active,yes,NaN,NaN,NaN,19.0
dij5ldlj2p6ltcsrdjrdbl72s,Thijs,Muller,Thijs,Muller,Male,T. Muller,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-04-16,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-07-23Z,NaN,active,yes,NaN,NaN,NaN,21.0
dqjd8qk3ssp96ue03h1ee2dck,Zakaria,Haddaoui,Zakaria,Haddaoui,Male,Z. Haddaoui,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-02-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-29Z,NaN,active,yes,NaN,NaN,NaN,28.0
dtwnev2zskuahjtw1z66h05qs,Siem,de Moes,Siem,de Moes,Male,S. de Moes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-02-17,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,NaN,left,2025-08-28Z,NaN,active,yes,NaN,NaN,NaN,19.0
e0fd13f4bjrv0f3yvqijebh90,Farouq,Limouri,Farouq,Limouri,Male,F. Limouri,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-03-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,70.0,right,2023-06-13Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,3.0
e7mkwb7ysbo3ey0obctcp979w,Luc,Netten,Luc,Netten,Male,L. Netten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-04-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-07-29Z,NaN,active,yes,NaN,NaN,NaN,17.0
ebi648jr4h7usxc63i4ji3k0k,Hugo,Deenen,Hugo,Deenen,Male,H. Deenen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-07-14,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,74.0,right,2024-07-22Z,NaN,active,yes,NaN,NaN,NaN,14.0
flc8eqe5425v5yg3eeeukges,Roel,van Zutphen,Roel,van Zutphen,Male,R. van Zutphen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-02-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-22Z,NaN,active,yes,NaN,NaN,NaN,31.0
ma3my4q4wln06xyl1z3v9fmy,Terrence John,Douglas,Terrence,Douglas,Male,T. Douglas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-09-14,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,72.0,left,2024-08-29Z,NaN,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,25.0
yvkg7uyb2bxtqxvsyy41nthw,Sven,Simons,Sven,Simons,Male,S. Simons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-03-02,Weert,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,64.0,left,2023-06-13Z,NaN,active,yes,Sven Simons,NaN,NaN,8.0
10rii5jnu060z4qzyn0a36n84,Juliën Merijn,Mesbahi,Juliën,Mesbahi,Male,J. Mesbahi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2006-01-31,Enschede,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,75.0,right,2025-07-08Z,2026-06-30Z,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,24.0
1ainxl6zw3ne3doloixspdez8,Pascal,Mulder,Pascal,Mulder,Male,P. Mulder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-01-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,6.0
1r0yfm91fgngeillws3jfwa38,Kevin,Norder,Kevin,Norder,Male,K. Norder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-09-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-12Z,NaN,active,yes,NaN,NaN,NaN,16.0
1u9dgzqu8rgald39n13g1wy6s,Christian,Ærbo Østergaard,Christian,Østergaard,Male,C. Østergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-04-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,NaN,NaN,2025-07-02Z,NaN,active,yes,NaN,NaN,NaN,4.0
2086zxdb2ntif2jbqr4lzk3kk,Stan,van Manen,Stan,van Manen,Male,S. van Manen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-05-12,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,14.0
2mfslxxrar9a5fbif0ulk7ze,Djenahro,Nunumete,Djenahro,Nunumete,Male,D. Nunumete,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-01-28,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,21.0
397b51xukpvvfnnebdk5x7gus,Chiel,Sunder,Chiel,Sunder,Male,C. Sunder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-28Z,NaN,active,yes,NaN,NaN,NaN,15.0
3xvocl5rk3rkgilofj2fplkyy,Menno,van Dam,Menno,van Dam,Male,M. van Dam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1983-06-19,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-06-13Z,NaN,active,yes,NaN,NaN,NaN,NaN
3y3krzx5g6hxunvllkgn34b8p,Luca,Unbehaun,Luca,Unbehaun,Male,L. Unbehaun,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2001-02-27,Bochum,Germany,36min0qztu8eydwvpv8t1is0m,185.0,82.0,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,38.0
4814tfrmrw9sfi2bmzo4kbrx0,Steyn,de Haan,Steyn,De Haan,Male,S. de Haan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-16Z,NaN,active,yes,NaN,NaN,NaN,29.0
4iurx3g3hajlatv5gcxsqwm7e,Dennis,Vos,Dennis,Vos,Male,D. Vos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-11-28,Geldrop,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,left,2023-01-27Z,2025-08-28Z,active,no,NaN,NaN,NaN,3.0
500mpw17194o3ztewqcqq4xsk,Tim Henri Victor,Geypens,Tim,Geypens,Male,T. Geypens,Indonesia,1zi2c00k6skx48tn692uem0n6,Defender,player,2005-06-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,69.0,left,2024-07-01Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,5.0
5653wjkuhlixi7m8fov54jtw4,Dim Jippe,Otten,Dim,Otten,Male,D. Otten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-16Z,NaN,active,yes,NaN,NaN,NaN,26.0
5t58neiqhud2d4h64owu8fwiy,Agon,Sadiku,Agon,Sadiku,Male,A. Sadiku,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,2003-03-10,Raahe,Finland,2u07e54v5dprsugdvddpq5ync,184.0,73.0,right,2026-01-01Z,NaN,active,no,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN
6qqhmb2q0bf5opsys6pb11gd0,Adam,Claridge Jensen,Adam,Jensen,Male,A. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-03-31,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,63.0,right,2025-07-19Z,NaN,active,yes,NaN,England,1fk5l4hkqk12i7zske6mcqju6,19.0
6u3xlhiukyu2cicymn8138b1l,Julius,Kade,Julius,Kade,Male,J. Kade,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-05-20,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,182.0,67.0,left,2024-06-27Z,NaN,active,yes,NaN,NaN,NaN,20.0
72fg7x4m31fzml7km1i5ayzh0,Gijs,Bolk,Gijs,Bolk,Male,G. Bolk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,NaN,left,2023-12-22Z,NaN,active,yes,NaN,NaN,NaN,34.0
7419fmwfcv09mkp6v983k0h6,Nelson Efosa,Amadin,Nelson,Amadin,Male,N. Amadin,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-10-31,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,NaN,left,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,11.0
7wdzb52rnzm47op41i069rhii,Luca,Denk,Luca,Denk,Male,L. Denk,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-03-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,NaN,NaN,2025-07-25Z,NaN,active,yes,NaN,NaN,NaN,13.0
9jx0oun9o3zqncgu9axt2qxka,Jorginho,Soares,Jorginho,Soares,Male,J. Soares,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1999-07-18,Spijkenisse,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,NaN,right,2024-07-19Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2.0
9sszfktgmr5fbifj6vyk61k6i,Alaa Hamad,Bakir,Alaa,Bakir,Male,Alaa Bakir,Jordan,5067agkwm6luzilwyfwth1dic,Attacker,player,2001-01-15,Münster,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,right,2024-07-08Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,8.0
a33sy9bstlsfq023oiym5qk9g,Daniël,Beukers,Daniël,Beukers,Male,D. Beukers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-01-28,Spakenburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,67.0,right,2025-07-24Z,2026-06-30Z,active,yes,NaN,NaN,NaN,22.0
adi51ch6cjpi82psy3jtgp9wq,Freddy,Quispel,Freddy,Quispel,Male,F. Quispel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-10-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,NaN,right,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,12.0
aiuhe3d7tyvihiu5ysnp2740k,Lukas,Lind Wessel Larsen,Lukas,Larsen,Male,L. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-03-11,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,65.0,left,2025-07-11Z,2026-06-30Z,active,yes,NaN,NaN,NaN,17.0
axsqlcy8ozd4tivyi8i4a7uy2,Torben Bjarne,Rhein,Torben,Rhein,Male,T. Rhein,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-01-12,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,173.0,71.0,both,2024-06-27Z,NaN,active,yes,NaN,NaN,NaN,7.0
bgzkdepav40x6focwuaf9qxre,Romano Ceciel,Postema,Romano,Postema,Male,R. Postema,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-02-07,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,67.0,right,2025-07-21Z,2026-06-30Z,active,yes,NaN,NaN,NaN,9.0
brvj0gs3tw8h12sue9e8nuzh0,Liam-Dean,Marheineke,Liam-Dean,Marheineke,Male,L. Marheineke,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2006-07-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,27.0
c82umtdnxng9vgwogrbznr1be,Jalen,Hawkins,Jalen,Hawkins,Male,J. Hawkins,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-01-24,Regensburg,Germany,36min0qztu8eydwvpv8t1is0m,177.0,73.0,right,2024-07-02Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,10.0
do3hmeg3lk6ttukbn2aig9h,Alfons,Arts,Alfons,Arts,Male,A. Arts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1965-08-29,Zeist,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
dylwfmh36ig1bapog0na7zuvo,Marc,Hegeman,Marc,Hegeman,Male,M. Hegeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1976-04-24,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-04-13Z,NaN,active,yes,NaN,NaN,NaN,NaN
el9ylvj60iestpxwpwtgcbco9,Franck Junior,Evina,Franck,Evina,Male,F. Evina,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2000-07-05,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,180.0,77.0,right,2024-07-16Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,18.0
euam6fi49tt5fg3i6q5l11ej9,Rodney Nkele,Kongolo,Rodney,Kongolo,Male,R. Kongolo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-01-09,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,78.0,right,2025-08-08Z,NaN,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,25.0
g02z72tncsz7axrxj3ezqhhw,Ties,Oostra,Ties,Oostra,Male,T. Oostra,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-01-29,Heerenveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,61.0,right,2025-08-01Z,NaN,active,yes,NaN,NaN,NaN,23.0
we5jzu2ad4z3wxaerwe6sdex,Koen,Bucker,Koen,Bucker,Male,K. Bucker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1996-06-18,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,86.0,right,2025-08-07Z,NaN,active,yes,NaN,NaN,NaN,1.0
154qk4q3fxzjua6et2wufkjdg,Shedrach,Ebite,Shedrach,Ebite,Male,S. Ebite,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-01-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2025-06-23Z,NaN,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
1b32j0lqi7ggcabdra4tygxzo,Markus Gustav,Jensen,Markus,Jensen,Male,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-07-15,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,both,2025-08-20Z,2026-06-30Z,active,yes,NaN,NaN,NaN,NaN
1d654zc2rjzjswmti9af1gdn8,Martin,Tsankov,Martin,Tsankov,Male,M. Tsankov,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-01-25,Karlovo,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,right,2025-08-30Z,NaN,active,yes,NaN,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN
2n5747kdxok0ifg5o37336plg,Lynden,Edhart,Lynden,Edhart,Male,L. Edhart,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-10-04,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,65.0,right,2022-06-17Z,NaN,active,yes,NaN,NaN,NaN,NaN
3gczyjwrkpu7ht35di1g09s0k,Emirhan Cüneyt,Demircan,Emirhan,Demircan,Male,E. Demircan,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2005-01-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,2025-08-07Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
53tek9dwdi0emth3yuy4d0kr8,Sil,van der Wegen,Sil,van der Wegen,Male,S. van der Wegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-01-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,67.0,right,2023-08-13Z,NaN,active,yes,NaN,NaN,NaN,NaN
5e1jcva7o1yr1yctdv4skmu50,Jesper,van Riel,Jesper,van Riel,Male,J. van Riel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-09-22,Deventer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,75.0,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,NaN
5ffbqf6o50173uqvaefnce4gk,Joshua,Ebitonmo Mukeh,Joshua,Mukeh,Male,J. Mukeh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-09-01,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,72.0,left,2023-07-01Z,NaN,active,yes,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
5hp8h42wap8q9vtzkatsh1638,Hylke,van der Mast,Hylke,van der Mast,Male,H. van der Mast,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-04-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
5i68y1yix8jho6hhje8drhic4,Nazjir,Held,Nazjir,Held,Male,N. Held,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,2005-09-02,Willemstad,Curaçao,5im58ram567ao2fbnz39sm8vk,178.0,60.0,left,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
5pycn84i6fj0gjgj8bm8mhtlg,Georgios,Charalampoglou,Georgios,Charalampoglou,Male,G. Charalampoglou,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,2004-11-05,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,178.0,70.0,both,2024-06-24Z,2025-08-09Z,active,no,NaN,NaN,NaN,NaN
5q6qsh7qw0f9y754i3ylqfl04,Ivar,Jenner,Ivar,Jenner,Male,I. Jenner,Indonesia,1zi2c00k6skx48tn692uem0n6,Midfielder,player,2004-01-10,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,72.0,right,2022-01-09Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
721sqdm51rybsfytf68tagq38,Wessel,Kooy,Wessel,Kooy,Male,W. Kooy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,80.0,right,2022-04-27Z,NaN,active,yes,NaN,NaN,NaN,NaN
76u4hfy71m21n78a3gs5wrnys,Per,Kloosterboer,Per,Kloosterboer,Male,P. Kloosterboer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,72.0,left,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
7la3moywyvx3h14hqdkymlzpw,Jessey,Sneijder,Jessey,Sneijder,Male,J. Sneijder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-09-04,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,left,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
7q0yhf4bgrmhvp1st5lvvi238,Gustav,Vicente Arcos Sundqvist,Gustav,Arcos,Male,Gustav Arcos,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2006-12-06,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,181.0,NaN,left,2025-06-23Z,NaN,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
95138z7cunha28l5ptzjnnggk,Jesse,van de Haar,Jesse,van de Haar,Male,J. van de Haar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-01-26,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,75.0,right,2025-08-17Z,NaN,active,yes,NaN,NaN,NaN,NaN
9v212zfspaz9cmswudro21ous,Oualid,Agougil,Oualid,Agougil,Male,O. Agougil,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-08-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-11-21Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
9xz9a9gy76rndl19q2ctb5no4,Björn Edwin,Menzo,Björn,Menzo,Male,B. Menzo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-04-22,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,2025-01-18Z,NaN,active,yes,NaN,NaN,NaN,NaN
a0xm6vfyr2h6cf23cck7zuxw4,Tony,Varjund,Tony,Varjund,Male,T. Varjund,Estonia,64smib5liu1qh78iaylufxj99,Attacker,player,2007-06-21,NaN,Estonia,64smib5liu1qh78iaylufxj99,NaN,NaN,NaN,2025-01-23Z,2026-06-30Z,active,yes,NaN,NaN,NaN,NaN
a5gwhabbkucxozhd3q630pf4l,Sander,Keller,Sander,Keller,Male,S. Keller,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1979-09-18,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,77.0,NaN,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
af5u44a3vud8ac2vjd8lcjp5g,Jaygo,van Ommeren,Jaygo,van Ommeren,Male,J. van Ommeren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2008-05-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-01-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
atpaxws2nqwdp7it0652o0tn8,Massien,Ghaddari,Massien,Ghaddari,Male,M. Ghaddari,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,60.0,right,2024-03-28Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
b2e1se1omvcsm14md84ltxh5g,Herman,Kamminga,Herman,Kamminga,Male,H. Kamminga,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1995-10-25,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
b5hxbqbhkgyz9x09b51d2kw7o,Mees,Akkerman,Mees,Akkerman,Male,M. Akkerman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-01-26,Hilversum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,70.0,right,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
