id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,knownName,placeOfBirth,endDate,secondNationality,secondNationalityId
3e0v7ussxbf74nnkeyuibp7o4,Moyé Christ,Souanga,Christ,Souanga,Male,C. Souanga,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-10-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,NaN,left,63.0,2024-03-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
3rr29v80s3fpvbquspzrrnofe,Owen,Jochmans,Owen,Jochmans,Male,O. Jochmans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2003-01-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,right,61.0,2023-11-25Z,active,yes,NaN,Leuven,NaN,NaN,NaN
3vuj1n0ee6cux1snam2655udw,Roggerio Blessing,Nyakossi,Roggerio,Nyakossi,Male,R. Nyakossi,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,2004-01-13,Switzerland,3bh70jgvc5mn58x0byjkuda17,194.0,91.0,right,34.0,2025-01-27Z,active,yes,NaN,Geneve,NaN,Togo,3jiuckrqd0zejkm452st5dyq7
48f3zlksc3r230qb78c5emnyt,Noë Georges,Dussenne,Noë,Dussenne,Male,N. Dussenne,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1992-04-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,192.0,85.0,right,3.0,2025-08-19Z,active,yes,NaN,Mons,NaN,NaN,NaN
58b30n3a3qc1s5tpfn8er7tw4,Nachon,Nsingi Nguidi,Nachon,Nsingi,Male,N. Nsingi,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2001-04-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,NaN,right,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5oqqifi0wo6xbjz0xjgwf89re,Casper Mikael,Terho,Casper,Terho,Male,C. Terho,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,2003-06-24,Finland,2u07e54v5dprsugdvddpq5ync,184.0,78.0,left,11.0,2025-07-03Z,active,yes,NaN,Helsinki,NaN,NaN,NaN
6g9x1y7xmjzwhk646v1iyuup5,Thibaud Christa Philippe,Verlinden,Thibaud,Verlinden,Male,T. Verlinden,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1999-07-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,65.0,right,7.0,2025-02-03Z,active,yes,NaN,Brugge,NaN,France,7gww28djs405rfga69smki84o
6s1as3jlv3ho6veougdpwx6cq,Bryang William,Kayo,Bryang,Kayo,Male,B. Kayo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-07-27,USA,7hr2f89v44y65dyu9k92vprwn,185.0,66.0,right,48.0,2025-07-02Z,active,yes,NaN,Montgomery,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt
6y2s58f539ax7s9np2jao0tn8,Manuel,Osifo,Manuel,Osifo,Male,M. Osifo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-07-31,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,69.0,right,25.0,2024-02-01Z,active,no,NaN,NaN,2025-08-21Z,NaN,NaN
73pmo92alzawlt2yo2bfartn9,Thibault,Vlietinck,Thibault,Vlietinck,Male,T. Vlietinck,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1997-08-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,62.0,right,77.0,2020-08-12Z,active,yes,NaN,Knokke,NaN,NaN,NaN
7izhszqmb1a9z5na5e0utnc6i,Takahiro,Akimoto,Takahiro,Akimoto,Male,T. Akimoto,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,1998-01-31,Japan,lxyibh89lpdc0bfian1nx0xq,170.0,65.0,left,30.0,2024-06-15Z,active,yes,NaN,Utsunomiya,NaN,NaN,NaN
7zmgaactx19n77j9fl08pahyi,Tobe,Leysen,Tobe,Leysen,Male,T. Leysen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2002-03-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,83.0,left,1.0,2023-08-19Z,active,yes,NaN,Geel,NaN,NaN,NaN
87pnmacw9zfch3btkzaeq1ij8,Davis,Opoku,Davis,Opoku,Male,D. Opoku,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-10-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,99.0,2024-05-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
8a93f3k8nwiscw2ahjih4lrf8,Viktor,Damjanić,Viktor,Damjanic,Male,V. Damjanić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-11-03,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,15.0,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
8rm2kkceowwtj3p0k6g7id0mi,Óscar,Gil Regaño,Óscar,Gil,Male,Óscar Gil,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1998-04-26,Spain,49ih1pwv3ahshdf8uzrimi54c,173.0,NaN,right,27.0,2024-08-01Z,active,yes,NaN,Elche,NaN,NaN,NaN
95euhjta2qmulm7y99jru8u6t,Maxence André,Prévot,Maxence,Prévot,Male,M. Prévot,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1997-04-09,France,7gww28djs405rfga69smki84o,187.0,81.0,right,16.0,2023-08-13Z,active,yes,NaN,Belfort,NaN,NaN,NaN
awckr8ajqo4vstzghb59rkwkp,Takuma,Ominami,Takuma,Ominami,Male,T. Ominami,Japan,lxyibh89lpdc0bfian1nx0xq,Defender,player,1997-12-13,Japan,lxyibh89lpdc0bfian1nx0xq,184.0,76.0,right,5.0,2025-06-17Z,active,yes,NaN,Aichi,NaN,NaN,NaN
bp9cj8vjy70yygm99fwmoue0a,Łukasz,Łakomy,Lukasz,Lakomy,Male,Ł. Łakomy,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-01-18,Poland,27baqb7359ywdvsxxklx1kn11,183.0,78.0,left,24.0,2025-08-25Z,active,yes,NaN,Puławy,2026-06-30Z,NaN,NaN
c8vy6osop4u6bau7t2r6mp5hw,Théo David,Radelet,Théo,Radelet,Male,T. Radelet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2007-11-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,95.0,2024-08-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
cllq8xizuqut48xxqc3btz97u,William,Muhoya Balikwisha,William,Balikwisha,Male,W. Balikwisha,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1999-05-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,68.0,right,21.0,2024-07-20Z,active,yes,NaN,Brussels,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
cxrmjljognmm5pypnnefwyal0,Abdoul Karim,Traoré,Abdoul,Traoré,Male,A. Traoré,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2007-01-12,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,NaN,9.0,2025-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
dej1l77pyu1nxerlf7tj1vnbp,David,Hubert,David,Hubert,Male,D. Hubert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1988-02-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,76.0,right,NaN,2025-06-16Z,active,yes,NaN,Uccle,NaN,NaN,NaN
dkr81i8fhdw195l8xyexge1d6,Wouter,George,Wouter,George,Male,W. George,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-03-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,65.0,right,6.0,2024-10-25Z,active,yes,NaN,Leuven,NaN,NaN,NaN
dnuui2czgkhtqmpem1cau7q50,Sebastian,Murru,Sebastian,Murru,Male,S. Murru,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2007-03-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,72.0,2025-08-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
e40kinz10d6fv8yqrgbquluz8,Mohamed Yassine,Azzouz,Yassine,Azzouz,Male,Y. Azzouz,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2007-05-17,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN,60.0,2024-12-21Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
ey3duwwqsme91b19fnw68v84,Roméo Maximilien,Monticelli,Roméo,Monticelli,Male,R. Monticelli,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-10-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,70.0,left,40.0,2024-12-13Z,active,yes,NaN,NaN,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
ezg4lhvy2z4pkyvfrmi17y11x,Birger Danny,Verstraete,Birger,Verstraete,Male,B. Verstraete,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1994-04-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,65.0,right,4.0,2024-07-10Z,active,yes,NaN,Oostende,NaN,NaN,NaN
f09fob6aosvvlheynznavew2x,Youssef,Maziz,Youssef,Maziz,Male,Y. Maziz,France,7gww28djs405rfga69smki84o,Midfielder,player,1998-06-24,France,7gww28djs405rfga69smki84o,180.0,76.0,right,10.0,2023-08-29Z,active,yes,NaN,Thionville,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh
f3e9qk9oz4feldhgetdpcd0ph,Mathieu,Maertens,Mathieu,Maertens,Male,M. Maertens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1995-03-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,71.0,right,33.0,2017-07-12Z,active,yes,NaN,Leuven,NaN,NaN,NaN
upsv29k59dhj8w1nm3oqveok,Chukwubuikem,Ikwuemesi,Chukwubuikem,Ikwuemesi,Male,C. Ikwuemesi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2001-08-05,Nigeria,63pvdwrsiq5b07mzi8igqei9p,195.0,90.0,right,19.0,2024-07-24Z,active,yes,NaN,Lagos,NaN,NaN,NaN
181us5vol7crxrmejhkqau3t,Thierry,Lutonda,Thierry,Lutonda,Male,T. Lutonda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-10-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,167.0,65.0,left,5.0,2025-08-07Z,active,yes,NaN,Liège,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
1pobj3phzaiolzp1szrh158tl,Daniel Maxence,Maisonneuve,Maxence,Maisonneuve,Male,M. Maisonneuve,France,7gww28djs405rfga69smki84o,Defender,player,1999-02-11,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,13.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
23gfwej3zxn6gf0e8oqmw8bv8,Noah,Makembo-Ntemo,Noah,Makembo,Male,N. Makembo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2007-03-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
246l8ttdytxycwsbi5sg12ei,Daan,Klomp,Daan,Klomp,Male,D. Klomp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-08-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,85.0,right,44.0,2025-02-12Z,active,no,NaN,Leiderdorp,2025-08-08Z,NaN,NaN
2dger6iqr65odyqmz1x9oerxl,Wagane,Faye,Wagane,Faye,Male,W. Faye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,1993-11-20,Senegal,6hhqyhr5cwq2pfprlazyposyk,180.0,74.0,right,4.0,2022-07-01Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
2kgvn1lt5yjsixg13fj0cidt6,Alexis Adelin,Beka Beka,Alexis,Beka Beka,Male,A. Beka Beka,France,7gww28djs405rfga69smki84o,Midfielder,player,2001-03-29,France,7gww28djs405rfga69smki84o,178.0,75.0,right,6.0,2025-07-01Z,active,yes,NaN,Paris,NaN,Congo,1s2y6o0lwj69dj5ib5pid8f6r
2qlv3nqawty0kjlfbxv07bdnt,Owen,Maës,Owen,Maës,Male,O. Maës,France,7gww28djs405rfga69smki84o,Midfielder,player,1998-09-24,France,7gww28djs405rfga69smki84o,175.0,NaN,right,98.0,2023-08-18Z,active,yes,NaN,NaN,NaN,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce
3l7zwhp0gqul69uuou9zbega1,Marcos Hernán,Peano,Marcos,Peano,Male,M. Peano,Argentina,2vovxa97k7v7ofa85dah2xktb,Goalkeeper,player,1998-10-15,Argentina,2vovxa97k7v7ofa85dah2xktb,185.0,70.0,right,21.0,2024-07-01Z,active,yes,NaN,Freyre,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
3mz8by7ifhk9tmfhrw4sl619l,Théo,Epailly,Théo,Epailly,Male,T. Epailly,France,7gww28djs405rfga69smki84o,Attacker,player,1999-02-10,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ael57vy22jqkydk1b1nadobu,Oucasse,Mendy,Oucasse,Mendy,Male,O. Mendy,France,7gww28djs405rfga69smki84o,Attacker,player,2001-06-01,France,7gww28djs405rfga69smki84o,182.0,67.0,left,29.0,2025-07-08Z,active,yes,NaN,Marseille,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk
5cygvev45la2xmp4zx6krlgbt,Joël,Ito Kavuanda Singa,Joël,Ito,Male,J. Ito,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-03-27,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,23.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5wqqowoxgyjqx6kb9ho2ag36c,Jerry,Afriyie,Jerry,Afriyie,Male,J. Afriyie,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2006-12-10,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,NaN,right,22.0,2025-08-12Z,active,yes,NaN,NaN,2026-06-30Z,NaN,NaN
5ys2uk5mw3zx1t17ux0shp90,Frédéric,Taquin,Frédéric,Taquin,Male,F. Taquin,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1975-06-02,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2017-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
6hm6paqp7e57yr9d0jm365fqh,Maxime Xavier,Pau,Max,Pau,Male,M. Pau,France,7gww28djs405rfga69smki84o,Midfielder,player,2000-03-31,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,10.0,2023-02-03Z,active,yes,NaN,NaN,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt
6zg0ooawr4hre3vfysvykwz6c,Matthis,Riou,Matthis,Riou,Male,M. Riou,France,7gww28djs405rfga69smki84o,Defender,player,2001-01-19,France,7gww28djs405rfga69smki84o,181.0,77.0,right,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
7iaoqydeyeyreg63j8g3but5g,Funga-Ryan,Safari Lodi Okako,Ryan,Safari,Male,R. Safari,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-05-30,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,left,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
7sxsul4lzfxl1nzca1nq715re,Sami,Lahssaini,Sami,Lahssaini,Male,S. Lahssaini,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-09-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,72.0,right,15.0,2024-01-25Z,active,yes,NaN,Liège,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh
7twpnfd2pde17omuhwgb3aq96,Samuel Léopold Marie,Gueulette,Samuel,Gueulette,Male,S. Gueulette,Rwanda,12obgipj8u3vm1grf3jkrvqte,Midfielder,player,2000-05-19,Rwanda,12obgipj8u3vm1grf3jkrvqte,NaN,NaN,NaN,8.0,2021-07-01Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
7vo1i4qdyksimf8rz1a488utw,Pape Moussa,Fall,Pape Moussa,Fall,Male,P. Fall,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,2004-07-04,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,NaN,2025-07-25Z,active,yes,NaN,NaN,2026-06-30Z,NaN,NaN
859ahv91tsp3i2oxtfk2xf310,Emmanuel,Da Costa Mutela Tshimbalanga,Emmanuel,Da Costa,Male,E. Da Costa,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-06-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,right,85.0,2025-06-27Z,active,yes,NaN,NaN,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
8cbqpjojozpalklx15jxjfii2,Yllan,Okou,Yllan,Okou,Male,Y. Okou,France,7gww28djs405rfga69smki84o,Defender,player,2002-12-23,France,7gww28djs405rfga69smki84o,189.0,77.0,left,99.0,2025-08-03Z,active,yes,NaN,Poitiers,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98
8wdyqsl5dnnt24md5doitlfdg,Darío,Benavides Fuentes,Darío,Benavides,Male,Darío Benavides,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2003-01-12,Spain,49ih1pwv3ahshdf8uzrimi54c,178.0,72.0,right,19.0,2025-07-01Z,active,yes,NaN,El Ejido,NaN,NaN,NaN
8y07lmd9rc7ie30g6ytbwqt7u,Nolan,Gillot,Nolan,Gillot,Male,N. Gillot,France,7gww28djs405rfga69smki84o,Defender,player,2002-10-31,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,3.0,2024-07-01Z,active,yes,NaN,Vire,NaN,NaN,NaN
9cq4u8d460ikxiiglfpk2sr8,Djibril,Lamego,Djibril,Lamego,Male,D. Lamego,France,7gww28djs405rfga69smki84o,Defender,player,2003-02-25,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,25.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
9doxed39dbbpneo9rosk5pdlg,Lucas,Bretelle,Lucas,Bretelle,Male,L. Bretelle,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-04-17,France,7gww28djs405rfga69smki84o,165.0,55.0,NaN,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
9ukzmhrzhq6jae1y7eepgsjkk,Soumaéla,Traore,Soumaela,Traore,Male,S. Traore,France,7gww28djs405rfga69smki84o,Defender,player,2004-08-01,France,7gww28djs405rfga69smki84o,189.0,72.0,right,91.0,2025-07-25Z,active,yes,NaN,NaN,NaN,Mali,d0v29nncgikdswlxpdq553zz
9xhuc26auh42v6lnyrlupvzf8,Célestin Eric,De Schrevel,Célestin,De Schrevel,Male,C. De Schrevel,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2002-04-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,left,1.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
aldebe7qu65xgtgaoo7ho8x78,Mohamed Yaya,Guindo,Mohamed,Guindo,Male,M. Guindo,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2003-08-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,right,9.0,2024-07-01Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
as2f9f75xs8erjz63k1ske1d6,Kenny,Nagera,Kenny,Nagera,Male,K. Nagera,France,7gww28djs405rfga69smki84o,Attacker,player,2002-02-21,France,7gww28djs405rfga69smki84o,177.0,70.0,right,70.0,2024-07-01Z,active,no,NaN,NaN,2025-08-07Z,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce
b71fbp6umwq04aiay4m7s7622,Jordi,Baininwa Liongola,Jordi,Liongola,Male,J. Liongola,Burundi,5d7e5052i0sb4wwloukhpafuu,Midfielder,player,2000-05-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,11.0,2022-07-01Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
bc7avgti695imawd2c5gsak89,Sékou,Sidibé,Sekou,Sidibe,Male,S. Sidibe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2001-05-05,Côte d'Ivoire,tin6kf561ywonqan0mettr98,172.0,NaN,both,51.0,2025-01-07Z,active,yes,NaN,NaN,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98
bpjz08ospq5rde6moo94ypno4,Lucas,Alves Monteiro,Lucas,Alves Monteiro,Male,Lucas Monteiro,Portugal,1nbm5i9a0403zzvltn17lxinc,Goalkeeper,player,2005-08-04,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,right,71.0,2024-07-01Z,active,yes,Lucas Monteiro,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
li3jp671hevmkl35179aqg6i,Mouhamed Menaour,Belkheir,Mouhamed,Belkheir,Male,M. Belkheir,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,1999-01-02,France,7gww28djs405rfga69smki84o,185.0,80.0,left,14.0,2024-07-08Z,active,yes,NaN,Paris,NaN,France,7gww28djs405rfga69smki84o
10iugvpgdac8mkr55ympgck45,Besnik,Hasi,Besnik,Hasi,Male,B. Hasi,Albania,17zsm8shejejls2on1ffil3op,NaN,coach,1971-12-29,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,NaN,2025-03-20Z,active,yes,NaN,Gjakovë,NaN,NaN,NaN
10xh5n6fox1a3q80ukdpr6z2s,Basile,Vroninks,Basile,Vroninks,Male,B. Vroninks,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-11-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,62.0,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
13d7ao0j091449ia61cuut87p,Mats,Rits,Mats,Rits,Male,M. Rits,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1993-07-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,73.0,right,23.0,2023-08-15Z,active,yes,NaN,Antwerpen,NaN,NaN,NaN
191f96bw3vkg1nt8545rvbw4q,Mads,Juhl Kikkenborg,Mads,Kikkenborg,Male,M. Kikkenborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1999-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,197.0,93.0,right,16.0,2024-01-27Z,active,yes,NaN,Esbjerg,NaN,NaN,NaN
1heix61yhkjiprr8kbu7qy5g4,Tristan,Degreef,Tristan,Degreef,Male,T. Degreef,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2005-01-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,70.0,right,83.0,2023-07-01Z,active,yes,NaN,Leuven,NaN,NaN,NaN
1zi2os7j4t0s5cq5kkzqj2s5w,Roel,Clement,Roel,Clement,Male,R. Clement,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1974-01-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-05-25Z,active,yes,NaN,NaN,NaN,NaN,NaN
218884p8ddlc9dwk2wah482dw,Mihajlo,Cvetković,Mihajlo,Cvetkovic,Male,M. Cvetković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-01-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,9.0,2025-06-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
3erazo7mu37w7uszk0z7k1uui,Joachim Lasse,Imbrechts,Joachim,Imbrechts,Male,J. Imbrechts,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2001-10-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,196.0,82.0,right,NaN,2025-07-30Z,active,yes,NaN,Marcq-en-Barœul,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
3evlv58suo8sr6auud3jpeo0k,Nunzio,Engwanda-Ongena,Nunzio,Engwanda-Ongena,Male,N. Engwanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-12-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,71.0,2023-08-17Z,active,yes,NaN,NaN,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
3y9nm18as1wxhizq3fyazb2t,Thorgan Ganael Francis,Hazard,Thorgan,Hazard,Male,T. Hazard,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1993-03-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,71.0,right,11.0,2023-09-06Z,active,yes,NaN,La Louvière,NaN,NaN,NaN
48anl4qgpl4f13hkdkc2u9jhl,César Saúl,Huerta Valera,César,Huerta,Male,C. Huerta,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,2000-12-03,Mexico,5trdr3jf42i20zj1hnkvcytr6,171.0,61.0,right,21.0,2025-01-10Z,active,yes,NaN,Guadalajara,NaN,NaN,NaN
4p7jzj33eswdp0jxh8uvwyzv8,Anas,Tajaouart,Anas,Tajaouart,Male,A. Tajaouart,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-09-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,55.0,right,78.0,2024-09-20Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
4x6oiw1rueiv2jzjs9k76h1p1,Colin Maurice,Coosemans,Colin,Coosemans,Male,C. Coosemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1992-08-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,80.0,right,26.0,2021-07-01Z,active,yes,NaN,Gent,NaN,NaN,NaN
5n65xhwbd6dm3uynl4h7k920a,Enric,Llansana Beuse,Enric,Llansana,Male,E. Llansana,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-04-12,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,64.0,right,24.0,2025-07-01Z,active,yes,NaN,Tarragona,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c
61y9awl0aagb8pavsgixt0dn8,Ibrahim,Kanaté,Ibrahim,Kanaté,Male,I. Kanaté,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2006-10-23,Mali,d0v29nncgikdswlxpdq553zz,172.0,NaN,NaN,99.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
