id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
q1o72uyrvclbkccpjvzugacq,August,Mikkelsen,August,Mikkelsen,Male,A. Mikkelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,2000-10-24,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,17.0,2023-01-25Z,2024-03-24Z,active,no,NaN
qrjmvhxnezpp34n2dxt3b8d0,Ábel,Lorincz,Abel,Lorincz,Male,Á. Lorincz,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,NaN,coach,1988-10-04,NaN,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,NaN,NaN,2023-11-03Z,2023-12-31Z,active,no,NaN
1zy10ymkyg5dz4edlg8pdcxcl,Lars Gustav,Sandberg Magnusson,Gustav,Sandberg Magnusson,Male,G. Sandberg Magnusson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1992-02-03,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,72.0,right,NaN,2009-07-17Z,2024-08-28Z,retired,no,NaN
2zjkpe7qjx3eh2z73uqeln504,John Olof,Mellberg,John,Mellberg,Male,J. Mellberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2006-07-30,Birmingham,England,1fk5l4hkqk12i7zske6mcqju6,191.0,80.0,left,27.0,2023-04-01Z,2023-06-21Z,active,no,NaN
3f6lx3i9xlrvtxldin524nxed,Erik Olof,Mellberg,Olof,Mellberg,Male,O. Mellberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1977-09-03,Amneharad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,82.0,right,NaN,2022-12-05Z,2024-12-31Z,active,no,NaN
3nq9p1cd56a8pego50huficd0,Liiban Abdirahman,Abadid,Liiban,Abadid,Male,L. Abadid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Defender,player,2002-07-01,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,5.0,2023-07-07Z,2024-03-17Z,active,no,NaN
41imdq837fapbgvnrkimw6e39,Leonard,Zuta,Leonard,Zuta,Male,L. Zuta,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-08-09,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,72.0,left,19.0,2023-08-30Z,2024-07-18Z,active,no,NaN
472gtgjd61tmky6j73s10rkt0,Efosa Richie,Omorowa,Richie,Omorowa,Male,R. Omorowa,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2004-03-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,78.0,right,19.0,2021-07-18Z,2023-07-28Z,active,no,NaN
48ffxxjaqagvfy72i4qvuvdnt,Nikola Karađorđe,Vasić,Nikola,Vasic,Male,N. Vasić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1991-10-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,196.0,93.0,right,9.0,2022-01-26Z,2025-08-19Z,active,no,NaN
4w4fnup47fnga68td9bu83sut,Nils Ludvig,Fritzson,Ludvig,Fritzson,Male,L. Fritzson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1995-08-25,Mölltorp,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,77.0,right,13.0,2023-01-08Z,2025-01-28Z,active,no,NaN
4ztjiy8n0724xy818ophfp4ic,Carl Filip,Sidklev,Filip,Sidklev,Male,F. Sidklev,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2005-03-12,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,77.0,right,20.0,2023-01-01Z,2024-08-10Z,active,no,NaN
54zsezmcoirqgiljutz8cq7tg,Philip,De Fine Licht,Philip,De Fine Licht,Male,P. De Fine Licht,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-07-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-08-01Z,2024-01-01Z,active,no,NaN
5gf24ds4ejjztxyj8b5rs3tnt,Torbjørn,Lysaker Heggem,Torbjørn,Heggem,Male,T. Heggem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Defender,player,1999-01-12,Trondheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,192.0,73.0,left,2.0,2023-02-01Z,2024-07-04Z,active,no,NaN
5uek9dtfn577w1mv9w83oznbp,Åke Hugo Lucas,Hägg-Johansson,Lucas,Hägg-Johansson,Male,L. Hägg-Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1994-07-11,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,79.0,right,1.0,2023-07-07Z,2025-02-27Z,active,no,NaN
6pepyzak4dixdnxbegfg8etqs,Fredrik Philip Ferdinand,Nissen,Fredrik,Nissen,Male,F. Nissen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-03-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,NaN,NaN,14.0,2022-01-01Z,2023-08-30Z,active,no,NaN
6slvqtdpllnwviwj0ykgw7xn8,Nathan Otega,Ekperuoh,Otega,Ekperuoh,Male,O. Ekperuoh,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Goalkeeper,player,2004-10-10,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,31.0,2021-09-03Z,2024-03-26Z,active,no,NaN
6x3egg3kkpdesfcgnjtb1bzmc,Angelo Melek,Melkemichel,Angelo,Melkemichel,Male,A. Melkemichel,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2006-01-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-02-25Z,2023-06-30Z,active,no,NaN
70lyipfn8aid9cjzhsqc16sd0,Liam Jonatan,Tahwildaran,Liam,Tahwildaran,Male,L. Tahwildaran,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Iran,e53g9hr2d3kasm34uumbg8r4,Defender,player,2004-03-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,NaN,NaN,28.0,2023-02-18Z,NaN,active,yes,NaN
74rqympe5uuab87psxt8y5mcq,Jonas Alexander,Johansson,Alexander,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2000-01-27,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,73.0,right,18.0,2023-07-07Z,2024-07-02Z,active,no,NaN
8kihp0jpjo2y6haww2vp1bxbe,Monir Philip,Jelassi,Monir,Jelassi,Male,M. Jelassi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,1999-11-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,11.0,2021-01-18Z,2024-01-15Z,active,no,NaN
950x9v0qx1pqgkc67e6hnbpt6,Nils Oscar Alexander,Abrahamsson,Alexander,Abrahamsson,Male,A. Abrahamsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1999-08-07,Uppsala,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,75.0,right,3.0,2022-01-11Z,2025-01-28Z,active,no,NaN
972sdfy32aqsh3liqmn6chnf9,Marijan,Ćosić,Marijan,Cosic,Male,M. Ćosić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1996-05-31,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,71.0,NaN,10.0,2021-01-08Z,2024-01-01Z,active,no,NaN
9hf3cqj9cd6m2x4sb05e0n1t5,Oscar Carl,Linnér,Oscar,Linnér,Male,O. Linnér,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1997-02-23,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,200.0,84.0,right,1.0,2023-01-08Z,2023-06-30Z,active,no,NaN
9l9q0mke2dk7pwbzlfqixmcmi,Zeidane,Inoussa,Zeidane,Inoussa,Male,Z. Inoussa,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Benin,3o5wco7tkqgfmys9exmt5fo2h,Attacker,player,2002-05-13,Hasselby,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,67.0,right,27.0,2023-07-28Z,2024-02-20Z,active,no,NaN
9vxzrtu5nu36h49hxjtakxqwa,Andreas,Engelmark,Andreas,Engelmark,Male,A. Engelmark,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,2022-04-19Z,2024-12-31Z,active,no,NaN
9vyizhfym4y8vc07xrvba7skq,Oscar Hans,Pettersson,Oscar,Pettersson,Male,O. Pettersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2000-02-01,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,74.0,right,7.0,2022-01-08Z,2023-12-31Z,active,no,NaN
a50t6mmm9lljdt0b9vp1w7vu1,Liam Jonathan,Jordan,Liam,Jordan,Male,L. Jordan,South Africa,1kiwby3xmt97m3ejw76qs4i6k,New Zealand,wcq2y28a27syx5do1k2i2nj8,Attacker,player,1998-07-30,Durban,South Africa,1kiwby3xmt97m3ejw76qs4i6k,178.0,73.0,right,8.0,2023-03-07Z,2025-07-12Z,active,no,NaN
a97r48wblkhztm400rnvciok5,Jesper Fredrik,Löfgren,Jesper,Löfgren,Male,J. Löfgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1997-05-03,Kalmar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,90.0,right,14.0,2023-08-31Z,2024-01-18Z,active,no,NaN
apgbjpusbdwu2rlodibrg7cb8,Kim,Kotiram,Kim,Kotiram,Male,K. Kotiram,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-07-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2023-07-01Z,2023-12-31Z,active,no,NaN
aqjwz3wm0it916o2vb5tz9vxl,Alex Emilio,Timossi Andersson,Alex,Timossi Andersson,Male,A. Timossi Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2001-01-19,Helsingborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,170.0,70.0,right,21.0,2023-08-31Z,NaN,active,yes,NaN
aw75jdzi3u012jkwj7t0eln2s,Carl Peter,Wilmer Odefalk,Wilmer,Odefalk,Male,W. Odefalk,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2004-11-21,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,70.0,right,12.0,2023-07-07Z,NaN,active,yes,NaN
bbrdybdlcobf8cc9epxzeledw,Ludwig Simon,Małachowski Thorell,Ludwig,Malachowski Thorell,Male,L. Małachowski Thorell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-02-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,16.0,2021-07-01Z,2023-08-15Z,active,no,NaN
bmj66ols6rtul44h9c6obmi95,Samuel Karl Johan,Kroon,Samuel,Kroon,Male,S. Kroon,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1996-11-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,73.0,right,21.0,2023-01-08Z,2023-08-09Z,active,no,NaN
btkupfjt9isuywcwqcbl1pgid,André Jack,Calisir,André,Calisir,Male,A. Calisir,Armenia,687vx665s4d88stgnq72a84k6,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1990-06-13,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,76.0,right,26.0,2023-02-21Z,NaN,active,yes,NaN
c9qk8n9d4130okk9go1brzskq,Kevin Robert,Ackermann,Kevin,Ackermann,Male,K. Ackermann,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-05-24,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,83.0,right,24.0,2023-02-01Z,NaN,active,yes,NaN
csam4fvpocp1gw0u2jwth41cl,Rebin,Gharib Sulaka,Rebin,Gharib Sulaka,Male,Rebin Sulaka,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-04-12,Ankawa,Iraq,1uzblzx1s42jn6zk6hivjzby8,192.0,85.0,right,22.0,2023-07-07Z,2024-01-01Z,active,no,Rebin Sulaka
d83agzjsghnwbm4mq9b3x8dbe,Alexander,Jensen,Alexander,Jensen,Male,A. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2001-08-24,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,78.0,right,17.0,2023-02-01Z,2025-01-12Z,active,no,NaN
dhvlc4odgtd7wz8ntmr9rz26t,Lars Viktor Filip,Agardius,Viktor,Agardius,Male,V. Agardius,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1989-10-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,78.0,left,5.0,2023-02-27Z,2023-06-20Z,active,no,NaN
e1ogqatdx34wgtmvvq28ft39x,Tim Roger,Waker,Tim,Waker,Male,T. Waker,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1994-01-04,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,76.0,right,23.0,2022-07-29Z,2024-10-29Z,retired,no,NaN
eq9x5pboy1dehdauroonsw3c9,Samuel Ruben,Leach Holm,Samuel,Leach Holm,Male,S. Leach Holm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Midfielder,player,1997-10-09,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,75.0,right,15.0,2021-01-16Z,2024-01-08Z,active,no,NaN
sxahqo62pj3wu3yfeah4fiay,Joseph Amadeus,Sögaard,Amadeus,Sögaard,Male,A. Sögaard,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1998-01-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,NaN,4.0,2020-01-11Z,2023-12-31Z,active,no,NaN
18m0hkgbsvq0axzflltkyylsl,Johan Erik,Liebert Larsson,Johan,Larsson,Male,J. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1990-05-05,Kinna,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,75.0,right,24.0,2020-02-26Z,NaN,active,yes,NaN
1a112nxaob06fjynlat625u96,Kevin Kristoffer,Holmén,Kevin,Holmén,Male,K. Holmén,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-12-13,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,78.0,NaN,22.0,2023-03-04Z,2023-07-27Z,active,no,NaN
1bbzv3f6vrs72jdu8s943j1pm,Peter Viktor,Widell,Viktor,Widell,Male,V. Widell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2002-07-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,32.0,2022-01-06Z,2023-12-31Z,active,no,NaN
1r70aen40xklkn6ck6fl59gr8,Tor Melker Amandus,Uppenberg,Melker,Uppenberg,Male,M. Uppenberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2002-03-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,84.0,right,NaN,2023-03-17Z,2025-01-31Z,active,no,NaN
21abg7evjtjt6kzisu43jckmi,Besfort,Zeneli,Besfort,Zeneli,Male,B. Zeneli,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2002-11-21,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,71.0,right,27.0,2022-01-06Z,NaN,active,yes,Besfort Zeneli
2d1dh619cfgvel4bv7tpfxjo5,Bo Niklas,Hult,Niklas,Hult,Male,N. Hult,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1990-02-13,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,63.0,left,23.0,2022-07-15Z,NaN,active,yes,NaN
2hismnis73ehqkk5hv0pd7wq2,Jack,Cooper-Love,Jack,Cooper-Love,Male,J. Cooper-Love,Sweden,1z6l2c33w2kyz9rdefs1d68nb,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2001-12-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,77.0,right,25.0,2020-12-22Z,2023-07-07Z,active,no,NaN
2mawaijd9czgtd5jh9myk434l,André,Ibsen Rømer,André,Rømer,Male,A. Rømer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1993-07-18,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,78.0,right,6.0,2021-02-22Z,2023-07-30Z,active,no,NaN
2trecv075gi4o78mfuyh4xiol,Anton Tim Gösta,Rönning,Tim,Rönning,Male,T. Rönning,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1999-02-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,201.0,91.0,right,31.0,2017-01-01Z,2024-02-01Z,active,no,NaN
32bvga34o0hleev3duw2342ui,Noah Alexander,Söderberg,Noah,Söderberg,Male,Noah Söderberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-08-21,Borås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,80.0,right,28.0,2020-09-16Z,2024-08-02Z,active,no,Noah Söderberg
3ohbqdzgocvaipgik7plvzpwp,Jeppe,Møldrup Okkels,Jeppe,Okkels,Male,J. Okkels,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,1999-07-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,76.0,both,19.0,2020-08-25Z,2024-01-30Z,active,no,NaN
4qqaok0kamm887gckta83gv6d,Jens Jakob Dyhr,Thomasen,Jens,Thomasen,Male,J. Thomasen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,1996-06-25,Sanderum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,65.0,both,7.0,2023-07-13Z,NaN,active,yes,NaN
4s3dvpdloqr1hpl9svn8rk222,Jacob Axel Per,Ondrejka,Jacob,Ondrejka,Male,J. Ondrejka,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2002-09-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,73.0,right,7.0,2020-01-11Z,2023-06-30Z,active,no,NaN
4wbflb2rvkttnk2af8vnlw5qs,Camil Abdelhakim,Jebara,Camil,Jebara,Male,C. Jebara,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Attacker,player,2003-01-19,NaN,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,183.0,75.0,right,NaN,2023-07-07Z,2024-08-22Z,active,no,NaN
57sb1ucemao2x9b7zsvzb3i8k,Timothy Noor,Ouma,Timothy,Ouma,Male,T. Ouma,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,NaN,NaN,Midfielder,player,2004-06-10,Nairobi,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,183.0,75.0,right,16.0,2022-08-24Z,2025-01-26Z,active,no,NaN
5gs941kssav1ie8ss2q99tizu,Ahmed,Qasem,Ahmed,Qasem,Male,A. Qasem,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-07-12,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,72.0,left,18.0,2021-01-18Z,2025-02-18Z,active,no,NaN
5h0by2ot7i2z6daqdqj6nyiqy,André Peder,Boman,André,Boman,Male,A. Boman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2001-11-15,Varberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,71.0,right,21.0,2023-02-01Z,2024-07-09Z,active,no,NaN
5l4q2q8nszqp6k8exo9eyqnrp,Simon Fredrik,Hedlund,Simon,Hedlund,Male,S. Hedlund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1993-03-11,Trollhättan,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,70.0,right,15.0,2023-08-20Z,NaN,active,yes,NaN
5p0pgg7l928jvu05cce5xf949,Maudo Lamine,Jarjué,Maudo,Jarjué,Male,M. Jarjué,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Defender,player,1997-09-30,Serrekunda,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,188.0,88.0,right,5.0,2023-07-01Z,2024-03-07Z,active,no,NaN
5w0p51an11m21e5hnpjtukx04,Wolji Jalal,Abdullai,Jalal,Abdullai,Male,J. Abdullai,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2005-01-05,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,186.0,80.0,right,14.0,2023-07-07Z,2025-03-26Z,active,no,NaN
6fdonzmquo52fmpsb05s8yklx,Bo Jimmy,Thelin,Jimmy,Thelin,Male,J. Thelin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1978-03-14,Jönköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,NaN,2017-12-06Z,2024-06-02Z,active,no,NaN
6legryh9z8lvc4bq4s456m09h,Rasmus Sebastian,Holmén,Sebastian,Holmén,Male,S. Holmén,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1992-04-29,Borås,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,77.0,right,8.0,2022-07-11Z,NaN,active,yes,NaN
6lxkawhg9z2jyh7u8d6hp3g15,Andri Fannar,Baldursson,Andri,Baldursson,Male,A. Baldursson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Midfielder,player,2002-01-10,Kópavogur,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,77.0,right,6.0,2023-08-10Z,2024-12-31Z,active,no,NaN
6on1coqb8yeebnwqyazkooa1,Gustav Niklas,Henriksson,Gustav,Henriksson,Male,G. Henriksson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1998-02-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,80.0,right,4.0,2022-01-08Z,2025-02-07Z,active,no,NaN
6tqclthbz4m9kqiukixum1mhg,Gottfrid Ebbe,Rapp,Gottfrid,Rapp,Male,G. Rapp,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-08-18,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,78.0,right,20.0,2023-04-06Z,NaN,active,yes,NaN
7sz8doeyg28ddueulae0phisq,Michael,Baidoo,Michael,Baidoo,Male,M. Baidoo,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1999-05-14,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,174.0,72.0,right,13.0,2022-01-13Z,2025-01-03Z,active,no,NaN
85mzxov9sqq8gec4e0wwt8h78,Ibrahim,Buhari,Ibrahim,Buhari,Male,I. Buhari,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Defender,player,2001-10-08,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,190.0,78.0,right,29.0,2022-09-27Z,NaN,active,yes,NaN
8hdi3uu3sc1pxstxh2w50qo6h,Emmanuel,Boateng,Emmanuel,Boateng,Male,E. Boateng,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1997-06-17,Akwatia,Ghana,2q2sw72utw5gu9t5y4knckwba,174.0,66.0,right,26.0,2021-08-11Z,2024-01-16Z,active,no,NaN
94e7xh7d38gbt8zw2u4clb4ve,Gustaf Johan,Lagerbielke,Gustaf,Lagerbielke,Male,G. Lagerbielke,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2000-04-10,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,80.0,right,2.0,2023-01-01Z,2023-08-16Z,active,no,NaN
9hl2v867qfg6nzsdadb8wu7e1,Hákon Rafn,Valdimarsson,Hákon,Valdimarsson,Male,H. Valdimarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Goalkeeper,player,2001-10-13,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,188.0,89.0,right,30.0,2021-07-16Z,2024-01-26Z,active,no,NaN
b7ll3wkkoal0a7eh3ab6keg2d,Emir,Bajrami,Emir,Bajrami,Male,E. Bajrami,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1988-03-07,Priština,Kosovo,86u6edbqifdjsn49mbp2anw7p,178.0,77.0,left,NaN,2022-04-10Z,NaN,active,yes,NaN
bb1x3kz4wsx5pjpymhw5mmve2,Alexander Olof,Bernhardsson,Alexander,Bernhardsson,Male,A. Bernhardsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1998-09-08,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,70.0,left,12.0,2020-01-11Z,2024-01-22Z,active,no,NaN
cw5h67h4z5hpbhpcx84s7tr84,Carl Samuel,Josefsson,Carl,Josefsson,Male,C. Josefsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2004-11-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,1.0,2023-09-16Z,2024-02-02Z,active,no,NaN
