id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
181dqzqgnjtl2dculxw0y77ys,Dušan,Jovanović,Dusan,Jovanovic,Male,D. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-02-15,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,42.0,2023-12-06Z,active,yes,NaN,NaN,Dusan Jovanovic,NaN
18607htxxlicutuplkwzbg26s,Bogdan,Kostić,Bogdan,Kostic,Male,B. Kostić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-01-17,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,99.0,2025-07-09Z,active,yes,NaN,NaN,Bogdan Kostic,NaN
1g5wzmtzxnsgxdxboj3w4nieh,Srđan,Blagojević,Srdjan,Blagojevic,Male,S. Blagojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1973-06-06,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
206x6cuwvrtgzwytsk7pnb7bp,Yanis,Danielov Karabelyov,Yanis,Karabelyov,Male,Y. Karabelyov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Midfielder,player,1996-01-23,Sofia,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,174.0,NaN,NaN,28.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3l9ef1r1xnr5s6x2zdyfaiyok,Vukašin,Jovanović,Vukasin,Jovanovic,Male,V. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-09-30,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,NaN,right,88.0,2025-07-01Z,active,yes,NaN,NaN,Vukasin Jovanovic,NaN
3zuk41eifh19kandxfsj0nqlm,Joao Alberto,Grimaldo Ubidia,Joao,Grimaldo,Male,J. Grimaldo,Peru,2uib9hdovpcye4re2l3omr4dl,Attacker,player,2003-02-20,Lima,Peru,2uib9hdovpcye4re2l3omr4dl,176.0,75.0,right,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
41j6eo9eniuv2nvithz0iph3p,Aldo-Nsawila,Kalulu Kyatengwa,Aldo,Kalulu,Male,A. Kalulu,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1996-01-21,Lyon,France,7gww28djs405rfga69smki84o,166.0,60.0,right,15.0,2023-07-25Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
49qtvqh1a3gvmf5syjg0ocjkk,Samson,Nwulu,Samson,Nwulu,Male,S. Nwulu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2007-03-23,Owerri,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN
4auu5q881seoj4nuqc8fryo7o,Iván,Vasiljević Djorjević,Iván,Vasiljevic,Male,I. Vasiljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-01-17,Pamplona,Spain,49ih1pwv3ahshdf8uzrimi54c,185.0,NaN,NaN,21.0,2025-06-30Z,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN
4oi7t62g5b8a6yyw72auwsis4,Vukašin,Đurđević,Vukasin,Djurdjevic,Male,V. Đurđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-01-24,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,24.0,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN
4su5fvpjbsuaen8v7c1593vu1,Miloš,Krunić,Milos,Krunic,Male,M. Krunić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1996-11-22,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,31.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN
4xba5hh1ygfia49wo7p409uxh,Mario,Jurčević,Mario,Jurcevic,Male,M. Jurčević,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Defender,player,1995-06-01,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,178.0,74.0,NaN,4.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN
55ujea0zel4atrfgzf8xritqs,Stefan,Petrović,Stefan,Petrovic,Male,S. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2008-03-01,Zemun,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,33.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
5fuykqacv5mru9p1kskctvqqc,Abdulmalik,Mohammed,Abdulmalik,Mohammed,Male,A. Mohammed,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2007-05-09,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2025-07-25Z,active,yes,NaN,NaN,NaN,NaN
5hkkwzs8wgjj94vfe922nvthw,Mateja,Milovanović,Mateja,Milovanovic,Male,M. Milovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-04-18,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,72.0,left,5.0,2025-06-30Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN
5ru0ti3yb8ngg7jrm4f716swl,Marko,Milošević,Marko,Milosevic,Male,M. Milošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1991-02-07,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,83.0,NaN,1.0,2025-07-01Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Marko Milosevic,NaN
78j5m46vwg1sh9hbt38isbrx0,Tarik,Banjić,Tarik,Banjic,Male,T. Banjić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,2008-02-02,Gračanica,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN
7961scoo2gyi0q8kobul9qql0,Ognjen,Ugrešić,Ognjen,Ugresic,Male,O. Ugrešić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-07-15,Kikinda,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,NaN,right,36.0,2024-05-24Z,active,yes,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN
7gxt8k8eezolcuox9gamrmqxh,Ghayas,Zahid,Ghayas,Zahid,Male,G. Zahid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-09-08,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,174.0,66.0,right,29.0,2023-08-23Z,active,yes,NaN,NaN,NaN,NaN
7rpkv4tfdw0numvekzf18d82c,Milan,Roganović,Milan,Roganovic,Male,M. Roganović,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2005-10-28,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,30.0,2024-01-01Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
7t2ltk50ams794o3f6doyn6ga,Milan,Vukotić,Milan,Vukotic,Male,M. Vukotić,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,2002-10-05,Podgorica,Yugoslavia,4tbxaicghm9l9p07quja51vfu,NaN,NaN,NaN,11.0,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
7yk33dpusyeqwnpi5f2lvw8ic,Vanja,Dragojević,Vanja,Dragojevic,Male,V. Dragojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-01-11,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,6.0,2025-03-07Z,active,yes,NaN,NaN,NaN,NaN
86scwikkesu594z1x7dajrw2c,Andrej,Kostić,Andrej,Kostic,Male,A. Kostić,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2007-01-16,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,9.0,2025-06-30Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Andrej Kostic,NaN
8c1q1epr38psyhw4ispv2ldcl,Bibars,Natcho,Bibars,Natcho,Male,B. Natcho,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Midfielder,player,1988-02-18,Kfar Kama,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,175.0,73.0,right,10.0,2019-08-20Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
8yv45yg18w6cujbgt9265905w,Marko,Kerkez,Marko,Kerkez,Male,M. Kerkez,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-06-26,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,NaN,left,NaN,2025-07-01Z,active,no,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,2025-07-30Z
9tylqkyhp34z6r7py95pp7or8,Nikola,Simić,Nikola,Simic,Male,N. Simić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-03-30,Ub,Serbia,5w4ve503bjdsshwx9ho6jxzx0,192.0,NaN,both,40.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
9x5o4ojsq2bz1xuurka6sj8k4,Nemanja,Trifunović,Nemanja,Trifunovic,Male,N. Trifunović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-06-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,32.0,2023-03-25Z,active,yes,NaN,NaN,NaN,NaN
a2rjxibqk9d2yatzz2dx04nx0,Demba,Seck,Demba,Seck,Male,D. Seck,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,2001-02-10,Guédiawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,190.0,76.0,left,19.0,2025-06-30Z,active,yes,NaN,NaN,NaN,2026-06-30Z
acrwmucmu5zajj159f30of384,Jovan,Milošević,Jovan,Milosevic,Male,J. Milošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-07-31,Čačak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,84.0,right,7.0,2025-01-18Z,active,yes,NaN,NaN,Jovan Milosevic,2025-12-31Z
bhkecr2u6neb933eo468i82ui,Leonard,Owusu,Leonard,Owusu,Male,L. Owusu,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,1997-06-03,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,72.0,right,NaN,2026-01-01Z,active,no,NaN,NaN,Leonard Owusu,NaN
ckwcc4geczr608467t1pg3cic,Zoran,Alilović,Zoran,Alilovic,Male,Z. Alilović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-03-14,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,90.0,2024-11-23Z,active,yes,NaN,NaN,NaN,NaN
dmwbhii4pl75ibp3k49z3dskp,Stefan,Milić,Stefan,Milic,Male,S. Milić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2000-07-06,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,187.0,NaN,right,44.0,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
dvjvowg9rv7q2884ug0meqok5,Aranđel,Stojković,Arandjel,Stojkovic,Male,A. Stojković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-03-02,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,80.0,NaN,2.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
e82c1pcrcelvgmpuy4fh6jwno,Dimitrije,Janković,Dimitrije,Jankovic,Male,D. Janković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-02-27,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,70.0,2024-11-09Z,active,yes,NaN,NaN,NaN,NaN
f5f4mxuo89ygcyrv5153nrka2,Krsto,Ljubanovic,Krsto,Ljubanovic,Male,K. Ljubanovic,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,1999-08-03,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,NaN,2025-07-01Z,active,no,NaN,NaN,NaN,2025-08-06Z
2493dxwe12akwzmoj9ffztg,Stefan,Vidakovic,NaN,NaN,Male,S. Vidakovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-03-06,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,91.0,2025-07-19Z,active,yes,NaN,NaN,NaN,NaN
27dr2hne01yi4582xzb5esjys,Savo,Rašković,NaN,NaN,Male,S. Rašković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-01-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,172.0,NaN,NaN,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2jkf2nsxn34drocvsym8z5a8k,Uros,Filimonović,Uros,Filimonovic,Male,U. Filimonović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-04-12,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-15Z,active,yes,NaN,NaN,NaN,NaN
2p1xi9qcgryx6n9xyoqeai9xx,Marko,Jakšić,NaN,NaN,Male,M. Jakšić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1983-08-10,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-12-06Z,active,yes,NaN,NaN,NaN,NaN
34ax6mwxehdxb6876mbf7actm,Uroš,Blagojević,Uros,Blagojevic,Male,U. Blagojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-03-21,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,33.0,2025-03-11Z,active,yes,NaN,NaN,NaN,NaN
34l907haqbzktyic1bcd43kyd,Yevhen,Pavlov,Evgeny,Pavlov,Male,Y. Pavlov,Ukraine,315w6fk6umfzf4qvba3t55u61,Attacker,player,1991-03-12,Sevastopol,Ukraine,315w6fk6umfzf4qvba3t55u61,191.0,83.0,right,17.0,2024-07-01Z,active,yes,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN,NaN
350h0n923yfg6vskgnas8v816,Strahinja,Čarapić,Strahinja,Carapic,Male,S. Čarapić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-10-17,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-01-18Z,active,no,NaN,NaN,NaN,2025-07-31Z
3dgcwh8662eltdb6cxyl0ox9m,Martin,Novaković,Martin,Novakovic,Male,M. Novaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2001-01-05,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,30.0,2025-07-25Z,active,yes,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN
3mzcysroikjypfhulye47logk,David,Stojanović,NaN,NaN,Male,D. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-02-14,Paraćin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,6.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
4ljp198kj39kvtdf1fx5y1xjo,Mateja,Stojanović,NaN,NaN,Male,M. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-01-15,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,54.0,2023-07-01Z,active,no,NaN,NaN,NaN,2025-07-26Z
5ejnpeb33zd8lcwajt70tq6wa,Stefan,Ranđelović,NaN,NaN,Male,S. Ranđelović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1999-01-27,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,99.0,2018-07-01Z,active,yes,NaN,NaN,NaN,NaN
5rumz15xxw88nql7wdvzu61as,Darije,Markočević,Darije,Markocevic,Male,D. Markočević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2006-09-05,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,right,49.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6aagl0qwct6l18clvf55lk36c,Uroš,Ilić,Uros,Ilic,Male,U. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2006-01-15,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,16.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6u5jcgtmu8o2hy72edbbzvztg,Luka,Dimitrijević,NaN,NaN,Male,L. Dimitrijević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2006-03-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,29.0,2025-05-22Z,active,yes,NaN,NaN,NaN,NaN
72yqcjf4p1i19cojhbaq1a5sl,Aleksandar,Pejović,Aleksandar,Pejovic,Male,A. Pejović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1990-12-28,Požega,Serbia,5w4ve503bjdsshwx9ho6jxzx0,174.0,68.0,left,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
7fmhwcqlf4y5cn1j2ju1a8qhg,Douglas,Owusu,NaN,NaN,Male,D. Owusu,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2006-04-10,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,7.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
7nidikajt72hjuqa2n1nikxsk,Teo,Lakic,NaN,NaN,Male,T. Lakic,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2008-04-10,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-28Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
7v4nmjtlplatnqh7ojcw0ul1w,Jovan,Anđelković,NaN,NaN,Male,J. Anđelković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-04-23,Paraćin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,176.0,NaN,NaN,NaN,2023-07-01Z,active,no,NaN,NaN,NaN,2025-07-31Z
8j1siw8dyj01t5u4qvf151tsk,Luka,Puzović,NaN,NaN,Male,L. Puzović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-07-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,8.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN
8mgfe1jg9m56rs912zr8k917u,Andrija,Milić,NaN,NaN,Male,A. Milić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2001-07-15,Jagodina,Serbia,5w4ve503bjdsshwx9ho6jxzx0,179.0,68.0,NaN,23.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
8t4j9vfh9slbn58h7krlxuqdw,Ognjen,Marinković,NaN,NaN,Male,O. Marinković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-09-02,Smederevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,3.0,2024-07-30Z,active,yes,NaN,NaN,NaN,NaN
95uwy78evjir4tfime3ll7mdw,Miloš,Popović,Milos,Popovic,Male,M. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-04-05,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-29Z,active,yes,NaN,NaN,NaN,NaN
a5ghf3t481f45w0ijc0aqwbv8,Emmanuel,Quarshie Jr.,NaN,NaN,Male,E. Quarshie,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2007-04-29,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,47.0,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN
aaq9zd3dok7h9fht0baupsga2,Stefan,Ilić,Stefan,Ilic,Male,S. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2001-02-25,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,NaN,NaN,26.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
afoyq178wlfglgz8a89cret5g,Mateja,Gašić,NaN,NaN,Male,M. Gašić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-02-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,66.0,2023-07-14Z,active,yes,NaN,NaN,NaN,NaN
avo66ap167q6hu55lc0x42ove,Stephen,Chinedu,Stephen,Chinedu,Male,S. Chinedu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-01-06,Kano,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,NaN,2025-09-08Z,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN
b0t70so6f9bo5t9lemvr6ef4k,Lazar,Stojanović,NaN,NaN,Male,L. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2000-05-16,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
b0tk1tt2uqh9g63oyk6e64up6,Mlađan,Stevanović,NaN,NaN,Male,M. Stevanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1995-01-01,Leskovac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,170.0,63.0,NaN,24.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
bivo0fd42te25n0onyqaprf2s,Đorđe,Jovanović,NaN,NaN,Male,Đ. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-08-17,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,174.0,NaN,left,88.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN
bnar83emjuw6e5l0czau7jis5,Predrag,Ranđelović,Predrag,Randjelovic,Male,P. Ranđelović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1976-09-13,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,79.0,NaN,NaN,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
cahevdu5yhhnh8qlj969b6dw,Sandro Dennis,Trémoulet,Sandro,Trémoulet,Male,S. Trémoulet,Madagascar,4pidpq12frm06h0wij6mzhhdz,Defender,player,1999-11-18,NaN,France,7gww28djs405rfga69smki84o,190.0,NaN,NaN,18.0,2025-07-23Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
chm3ii1itbjlscretvkecwdwq,Sadick,Abubakar,NaN,NaN,Male,S. Abubakar,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1998-02-02,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,37.0,2022-09-15Z,active,yes,NaN,NaN,NaN,NaN
cweji9zppseyjpat0w5vd4t90,Andrija,Lazarević,NaN,NaN,Male,A. Lazarević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-04-03,Surdulica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,right,19.0,2024-09-13Z,active,yes,NaN,NaN,NaN,NaN
dmfui4b1rvcphvc3o1544ibxl,Bogdan,Stamenković,Bogdan,Stamenkovic,Male,B. Stamenković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1998-01-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,NaN,NaN,NaN,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN
e421zvhf0veeeb5rwtsu30tm1,Haris,Hajdarević,Haris,Hajdarevic,Male,H. Hajdarević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1998-10-07,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,181.0,NaN,right,4.0,2023-07-11Z,active,yes,NaN,NaN,NaN,NaN
e7gekaap160wj8k0u261ghas5,Pedro,Carvalhosa Empis,Pedro,Carvalhosa Empis,Male,Pedro Empis,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1997-02-01,Estoril,Portugal,1nbm5i9a0403zzvltn17lxinc,177.0,70.0,left,NaN,2025-09-08Z,active,yes,NaN,NaN,Pedro Empis,NaN
eeqsdze5r5cibldyzvwlwwxlg,Petar,Jovic,NaN,NaN,Male,P. Jovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-03-31,NaN,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,NaN,NaN
emii79tg8uix2qqu9adwtw34l,Dino,Dolmagić,Dino,Dolmagic,Male,D. Dolmagić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-02-26,Nova Varoš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,75.0,NaN,13.0,2024-09-17Z,active,yes,NaN,NaN,NaN,NaN
euw8lmlgngyv35fv4ksuzks2c,Luka,Bubanja,Luka,Bubanja,Male,L. Bubanja,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2005-04-10,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,NaN,2025-06-30Z,active,yes,NaN,NaN,NaN,NaN
ndik34vsoaf68alugvhjw6p5,Vladimir,Petrović,NaN,NaN,Male,V. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-02-15,Majdanpek,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,10.0,2025-01-18Z,active,no,NaN,NaN,NaN,2025-08-29Z
z3qgzbqn6di8wty7skg3cwh6,Vukašin,Bogdanović,Vukasin,Bogdanovic,Male,V. Bogdanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2002-10-04,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,9.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
1bsuauhm792sfnupchlm5qj8p,Ester,Sokler,Ester,Sokler,Male,E. Sokler,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Attacker,player,1999-06-04,Krsko,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,181.0,69.0,right,NaN,2025-09-03Z,active,yes,NaN,NaN,NaN,2026-06-30Z
