id,firstName,lastName,shortFirstName,shortLastName,gender,knownName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active
ctcf8m5r0uqvzgtr0qkfbnc9h,Kemar Michael,Lawrence,Kemar,Lawrence,Male,NaN,K. Lawrence,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,Defender,player,1992-09-17,Kingston,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,178.0,73.0,left,92.0,active,no
ctihnzj7rc3idsu4irqcnsbmx,Miguel Ángel,Tapias Dávila,Miguel,Tapias,Male,NaN,M. Tapias,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,Defender,player,1997-01-09,Hermosillo,Mexico,5trdr3jf42i20zj1hnkvcytr6,179.0,70.0,NaN,4.0,active,yes
doagfuj1uzz4b9q7j7ptznp5g,Emmanuel,Iwe,Emmanuel,Iwe,Male,NaN,E. Iwe,USA,7hr2f89v44y65dyu9k92vprwn,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2000-09-12,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,69.0,NaN,42.0,active,no
f2sspwt1mtyf9y3z4xe1csgh6,Hassani,Dotson Stephenson,Hassani,Dotson,Male,NaN,H. Dotson,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1997-08-06,Federal Way,USA,7hr2f89v44y65dyu9k92vprwn,180.0,78.0,NaN,31.0,active,yes
kdf39fz73dd5n2nzlsuwbq3t,Kervin Fabián,Arriaga Villanueva,Kervin,Arriaga,Male,NaN,K. Arriaga,Honduras,56ftnqeq3x3j77uone8qm5ow6,NaN,NaN,Defender,player,1998-01-05,Puerto Cortés,Honduras,56ftnqeq3x3j77uone8qm5ow6,191.0,77.0,right,33.0,active,no
1acejqkxxruued7otxg7wcell,Taylor Brennan,Washington,Taylor,Washington,Male,NaN,T. Washington,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1993-08-16,Somers,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,NaN,23.0,active,yes
1x89wne2srx1dupb7vt5gf3ai,Tyler,Freeman,Tyler,Freeman,Male,NaN,T. Freeman,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,2003-01-09,Overland Park,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,NaN,28.0,active,no
241n038j8171d06j7y97ug4id,Joseph Mark,Willis,Joe,Willis,Male,NaN,J. Willis,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1988-08-10,St. Louis,USA,7hr2f89v44y65dyu9k92vprwn,195.0,86.0,NaN,1.0,active,yes
250r77nvu1exeyurchatnqnkl,Teal Alexander,Bunbury,Teal,Bunbury,Male,NaN,T. Bunbury,USA,7hr2f89v44y65dyu9k92vprwn,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,1990-02-27,Hamilton,Canada,1iaoypzp6syf32cz9l15pzp7e,188.0,80.0,both,12.0,active,yes
2m4iwb3oo5zzfbxrua7ver3kl,Michael Dax,McCarty,Dax,McCarty,Male,NaN,D. McCarty,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1987-04-30,Winter Park,USA,7hr2f89v44y65dyu9k92vprwn,176.0,68.0,right,6.0,active,no
2oo5iizfcb7vdp5jvqd483qsq,Elliot Joseph,Panicco,Elliot,Panicco,Male,NaN,E. Panicco,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1996-11-18,Paducah,USA,7hr2f89v44y65dyu9k92vprwn,196.0,93.0,NaN,30.0,active,yes
2v5j1i5ae9fnciilwy3op8and,Nicholas Brady,DePuy,Nick,DePuy,Male,NaN,N. DePuy,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1994-11-14,Irvine,USA,7hr2f89v44y65dyu9k92vprwn,196.0,93.0,NaN,4.0,active,no
2wufroeor0e7k6hvatj1ltwfe,Laurence,Wyke,Laurence,Wyke,Male,NaN,L. Wyke,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Defender,player,1996-09-20,Bolton,England,1fk5l4hkqk12i7zske6mcqju6,185.0,82.0,NaN,16.0,active,no
374euncv00zs2oy6ux1u519be,Joseph,Skinner,Joey,Skinner,Male,NaN,J. Skinner,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2003-03-28,Charlotte,USA,7hr2f89v44y65dyu9k92vprwn,183.0,63.0,NaN,13.0,active,yes
4ajhe29nxseyo6wqg3hjdghcl,Aníbal Casis,Godoy Lemus,Aníbal,Godoy,Male,NaN,A. Godoy,Panama,5nhk7v9jq6dqmfbn4hiihhofv,NaN,NaN,Midfielder,player,1990-02-10,Ciudad de Panamá,Panama,5nhk7v9jq6dqmfbn4hiihhofv,183.0,75.0,left,20.0,active,yes
4ceaxb019rb6flsigsqo80rca,Luke,Haakenson,Luke,Haakenson,Male,NaN,L. Haakenson,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1997-09-10,Maple Grove,USA,7hr2f89v44y65dyu9k92vprwn,178.0,79.0,NaN,26.0,active,no
4kflkbicl4vmd7vftq4hdgyqd,Daniel Harry,Lovitz,Daniel,Lovitz,Male,NaN,D. Lovitz,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1991-08-27,Wyndmoor,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,left,2.0,active,yes
4pccabd16se27dm2kfsq78wd1,Stephen Andrew,Guppy,Steve,Guppy,Male,NaN,S. Guppy,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,assistant coach,1969-03-29,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,active,yes
4wy7kbv694s6xrm3tfsyl4hyh,Sean Akira,Davis,Sean,Davis,Male,NaN,S. Davis,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1993-02-08,Long Branch,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,right,54.0,active,yes
5w8wyn94ovw846d5gk29u76x,Joseph,DeZart II,Joey,DeZart,Male,NaN,J. DeZart,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-06-09,Jackson,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,NaN,43.0,active,no
64vrzsvixp5cvq9b7ol723zkl,Alexandre Burke,Muyl,Alex,Muyl,Male,NaN,A. Muyl,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1995-09-30,New York City,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,right,19.0,active,yes
6z58yyouaevipxrmrmorcz0no,Isaiah,Johnston,Isaiah,Johnston,Male,NaN,I. Johnston,Canada,1iaoypzp6syf32cz9l15pzp7e,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,2001-12-16,Milton,Canada,1iaoypzp6syf32cz9l15pzp7e,173.0,84.0,NaN,NaN,active,no
75ya8t62q1sp6ew1nlanfdduy,Azaad,Liadi,Azaad,Liadi,Male,NaN,A. Liadi,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1998-05-14,Detroit,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,NaN,NaN,active,no
7jcp2lm8e7pdc6k8zigfjf7x1,Ján,Greguš,Ján,Gregus,Male,NaN,J. Greguš,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,1991-01-29,Nitra,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,82.0,right,24.0,active,no
7u1kmvvgmk08p9pawrhxkqwvd,Tah Brian,Anunga,Brian,Anunga,Male,NaN,B. Anunga,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,1996-08-10,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,180.0,81.0,NaN,27.0,active,yes
8kfciybd6filv663ebckuerjd,Samuel William,Surridge,Sam,Surridge,Male,NaN,S. Surridge,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Attacker,player,1998-07-28,Slough,England,1fk5l4hkqk12i7zske6mcqju6,191.0,77.0,right,9.0,active,yes
8zokda286fc61hi2znyufz6ga,Kemy,Amiche,Kemy,Amiche,Male,NaN,K. Amiche,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2000-12-10,NaN,France,7gww28djs405rfga69smki84o,180.0,70.0,NaN,91.0,active,no
94jvlb3r2cq9ryxco4fmkbmxh,Hany Abubakr,Mukhtar,Hany,Mukhtar,Male,NaN,H. Mukhtar,Germany,36min0qztu8eydwvpv8t1is0m,Sudan,62wa0a1wwukxladeo5kqhrpen,Midfielder,player,1995-03-21,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,173.0,72.0,both,10.0,active,yes
9rwo2uejpeqqkmy6lgacm0ley,Lukas Michael,MacNaughton,Lukas,MacNaughton,Male,NaN,L. MacNaughton,Canada,1iaoypzp6syf32cz9l15pzp7e,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1995-03-08,Brussels,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,86.0,right,3.0,active,yes
a4vlno5u5qsph97hfa71ku8yx,Jack Michael,Maher,Jack,Maher,Male,NaN,J. Maher,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-10-28,NaN,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,NaN,5.0,active,yes
amqmqon7171ulckz522wp1atw,Joshua Chase,Bauer,Josh,Bauer,Male,NaN,J. Bauer,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1998-07-22,NaN,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,NaN,22.0,active,yes
aoc7sahlaysl1n9d4nfawfy3u,Jacob Everett,Shaffelburg,Jacob,Shaffelburg,Male,NaN,J. Shaffelburg,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,Attacker,player,1999-11-26,Kentville,Canada,1iaoypzp6syf32cz9l15pzp7e,178.0,75.0,left,14.0,active,yes
ba2aut8k62b83ca053l5bf1lh,Fabrice Jean-Ian,Picault,Fafá,Picault,Male,NaN,F. Picault,Haiti,5mp58o38d0mr5qt8g4o6l7efg,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1991-02-23,New York,USA,7hr2f89v44y65dyu9k92vprwn,173.0,63.0,right,7.0,active,no
bn2h28fwjh9j3dcwyf92wii8l,Shaquell Kwame,Moore,Shaq,Moore,Male,NaN,S. Moore,USA,7hr2f89v44y65dyu9k92vprwn,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1996-11-02,Powder Springs,USA,7hr2f89v44y65dyu9k92vprwn,180.0,74.0,right,18.0,active,yes
bwq89z2cncu4pscz9xs3a6kt1,Randall Enrique,Leal Arley,Randall,Leal,Male,NaN,R. Leal,Costa Rica,48emauy3fucokp86skcs5alh8,NaN,NaN,Midfielder,player,1997-01-14,Moravia,Costa Rica,48emauy3fucokp86skcs5alh8,170.0,74.0,right,8.0,active,yes
bxbh5i1uqhe22e2cft5x6fl2i,Chrisnovic Isemoli,N'Sa,Chrisnovic,N'Sa,Male,NaN,C. N'Sa,Canada,1iaoypzp6syf32cz9l15pzp7e,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,1999-01-28,Montréal,Canada,1iaoypzp6syf32cz9l15pzp7e,183.0,77.0,right,NaN,active,no
co3niwple5xj0c14t3ydz3rh1,Charles Nana Kwabena,Sapong,Charles Nana Kwabena,Sapong,Male,C.J. Sapong,C. Sapong,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1988-12-27,Manassas,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,right,17.0,active,no
cy9icu1umyyf9w4cngoqc74es,Ahmed Akee,Longmire,Ahmed,Longmire,Male,NaN,A. Longmire,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-10-11,Las Vegas,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,NaN,21.0,active,no
e9411nm4cyrrwz4hvh1uyff85,Gary Neil,Smith,Gary,Smith,Male,NaN,G. Smith,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,coach,1968-12-03,Harlow,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,active,no
efek04gkkjjwr6vo2mi008dm,Benjamin Rolland,Martino,Ben,Martino,Male,NaN,B. Martino,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2002-09-13,Pittsburgh,USA,7hr2f89v44y65dyu9k92vprwn,198.0,88.0,NaN,67.0,active,yes
eooivgc2bc7bdbl1gq784ehn9,Walker Dwain,Zimmerman,Walker,Zimmerman,Male,NaN,W. Zimmerman,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1993-05-19,Lawrenceville,USA,7hr2f89v44y65dyu9k92vprwn,191.0,89.0,right,25.0,active,yes
f3xbdt2opb6n1y13cqvug6zft,Nebiyou Sundance,Perry,Nebiyou,Perry,Male,NaN,N. Perry,USA,7hr2f89v44y65dyu9k92vprwn,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1999-10-02,New York City,USA,7hr2f89v44y65dyu9k92vprwn,182.0,70.0,both,29.0,active,no
k3rif7polxoazy70fu2013op,Ethan,Zubak,Ethan,Zubak,Male,NaN,E. Zubak,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1998-04-15,Corona,USA,7hr2f89v44y65dyu9k92vprwn,185.0,84.0,NaN,11.0,active,no
1o1kg75fknvi3w3kgunvnc4id,Gustavo Leonardo,Bou,Gustavo,Bou,Male,NaN,G. Bou,Argentina,2vovxa97k7v7ofa85dah2xktb,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-02-18,Concordia,Argentina,2vovxa97k7v7ofa85dah2xktb,176.0,72.0,right,7.0,active,no
1zs83jkejm70g1uzm1i71puqd,Andrew Mikobi,Farrell,Andrew,Farrell,Male,NaN,A. Farrell,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1992-04-02,Louisville,USA,7hr2f89v44y65dyu9k92vprwn,181.0,84.0,right,88.0,active,yes
24sgu58uugxgy49el075dz21g,Esmir,Bajraktarević,Esmir,Bajraktarevic,Male,NaN,E. Bajraktarević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-03-10,Appleton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,64.0,left,47.0,active,yes
25pwi3q1y4tx1in9425eyln56,Brandon Scott,Bye,Brandon,Bye,Male,NaN,B. Bye,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1995-11-29,Kalamazoo,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,NaN,15.0,active,yes
2lpjr3oys0s0u2pnhut8epqwa,Damián Esau,Rivera Brown,Damián,Rivera,Male,NaN,D. Rivera,Costa Rica,48emauy3fucokp86skcs5alh8,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-12-08,Cranston,USA,7hr2f89v44y65dyu9k92vprwn,178.0,73.0,NaN,72.0,active,no
357vd87hv0jvljqtt2qf4vmz8,Santiago Francisco,Suárez,Santiago,Suárez,Male,Tiago,Tiago,USA,7hr2f89v44y65dyu9k92vprwn,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Defender,player,2005-04-23,NaN,USA,7hr2f89v44y65dyu9k92vprwn,195.0,81.0,NaN,NaN,active,yes
35mgbjlnao8d0s85peht48rf9,Earl William,Edwards Jr.,Earl,Edwards Jr.,Male,NaN,E. Edwards,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1992-01-24,San Diego,USA,7hr2f89v44y65dyu9k92vprwn,190.0,93.0,right,36.0,active,yes
3s5k43ngpwa66vj4ypvcdu8a2,Tomás Alejandro,Chancalay,Tomás,Chancalay,Male,NaN,T. Chancalay,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Attacker,player,1999-01-01,Viale,Argentina,2vovxa97k7v7ofa85dah2xktb,179.0,76.0,right,5.0,active,no
48lml5m8b3r23vndb0my5opn9,Ignacio,Gil de Pareja Vicent,Ignacio,Gil de Pareja Vicent,Male,Nacho Gil,Nacho Gil,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Midfielder,player,1995-09-09,Valencia,Spain,49ih1pwv3ahshdf8uzrimi54c,168.0,63.0,right,23.0,active,yes
49hih9ka1cljgkihamec6b17t,David James,Romney,Dave,Romney,Male,NaN,D. Romney,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1993-06-12,Irvine,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,left,2.0,active,yes
4iepghv4p490fxo5s429qeicq,Jack Michael,Panayotou,Jack,Panayotou,Male,NaN,J. Panayotou,USA,7hr2f89v44y65dyu9k92vprwn,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Midfielder,player,2004-06-05,Cambridge,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,NaN,22.0,active,no
4ss487gmb4rf044t895o21xm2,Jacob Daniel,Jackson,Jacob,Jackson,Male,NaN,J. Jackson,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2000-04-25,San Diego,USA,7hr2f89v44y65dyu9k92vprwn,180.0,86.0,NaN,98.0,active,no
4tz0a34w3gb0xozcyjj0wylex,Matthew Ryan,Polster,Matt,Polster,Male,NaN,M. Polster,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1993-06-08,Milwaukee,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,right,8.0,active,yes
5adul4r3hifu5x4tv8efr05ey,Lucas,Maciel Felix,Lucas,Maciel Felix,Male,Maciel,Maciel,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,2000-01-18,Rio de Janeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,70.0,right,13.0,active,no
5lfpx5azm0hzx5kiqmnjtkfkl,Carles,Gil de Pareja Vicent,Carles,Gil de Pareja Vicent,Male,Carles Gil,Carles Gil,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Midfielder,player,1992-11-22,Valencia,Spain,49ih1pwv3ahshdf8uzrimi54c,171.0,65.0,left,10.0,active,yes
5stoiz0mwymt0z65kdly9b2z9,Bruce,Arena,Bruce,Arena,Male,NaN,B. Arena,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1951-09-21,New York,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
5vt3tmawbb1c87csuukwtr9at,Thomas Liam,McNamara,Tommy,McNamara,Male,NaN,T. McNamara,USA,7hr2f89v44y65dyu9k92vprwn,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1991-02-06,Clarkstown,USA,7hr2f89v44y65dyu9k92vprwn,176.0,78.0,NaN,26.0,active,yes
5ywmuj75fpflsqyne41dsgpg5,Omar Alejandro,González,Omar,González,Male,NaN,O. González,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Defender,player,1988-10-11,Dallas,USA,7hr2f89v44y65dyu9k92vprwn,196.0,94.0,right,3.0,active,no
62smmy1d3o9sm36mhyw5nrphx,Mark-Anthony,Kaye,Mark-Anthony,Kaye,Male,NaN,M. Kaye,Canada,1iaoypzp6syf32cz9l15pzp7e,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1994-12-02,Toronto,Canada,1iaoypzp6syf32cz9l15pzp7e,185.0,77.0,left,28.0,active,yes
6865o0b7hs8xp6shc84dacidw,Noel Arthur Coleman,Buck,Noel,Buck,Male,NaN,N. Buck,England,1fk5l4hkqk12i7zske6mcqju6,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-04-05,Arlington,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,NaN,29.0,active,no
6fnojo4m3daqz5moaa9yu1dk9,Latif Atta,Blessing,Latif,Blessing,Male,NaN,L. Blessing,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1996-12-30,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,170.0,64.0,both,19.0,active,no
6j4ibkpbos6w5ikle58u2vo,Maxwell,Weinstein,Max,Weinstein,Male,NaN,M. Weinstein,USA,7hr2f89v44y65dyu9k92vprwn,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Goalkeeper,player,2004-06-05,NaN,USA,7hr2f89v44y65dyu9k92vprwn,188.0,NaN,NaN,NaN,active,no
6thro70ffj5qol9s4vfb85sr9,Richard,Williams,Richie,Williams,Male,NaN,R. Williams,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1970-06-03,Middletown Township,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
6vd4rxmqub05u2dtduy028fyt,Emmanuel,Agyenim Boateng,Emmanuel,Boateng,Male,NaN,E. Boateng,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1994-01-17,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,168.0,68.0,right,18.0,active,yes
7v2udgcj3xk2douxfmge6lp7t,Ian Andrew,Harkes,Ian,Harkes,Male,NaN,I. Harkes,USA,7hr2f89v44y65dyu9k92vprwn,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1995-03-30,Derby,England,1fk5l4hkqk12i7zske6mcqju6,180.0,73.0,right,14.0,active,yes
8x0tfplff9e3042uewyhkoa1,Giacomo,Vrioni,Giacomo,Vrioni,Male,NaN,G. Vrioni,Albania,17zsm8shejejls2on1ffil3op,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1998-10-15,San Severino Marche,Italy,25f2cmb2r8mk5rj92tzer6kvv,188.0,85.0,left,9.0,active,yes
96i6oov7nvetigfn4hzr9kd79,Tomáš,Vaclík,Tomás,Vaclík,Male,NaN,T. Vaclík,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Goalkeeper,player,1989-03-29,Ostrava,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,84.0,right,1.0,active,no
ahfl8o5ngmw3vp3up97rlaj8p,Pierre,Cayet,Pierre,Cayet,Male,NaN,P. Cayet,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1999-07-07,Brette-les-Pins,France,7gww28djs405rfga69smki84o,183.0,82.0,left,NaN,active,no
ahgclh3e05evznhrpa32z6g6i,Joao Victor,Souza,Victor,Souza,Male,NaN,V. Souza,USA,7hr2f89v44y65dyu9k92vprwn,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2001-04-06,Ozone Park,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
akz1nwcvnrtkelhxy7m5f14yy,Dylan Felipe,Borrero Caicedo,Dylan,Borrero,Male,NaN,D. Borrero,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Midfielder,player,2002-01-05,Palmira,Colombia,6kby8rq1p01fg5ds38ckkrcs5,180.0,66.0,right,11.0,active,yes
anysxg2z6niqapc5m3f4tzims,Joshua,Bolma,Joshua,Bolma,Male,NaN,J. Bolma,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2002-04-10,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,175.0,61.0,NaN,16.0,active,yes
bal171qhyaij41oyk9y05d61h,Bobby Shou,Wood,Bobby,Wood,Male,NaN,B. Wood,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1992-11-15,Honolulu,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,right,17.0,active,yes
bcfzovs0pj9urgv9r0ykjnlrd,Đorđe,Petrović,Djordje,Petrovic,Male,NaN,Đ. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1999-10-08,Požarevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,194.0,89.0,right,99.0,active,no
bqve6k75eu81dheqxec2l9lka,DeJuan Lytelle,Jones,DeJuan,Jones,Male,DeJuan Jones,D. Jones,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1997-06-24,Lansing,USA,7hr2f89v44y65dyu9k92vprwn,181.0,75.0,right,24.0,active,no
bsam14hhfnimjei73c7e8n45x,Benjamin,Sweat,Ben,Sweat,Male,NaN,B. Sweat,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1991-09-04,Palm Harbor,USA,7hr2f89v44y65dyu9k92vprwn,185.0,80.0,left,44.0,retired,no
bzcplrxaw539yyqc630ds41uy,Ben,Reveno,Ben,Reveno,Male,NaN,B. Reveno,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-03-29,San Jose,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
bzv3yqbc7ttf7fftbm2nelxck,Malcolm Curtenius,Fry,Malcolm,Fry,Male,NaN,M. Fry,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,2005-05-15,NaN,USA,7hr2f89v44y65dyu9k92vprwn,175.0,71.0,NaN,NaN,active,yes
c7g5vtxxuffrbfqakitxze73e,Clint,Peay,Clint,Peay,Male,NaN,C. Peay,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1973-09-16,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
cc7jk41tn9qi5px4pb9l4bn8q,Ryan Louis,Spaulding,Ryan,Spaulding,Male,NaN,R. Spaulding,USA,7hr2f89v44y65dyu9k92vprwn,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1998-09-10,Hartford,USA,7hr2f89v44y65dyu9k92vprwn,170.0,68.0,NaN,34.0,active,no
cvz7rxusmcxxv17fij7dxx6mt,Josmer Volmy,Altidore,Jozy,Altidore,Male,NaN,J. Altidore,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1989-11-06,Livingston,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,right,14.0,active,no
d6pdees4dyeloza4ya3jqd5d6,Frederick Henry,Kessler,Henry,Kessler,Male,NaN,H. Kessler,USA,7hr2f89v44y65dyu9k92vprwn,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Defender,player,1998-06-25,New York City,USA,7hr2f89v44y65dyu9k92vprwn,193.0,84.0,NaN,4.0,active,no
dyqr2z4r3oilkvxc95dmxm609,Christian Frederick Bayoi,Makoun Reyes,Christian,Makoun,Male,NaN,C. Makoun,Venezuela,1er0616j12s9yghuzvsx76d5v,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-03-05,Valencia,Venezuela,1er0616j12s9yghuzvsx76d5v,185.0,75.0,left,6.0,active,no
