id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,height,weight,foot,secondNationality,secondNationalityId,placeOfBirth,knownName,dateOfDeath
88bb1008dpu2npdcz1rymv3e1,Rafik,Zekhnini,Rafik,Zekhnini,Male,R. Zekhnini,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-01-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2021-08-16Z,2023-08-01Z,active,no,179.0,63.0,right,NaN,NaN,Skien,NaN,NaN
8jf9kxs1i8hh3ttx24nfpp695,Sheriff,Sinyan,Sheriff,Sinyan,Male,S. Sinyan,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1996-07-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,5.0,2020-06-30Z,2023-07-03Z,active,no,188.0,84.0,right,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Oslo,NaN,NaN
9fu1wk5unisycn8mt5j1p04ph,Fredrik Aasmundrud,Gulbrandsen,Fredrik,Gulbrandsen,Male,F. Gulbrandsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1992-09-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,8.0,2023-08-31Z,NaN,active,yes,175.0,79.0,right,NaN,NaN,Lillestrøm,NaN,NaN
9mt0cpw6rkuv6ndn4jbon6hg5,Eirik,Haugan,Eirik,Haugan,Male,E. Haugan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-08-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2022-02-07Z,NaN,active,yes,180.0,70.0,right,NaN,NaN,Aalesund,NaN,NaN
9muh1tdherrq1qdoj2g4r9mfp,Martin,Skjelbreid Ellingsen,Martin,Ellingsen,Male,M. Ellingsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-05-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,6.0,2019-02-03Z,2023-12-31Z,active,no,180.0,75.0,left,NaN,NaN,Elverum,NaN,NaN
9yb0exf35kl3avhdnlhv23glx,Benjamin,Tiedemann Hansen,Benjamin,Hansen,Male,B. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1994-02-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2022-02-02Z,2023-08-30Z,active,no,189.0,73.0,right,NaN,NaN,Bogense,NaN,NaN
afc6pcasgilkzt3sjhji4y49g,Mads,Eikrem Myklebust,Mads,Eikrem Myklebust,Male,M. Eikrem Myklebust,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2007-07-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-11-08Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
biax7ooshcfvvaw6abtk1rxsl,Eirik,Ulland Andersen,Eirik,Andersen,Male,E. Andersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-09-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2019-01-16Z,2023-08-04Z,active,no,181.0,73.0,right,NaN,NaN,Randers,NaN,NaN
c4u6jbqbde2byjqc874nojl78,Andreas,Eikrem Myklebust,Andreas,Myklebust,Male,A. Myklebust,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-07-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,54.0,2022-02-01Z,2024-02-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cv38uxcibt3cwwj54m9ydg86i,Emil,Varhaugvik Breivik,Emil,Breivik,Male,E. Breivik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-06-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2021-01-01Z,NaN,active,yes,180.0,82.0,NaN,NaN,NaN,NaN,NaN,NaN
d2ng09ibe0dionfc3r7okcamt,Erling,Knudtzon,Erling,Knudtzon,Male,E. Knudtzon,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-12-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2019-01-13Z,2023-12-31Z,active,no,178.0,70.0,right,NaN,NaN,Oslo,NaN,NaN
dfinorpyitke7fsso0fkgz28k,Niklas,Ødegård,Niklas,Ødegård,Male,N. Ødegård,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-03-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,33.0,2021-08-14Z,2024-03-20Z,active,no,189.0,88.0,NaN,NaN,NaN,NaN,NaN,NaN
e0j0uakuzduvis9wqsocngwrt,Markus André,Kaasa,Markus,Kaasa,Male,M. Kaasa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-07-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2022-01-17Z,NaN,active,yes,175.0,70.0,right,NaN,NaN,NaN,NaN,NaN
e6p5i2ujvk0t9mo0h2gvrlka1,Ola,Brynhildsen,Ola,Brynhildsen,Male,O. Brynhildsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-04-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2020-05-20Z,2023-09-01Z,active,no,175.0,70.0,right,NaN,NaN,NaN,NaN,NaN
edbd8rzppbzcfekw83i1psufo,Gustav,Kjølstad Nyheim,Gustav,Nyheim,Male,G. Nyheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-02-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,50.0,2023-05-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
elakgkn99i1aig691q1hl8ay2,Sivert,Heggheim Mannsverk,Sivert,Mannsverk,Male,S. Mannsverk,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-05-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2021-07-28Z,2023-09-01Z,active,no,185.0,77.0,right,NaN,NaN,Øvre Årdal,NaN,NaN
18103nqwtc045zrke2z942j9w,Oliver,Jordan Hagen,Oliver,Hagen,Male,O. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-06-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2023-01-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Oliver Hagen,NaN
18d805p5mzo29ens4z1yufluy,Jesper,Svenungsen Skau,Jesper,Skau,Male,J. Skau,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-05-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,26.0,2022-02-24Z,2024-06-14Z,active,no,187.0,72.0,right,NaN,NaN,NaN,NaN,NaN
1bmpw7r7k157fav4g5w4j14yy,Dennis,Gjengaar,Dennis,Gjengaar,Male,D. Gjengaar,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-02-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,24.0,2022-02-25Z,2024-02-16Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1eexrzv9w8xw9bzyfgvr6f4es,Sebastian,Hansen,Sebastian,Hansen,Male,S. Hansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2006-10-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-04-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Sebastian Hansen,NaN
1tsakcpptpwpjv4nl5s1vybmy,Ole Erik,Midtskogen,Ole,Midtskogen,Male,O. Midtskogen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-04-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2023-01-01Z,2025-06-30Z,active,no,196.0,95.0,right,NaN,NaN,NaN,NaN,NaN
201zg5m6q6zjj43w8jlf5cgrt,Sondre,Solholm Johansen,Sondre,Johansen,Male,S. Johansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-07-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2023-01-31Z,NaN,active,yes,192.0,86.0,NaN,NaN,NaN,Asker,NaN,NaN
26ghms7509xwj8dy7htq3z3e,Peder,Nygaard Klausen,Peder,Klausen,Male,P. Nygaard Klausen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2003-05-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,30.0,2022-07-21Z,2025-01-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2i0rftuxy21pk2tmjuknz2wyy,Conrad,Wallem,Conrad,Wallem,Male,C. Wallem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-06-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2021-01-15Z,2023-07-04Z,active,no,180.0,73.0,right,NaN,NaN,Tønsberg,NaN,NaN
3n6cx9whi75ybd9h6pv7i3mga,Leon,Sansah Dechor Hien,Leon,Hien,Male,L. Hien,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-07-31,Sweden,1z6l2c33w2kyz9rdefs1d68nb,4.0,2023-01-08Z,2025-01-29Z,active,no,NaN,NaN,NaN,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN,NaN
3uz61prjvy036m0uoj6z5jnxl,Solomon,Owusu,Solomon,Owusu,Male,S. Owusu,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-10-28,Ghana,2q2sw72utw5gu9t5y4knckwba,17.0,2021-01-19Z,2025-07-31Z,active,no,176.0,75.0,NaN,NaN,NaN,NaN,Solomon Owusu,NaN
43r9336e1chy8ukmh5sa0oe8k,Abdul Zakaria,Mugeese,Zakaria,Mugeese,Male,Z. Mugeese,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2001-12-27,Ghana,2q2sw72utw5gu9t5y4knckwba,22.0,2023-08-16Z,NaN,active,yes,174.0,NaN,right,NaN,NaN,NaN,NaN,NaN
588fq3sryv74j20d9jutevz84,Casper,Glenna Andersen,Casper,Glenna,Male,C. Glenna,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-02-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2023-03-08Z,2025-06-20Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5f4qlbohzja204gxm9tkiekq2,Leopold,Wahlstedt,Leopold,Wahlstedt,Male,L. Wahlstedt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1999-07-04,Sweden,1z6l2c33w2kyz9rdefs1d68nb,12.0,2021-01-15Z,2023-08-08Z,active,no,190.0,80.0,right,NaN,NaN,Stockholm,NaN,NaN
5ooo4a993izneweiw1cehxl62,Abel William,Stensrud,Abel,Stensrud,Male,A. Stensrud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-05-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2023-07-20Z,2023-08-03Z,active,no,183.0,83.0,right,NaN,NaN,Oslo,NaN,NaN
5uzr1xqhkg8qj5gliblgjfvxm,Samuel,Skree Skjeldal,Samuel,Skjeldal,Male,S. Skjeldal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-09-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,13.0,2023-01-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7wg2blihynp0ckp7dr03z18x6,Josef Brian,Johansen Baccay,Josef,Baccay,Male,J. Baccay,Philippines,2bn52u7dpgfatwqumx224cczx,Defender,player,2001-04-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2022-03-03Z,NaN,active,yes,180.0,71.0,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN
83mdcke6df26xfmd23ri460wk,Simen,Østby,Simen,Østby,Male,S. Østby,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,25.0,2023-01-08Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8qwi3kh86b31w5orft10m0rft,Tobias,Hammer Svendsen,Tobias,Svendsen,Male,T. Svendsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-08-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2023-08-25Z,NaN,active,yes,172.0,66.0,right,NaN,NaN,Molde,NaN,NaN
8tvfe8hp42b6v03j4h35pvd2h,Diogo Alberto,Soares Tomas,Diogo,Tomas,Male,D. Tomas,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,1997-07-31,Finland,2u07e54v5dprsugdvddpq5ync,5.0,2023-03-03Z,2023-12-31Z,active,no,193.0,91.0,right,Portugal,1nbm5i9a0403zzvltn17lxinc,Oulu,NaN,NaN
9oc4or4w78wl51wehk66xb4k5,Per Kristian,Worre Bråtveit,Per Kristian,Bråtveit,Male,P. Kristian Bråtveit,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-02-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2023-08-01Z,2023-12-31Z,active,no,187.0,72.0,right,NaN,NaN,Haugesund,NaN,NaN
a83wmq3kyw7uy6iyueget9xck,Jarl-Emil,Drange Nesland,Jarl-Emil,Nesland,Male,J. Nesland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-06-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,28.0,2023-01-08Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
autmfpgrt8z6sqtzk8j1ww82d,Mikael,Norø Ingebrigtsen,Mikael,Ingebrigtsen,Male,M. Ingebrigtsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1996-07-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,10.0,2022-03-25Z,2025-01-29Z,active,no,170.0,68.0,left,NaN,NaN,Tromsø,NaN,NaN
bg1zjztifk2i5yikpyi9yaycq,Pål Arne,Johansen,Paco,Johansen,Male,P. Johansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1977-02-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2022-01-24Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bhkecr2u6neb933eo468i82ui,Leonard,Owusu,Leonard,Owusu,Male,L. Owusu,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,1997-06-03,Ghana,2q2sw72utw5gu9t5y4knckwba,6.0,2023-03-30Z,2024-01-17Z,active,no,180.0,72.0,right,NaN,NaN,NaN,Leonard Owusu,NaN
bqravo7lm21jq5m4cz8uhx638,Bork,Classønn Bang-Kittilsen,Bork,Bang-Kittilsen,Male,B. Bang-Kittilsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-03-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,29.0,2023-04-09Z,2025-01-29Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c1ltvpo9b5ldaevv4lksg7eok,Anders,Hartveit Ryste,Anders,Ryste,Male,A. Ryste,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-05-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,23.0,2022-07-08Z,2024-03-13Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
czyqts86xq4rwdmrqtol5deqd,Espen,Ruud,Espen,Ruud,Male,E. Ruud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1984-02-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2.0,2015-01-01Z,2024-12-31Z,active,no,182.0,76.0,right,NaN,NaN,Porsgrunn,NaN,NaN
d01hwzcs3h663n8a1j0xjxsd1,Steffen,Hagen,Steffen,Hagen,Male,S. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1986-03-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2007-04-11Z,NaN,active,yes,185.0,80.0,right,NaN,NaN,Kristiansand,Steffen Hagen,NaN
d08k8d5fytf3yl4fb6n2f76z8,Faniel Temesgen,Tewelde,Faniel,Tewelde,Male,F. Tewelde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-09-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2022-01-01Z,2024-07-25Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ddmbceazh1ac8pby0m3way0h5,Thomas Grevsnes,Rekdal,Thomas,Rekdal,Male,T. Rekdal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-03-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,20.0,2022-08-01Z,2024-09-02Z,active,no,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN
ds54sndbuqkgmvp7jln5unm96,Syver,Aas,Syver,Aas,Male,S. Aas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-01-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2023-09-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dwx7po7gmk77qrp40qa6hzg0l,Milan,Jevtović,Milan,Jevtovic,Male,M. Jevtović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1993-06-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,8.0,2021-08-31Z,2023-06-30Z,active,no,184.0,77.0,right,NaN,NaN,Pranjani,NaN,NaN
evoa57yag65jxn812kn5bl36y,Filip,Rønningen Jørgensen,Filip,Jørgensen,Male,F. Jørgensen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-05-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2020-02-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1jp22ouky3tqtk04bvbfao7l6,Santeri Leevi Oliver,Väänänen,Santeri,Väänänen,Male,S. Väänänen,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,2002-01-01,Finland,2u07e54v5dprsugdvddpq5ync,6.0,2023-01-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1ncet6wg9tne9oif8vkgsc8kq,Leo Erik Jean,Cornic,Leo,Cornic,Male,L. Cornic,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-01-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,32.0,2022-08-15Z,2024-07-31Z,active,no,178.0,NaN,right,NaN,NaN,Oslo,NaN,NaN
1tikmejctghgdyfpvdcpddgk4,Magnus,Holte,Magnus,Holte,Male,M. Holte,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-03-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,44.0,2022-08-12Z,2025-01-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22b36b6injrhmx386pk0q5oet,Per Ciljan,Skjelbred,Per,Skjelbred,Male,P. Skjelbred,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1987-06-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,5.0,2020-07-01Z,2023-12-31Z,active,no,178.0,73.0,right,NaN,NaN,Trondheim,NaN,NaN
2kaqdxzo9y5n7c4zipsnayxn9,André,Hansen,André,Hansen,Male,A. Hansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1989-12-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2015-01-01Z,2023-12-31Z,active,no,189.0,87.0,right,NaN,NaN,Oslo,André Hansen,NaN
2u8ylwu9kogk0jorpe517812i,Adrian Nilsen,Pereira,Adrian,Pereira,Male,A. Pereira,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-08-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2021-08-25Z,NaN,active,yes,177.0,NaN,left,NaN,NaN,Stavanger,NaN,NaN
39m0n9garm3aqt7bopc35cedx,Svein,Maalen,Svein,Maalen,Male,S. Maalen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-06-24Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jri7r4aac1w5anzfispc45qs,Adrian Henrik,Kojen,Adrian,Kojen,Male,A. Kojen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-03-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,49.0,2023-03-31Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3uuj3zknhyebntsyrwoq4pfdg,Simen,Havig,Simen,Havig,Male,S. Havig,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2004-09-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,46.0,2023-03-31Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4rno6i48ma0v6q2t5b4r6vw2c,Jørgen,Sønstebø,Jørgen,Sønstebø,Male,J. Sønstebø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-11-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,48.0,2023-03-31Z,2025-07-16Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4v37vctwrza11cu5iyw00l65m,Magnus,Hammerås,Magnus,Hammerås,Male,M. Hammerås,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-02-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-08-02Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52vsiwiaphq4xtgpsqy48dzp,Markus,Henriksen,Markus,Henriksen,Male,M. Henriksen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-07-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2020-09-27Z,2024-12-31Z,active,no,187.0,80.0,right,NaN,NaN,Trondheim,NaN,NaN
544reefy86rc8827sl3xh3oph,Ole Kristian,Selnæs,Ole,Selnæs,Male,O. Selnæs,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1994-07-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,10.0,2023-09-06Z,NaN,active,yes,188.0,80.0,left,NaN,NaN,Trondheim,NaN,NaN
5k2hgogp2g5ivgdnq99ejp27e,Ísak Snær,Þorvaldsson,Ísak,Thorvaldsson,Male,Í. Þorvaldsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2001-05-01,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2023-01-08Z,2024-04-05Z,active,no,182.0,NaN,right,NaN,NaN,Mosfellsbær,NaN,NaN
5o5f3xj6e86sw0pupxxx2nomi,Ole Christian,Hammerfjell Sæter,Ole,Sæter,Male,O. Sæter,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1996-03-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2022-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5qnm3upm4bah7z504kh5xjbis,Morgan,Caicedo Arnstad,Morgan,Arnstad,Male,M. Arnstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-01-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,47.0,2023-01-08Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5t58neiqhud2d4h64owu8fwiy,Agon,Sadiku,Agon,Sadiku,Male,A. Sadiku,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,2003-03-10,Finland,2u07e54v5dprsugdvddpq5ync,22.0,2023-03-31Z,2023-08-03Z,active,no,184.0,73.0,right,Kosovo,86u6edbqifdjsn49mbp2anw7p,Raahe,NaN,NaN
6k7khwtkxpem9z17bl5rrf2p6,Emil,Frederiksen,Emil,Frederiksen,Male,E. Frederiksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-09-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2023-07-19Z,2024-08-31Z,active,no,175.0,NaN,left,NaN,NaN,Viborg,NaN,NaN
6rlri1tk9p3sk79r16owqw74k,Håkon,Røsten,Håkon,Røsten,Male,H. Røsten,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2021-11-20Z,2024-04-11Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7b63i2sks616o2xjiqtcdd756,Jayden,Nelson,Jayden,Nelson,Male,J. Nelson,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2002-09-26,Canada,1iaoypzp6syf32cz9l15pzp7e,11.0,2023-02-08Z,2024-08-28Z,active,no,170.0,67.0,right,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Toronto,NaN,NaN
7hs9c25dq0dbn8vrlgihjgay2,Mikkel,Konradsen Ceïde,Mikkel,Ceïde,Male,M. Ceïde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-09-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,38.0,2023-09-01Z,NaN,active,yes,175.0,NaN,right,NaN,NaN,NaN,Mikkel Ceïde,NaN
7ussl6bmt5g4jfz251wndhlnt,Håkan Rasmus,Wiedesheim-Paul,Rasmus,Wiedesheim-Paul,Male,R. Wiedesheim-Paul,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1999-02-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,28.0,2023-08-05Z,2024-01-31Z,active,no,187.0,77.0,right,NaN,NaN,NaN,NaN,NaN
7ztj3qsf76fgavugdu88okbu1,Edvard,Sandvik Tagseth,Edvard,Tagseth,Male,E. Tagseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-01-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2019-08-13Z,2024-12-31Z,active,no,171.0,67.0,left,NaN,NaN,NaN,NaN,NaN
8cjgce68a2vla1ebamgac4nx0,Marius,Sivertsen Broholm,Marius,Broholm,Male,M. Broholm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-12-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,39.0,2021-07-17Z,2023-05-14Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8ynqwlysks0dvn46ja7zq5vit,Carl Adam,Andersson,Adam,Andersson,Male,A. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1996-11-11,Sweden,1z6l2c33w2kyz9rdefs1d68nb,25.0,2023-07-01Z,2025-02-03Z,active,no,178.0,68.0,right,NaN,NaN,Gothenburg,NaN,NaN
