id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
a7d39w0xjnbfft51yyvhc863t,Florian,Egerer,Florian,Egerer,Male,F. Egerer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1998-02-17,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,181.0,74.0,right,28.0,2024-07-01Z,active,yes,NaN,NaN
aho65bcawap3w9svxy9n7ekiy,Steffen,Meuer,Steffen,Meuer,Male,S. Meuer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-12-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,2024-07-01Z,active,yes,NaN,NaN
bei3htu2mnpmow7mwncewy4t1,Joshua,Bitter,Joshua,Bitter,Male,J. Bitter,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-01-01,Dorsten,Germany,36min0qztu8eydwvpv8t1is0m,185.0,84.0,right,29.0,2022-07-01Z,active,yes,NaN,NaN
bqnrcvy77ujms96rf5hggtf8q,Jesse Edem,Tugbenyo,Jesse,Tugbenyo,Male,J. Tugbenyo,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-08-07,Warstein,Germany,36min0qztu8eydwvpv8t1is0m,187.0,81.0,right,33.0,2024-07-20Z,active,yes,NaN,NaN
c0jxjg15077dub5ek3yrattk9,Can Beklan,Coşkun,Can,Coskun,Male,C. Coşkun,Türkiye,6kd6webenogylfgwt2aa9l6vx,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-03-26,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,173.0,70.0,left,27.0,2024-07-01Z,active,yes,NaN,NaN
c21qh8z74dhw8c5nxprrz4o6i,Mert,Göçkan,Mert,Göckan,Male,M. Göçkan,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2001-04-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,left,17.0,2024-07-01Z,active,yes,NaN,NaN
csm8qpwis1ov9go2grk7sxfit,Alexander,Hahn,Alexander,Hahn,Male,A. Hahn,Germany,36min0qztu8eydwvpv8t1is0m,Russia,7kfg68kh6n16fs4ap3xjiudr,Defender,player,1993-01-20,Omsk,Russia,7kfg68kh6n16fs4ap3xjiudr,187.0,88.0,right,42.0,2024-07-01Z,active,yes,NaN,NaN
cy959r1pw0dc88ww5pxkn7a50,Andy,Visser,Andy,Visser,Male,A. Visser,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2004-09-22,Dieren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,NaN,left,NaN,2025-09-01Z,active,yes,NaN,NaN
cy9mon9vv49wvz0y5pw1g52zu,Maximilian,Braune,Maximilian,Braune,Male,M. Braune,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-07-06,Oberhausen,Germany,36min0qztu8eydwvpv8t1is0m,185.0,76.0,right,1.0,2021-11-19Z,active,yes,NaN,NaN
d6xzv46qnxy30cvdot60jwl5g,Jan-Simon,Symalla,Jan-Simon,Symalla,Male,J. Symalla,Germany,36min0qztu8eydwvpv8t1is0m,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-01-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,23.0,2024-03-15Z,active,yes,NaN,NaN
dn3zu7kyql966v0fqi1sikpyi,Conor,Noß,Conor,Noss,Male,C. Noß,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-01-01,Düsseldorf,Germany,36min0qztu8eydwvpv8t1is0m,181.0,72.0,both,14.0,2025-07-01Z,active,yes,NaN,NaN
euymhaagzwvkx7u2te3us73oq,Julius,Paris,Julius,Paris,Male,J. Paris,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2001-08-22,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,24.0,2025-01-01Z,active,yes,NaN,NaN
irfnxzs057no2u8w7wwpnhex,Thilo,Töpken,Thilo,Töpken,Male,T. Töpken,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-02-27,Oldenburg,Germany,36min0qztu8eydwvpv8t1is0m,194.0,NaN,NaN,22.0,2025-01-21Z,active,yes,NaN,NaN
mpkbjzuk9z4zph7qsjeyvefp,Dietmar,Hirsch,Dietmar,Hirsch,Male,D. Hirsch,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1971-12-08,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-05-24Z,active,yes,NaN,NaN
1vf23mbt4s65q6e53unnqlu96,Malte Simon,Brüning,Malte,Brüning,Male,M. Brüning,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2004-03-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,25.0,2025-07-01Z,active,yes,NaN,NaN
2m7p8c6z2xrsb9tawbb7izqw9,Jannik,Mause,Jannik,Mause,Male,J. Mause,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1998-07-11,Baesweiler,Germany,36min0qztu8eydwvpv8t1is0m,188.0,78.0,right,29.0,2025-08-29Z,active,yes,2026-06-30Z,NaN
2umlr5eiztka3wdiwnh7lin10,Nicolai,Schulte-Kellinghaus,Nicolai,Schulte-Kellinghaus,Male,N. Schulte-Kellinghaus,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2007-07-26,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,left,38.0,2024-08-02Z,active,yes,NaN,NaN
34z7e2n3yy2o9k02eldiidqeh,José-Enrique,Ríos Alonso,José-Enrique,Ríos Alonso,Male,J. Ríos Alonso,Germany,36min0qztu8eydwvpv8t1is0m,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2000-08-13,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,182.0,77.0,right,23.0,2021-07-01Z,active,yes,NaN,NaN
3dds8p375helzo6koo89kt46i,Nils Florian,Kaiser,Nils,Kaiser,Male,N. Kaiser,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2002-02-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,NaN,both,18.0,2023-07-01Z,active,yes,NaN,NaN
47mqzzzcgkauxzvbjhzb7i9qt,Michael,Schultz,Michael,Schultz,Male,M. Schultz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1993-05-30,Landau,Germany,36min0qztu8eydwvpv8t1is0m,194.0,88.0,right,4.0,2024-07-01Z,active,yes,NaN,NaN
4846b6wupzwh9pj4fa0627fmd,Dominik,Martinović,Dominik,Martinovic,Male,D. Martinović,Croatia,37hlakrwxyuzovaeoo4sezusp,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-03-25,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,179.0,81.0,right,11.0,2025-01-06Z,active,no,2025-09-01Z,NaN
614z4ma4o7wopgacvo7wuawru,Dion,Berisha,Dion,Berisha,Male,D. Berisha,Albania,17zsm8shejejls2on1ffil3op,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,2003-05-09,Lyon,France,7gww28djs405rfga69smki84o,181.0,NaN,left,21.0,2025-07-01Z,active,no,2025-08-29Z,NaN
618xblcm74p366x8yswn20tbe,Jannik,Hofmann,Jannik,Hofmann,Male,J. Hofmann,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2002-02-28,Bayreuth,Germany,36min0qztu8eydwvpv8t1is0m,177.0,75.0,right,37.0,2025-07-03Z,active,yes,2026-06-30Z,NaN
7rwc55fyqntvou4ncgtoi4bu,Kelsey,Owusu Aninkorah-Meisel,Kelsey,Owusu,Male,K. Owusu,Germany,36min0qztu8eydwvpv8t1is0m,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-06-19,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,170.0,NaN,both,30.0,2024-08-28Z,active,yes,NaN,NaN
7wud7kzoueqkucc84bwf28d4a,Michał,Kostka,Michael,Kostka,Male,M. Kostka,Poland,27baqb7359ywdvsxxklx1kn11,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-12-13,Hannover,Germany,36min0qztu8eydwvpv8t1is0m,183.0,74.0,both,2.0,2025-07-01Z,active,yes,NaN,NaN
7xz8mcfzbxd33rf2dh68co9ka,Lars,Fleischer,Lars,Fleischer,Male,L. Fleischer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1994-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-12-09Z,active,yes,NaN,NaN
7zovpqen1bw4zw5w7emo9gdpm,Luca Juliano,Bazzoli,Luca,Bazzoli,Male,L. Bazzoli,Germany,36min0qztu8eydwvpv8t1is0m,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-11-01,Bad Homburg vor der Höhe,Germany,36min0qztu8eydwvpv8t1is0m,188.0,82.0,both,32.0,2025-07-01Z,active,yes,NaN,NaN
8a1mr1y5j6ar9l43m9cqyymll,Jakob Karl Gerhard,Golz,Jakob,Golz,Male,J. Golz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1998-08-16,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,187.0,85.0,both,1.0,2019-07-01Z,active,yes,NaN,NaN
8dokj6azl918sltf7u4562lbe,Marvin Ayhan,Obuz,Marvin,Obuz,Male,M. Obuz,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2002-01-25,Koln,Germany,36min0qztu8eydwvpv8t1is0m,182.0,75.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN
8ph29uixl5q80zj74jo339be1,Torben,Müsel,Torben,Müsel,Male,T. Müsel,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1999-07-25,Grünstadt,Germany,36min0qztu8eydwvpv8t1is0m,185.0,74.0,right,26.0,2023-01-30Z,active,yes,NaN,NaN
8s8dqooc8j4o54syz0zxbbp0q,Ekin,Çelebi,Ekin,Çelebi,Male,E. Çelebi,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2000-06-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,184.0,74.0,left,17.0,2023-07-01Z,active,no,2025-09-01Z,NaN
9u30xoqj9hu7fa1avdycptnf9,Klaus Fatmir,Gjasula,Klaus,Gjasula,Male,K. Gjasula,Albania,17zsm8shejejls2on1ffil3op,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1989-12-14,Tiranë,Albania,17zsm8shejejls2on1ffil3op,190.0,85.0,both,8.0,2025-01-06Z,active,yes,NaN,NaN
a8h2ayg1m8s28djapo4qg5ihh,Uwe,Koschinat,Uwe,Koschinat,Male,U. Koschinat,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1971-09-01,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2024-12-12Z,active,yes,NaN,NaN
aq2cw7hj1kght3bk06pctnqvp,Sławomir Paweł,Freier,Pawel,Freier,Male,S. Freier,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1979-07-26,Bytom,Poland,27baqb7359ywdvsxxklx1kn11,180.0,79.0,both,NaN,2024-12-09Z,active,yes,NaN,NaN
b229okcdelkic4y5py3pyoufo,Tom Ludovic Jean-Baptiste,Moustier,Tom,Moustier,Male,T. Moustier,France,7gww28djs405rfga69smki84o,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-05-02,Aubagne,France,7gww28djs405rfga69smki84o,185.0,NaN,right,28.0,2024-07-01Z,active,yes,NaN,NaN
bju6aqep3e0g5ykur52vw7bl6,Felix Bernd,Wienand,Felix,Wienand,Male,F. Wienand,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2002-06-27,Bocholt,Germany,36min0qztu8eydwvpv8t1is0m,190.0,80.0,right,35.0,2022-07-01Z,active,yes,NaN,NaN
blvsz17s5wjfnl2lg8xa60goa,Kaito,Mizuta,Kaito,Mizuta,Male,K. Mizuta,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,2000-04-08,Tokyo,Japan,lxyibh89lpdc0bfian1nx0xq,182.0,71.0,both,24.0,2025-01-29Z,active,yes,NaN,NaN
btwjh42n7oh2ovbvoe347tjvt,Tobias Manuel,Kraulich,Tobias,Kraulich,Male,T. Kraulich,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1999-03-24,Erfurt,Germany,36min0qztu8eydwvpv8t1is0m,191.0,85.0,left,33.0,2024-07-01Z,active,yes,NaN,NaN
bv0ha83fclswgcr2cz6yt59lh,Ahmet Metin,Arslan,Ahmet,Arslan,Male,A. Arslan,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,1994-03-30,Memmingen,Germany,36min0qztu8eydwvpv8t1is0m,179.0,77.0,right,6.0,2024-07-28Z,active,yes,NaN,NaN
bzyckons6yiek0xm2xtt0bf9w,Franci Clarck,Bouebari Kitsamoutse,Franci,Bouebari,Male,F. Bouebari,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2003-09-12,NaN,France,7gww28djs405rfga69smki84o,194.0,70.0,NaN,19.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
c0i743mo4b157ywn9sxtlaulm,Lucas,Brumme,Lucas,Brumme,Male,L. Brumme,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1999-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,left,14.0,2023-07-29Z,active,yes,NaN,NaN
d9g9k6zyb93sxi7wfykh5gu8k,Ramien,Safi,Ramien,Safi,Male,R. Safi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Afghanistan,6xne7xe59eujck02uovziom7p,Attacker,player,1999-10-17,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,NaN,right,7.0,2024-07-01Z,active,yes,NaN,NaN
e1rx2ohahvyrq933xb0nzmz8,Gianluca,Swajkowski,Gianluca,Swajkowski,Male,G. Swajkowski,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2005-04-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,right,39.0,2024-02-22Z,active,yes,NaN,NaN
e6jkldz6za7ln3jqxaw50i2qy,Jimmy Adrian,Kaparos Carolina,Jimmy,Kaparos,Male,J. Kaparos,Dominican Republic,za9wn9847gulllfsey917tmk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-12-25,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,72.0,right,NaN,2024-07-01Z,active,no,2025-09-01Z,NaN
eq5un1rrgaxyxp96mk0q1yec4,Jaka,Čuber Potočnik,Jaka,Potocnik,Male,J. Čuber Potočnik,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,Attacker,player,2005-06-17,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,189.0,77.0,right,9.0,2025-07-09Z,active,yes,2026-06-30Z,NaN
euqxg6258mb41llonhz56kc7p,Carsten,Wolters,Carsten,Wolters,Male,C. Wolters,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1969-07-25,Gelsenkirchen,Germany,36min0qztu8eydwvpv8t1is0m,180.0,72.0,NaN,NaN,2017-10-02Z,active,yes,NaN,NaN
2fgm79ir9pphhncc9gu7g8mzu,Joshua,Chima Eze,Joshua,Eze,Male,J. Eze,Germany,36min0qztu8eydwvpv8t1is0m,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2003-03-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,76.0,NaN,6.0,2025-07-01Z,active,yes,NaN,NaN
2yrjmbzqyzdgs6sw7gqtlmzh0,Marco,Mannhardt,Marco,Mannhardt,Male,M. Mannhardt,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2002-07-04,Trostberg,Germany,36min0qztu8eydwvpv8t1is0m,183.0,67.0,both,22.0,2025-07-01Z,active,yes,NaN,NaN
3enp6k1qxfs1wa05zrukiqga,Fynn,Otto,Fynn,Otto,Male,F. Otto,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2002-03-08,Gießen,Germany,36min0qztu8eydwvpv8t1is0m,192.0,78.0,both,34.0,2024-07-01Z,active,yes,NaN,Fynn Otto
3mhnaw75njyb91vtzkywl4atx,Jonas,Arweiler,Jonas,Arweiler,Male,J. Arweiler,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1997-04-10,Püttlingen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,79.0,left,9.0,2024-07-01Z,active,yes,NaN,NaN
3ny54hegx34h5dk5u7ot2srxm,Fabian,Wessig,Fabian,Wessig,Male,F. Wessig,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2003-04-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,2025-07-01Z,active,yes,NaN,NaN
3quwf8qumnqd575zimle6zb3d,Tobias-Mbunjiro,Knost,Tobias-Mbunjiro,Knost,Male,T. Knost,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-05-08,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,178.0,75.0,right,21.0,2022-07-01Z,active,yes,NaN,NaN
466b5lgooz7uihzi6pbpuyrmy,Lukas,Demming,Lukas,Demming,Male,L. Demming,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-02-12,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,16.0,2024-07-01Z,active,yes,NaN,NaN
47wbeeo0jqxvgowrknvwk8lw5,Niko,Kijewski,Niko,Kijewski,Male,N. Kijewski,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1996-03-28,Osnabrück,Germany,36min0qztu8eydwvpv8t1is0m,176.0,74.0,left,19.0,2024-07-30Z,active,yes,NaN,NaN
668yrof29rgf3srxalhu5qpk9,Dominik Patryk,Steczyk,Dominik,Steczyk,Male,D. Steczyk,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,1999-05-04,Katowice,Poland,27baqb7359ywdvsxxklx1kn11,185.0,75.0,both,11.0,2024-07-01Z,active,yes,NaN,NaN
6b6usw3yr1d4qcod9izztzpqs,Almin,Mešanović,Almin,Mesanovic,Male,A. Mešanović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,2004-01-17,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,17.0,2025-07-01Z,active,yes,NaN,NaN
6fwp35py11q0xy2k27hp7y6wa,Philipp,Schulze,Philipp,Schulze,Male,P. Schulze,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-01-29,Neustadt am Rügenberge,Germany,36min0qztu8eydwvpv8t1is0m,189.0,82.0,NaN,1.0,2025-07-01Z,active,yes,NaN,NaN
6omb83e9k9kgcigl0mehc41k9,Michel Julius,Stöcker,Michel,Stöcker,Male,M. Stöcker,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1999-04-14,Köln,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,left,24.0,2022-07-01Z,active,yes,NaN,NaN
71s0465utw4sf58z9qrz6u1p0,Paul,Lehmann,Paul,Lehmann,Male,P. Lehmann,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2004-07-22,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,190.0,83.0,right,14.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
77v8eb410fqgvep6vfo7qn5nu,Martin,Ens,Martin,Ens,Male,M. Ens,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2001-12-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,80.0,right,5.0,2025-07-01Z,active,yes,NaN,NaN
7axija4tjjy8de3k6omuv0yl0,Ethan David,Kohler,Ethan,Kohler,Male,E. Kohler,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2005-05-20,NaN,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,NaN,3.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
7tjguurexixlasgd9vi47auzu,Berkan,Taz,Berkan,Taz,Male,B. Taz,Germany,36min0qztu8eydwvpv8t1is0m,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,1998-12-19,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,175.0,72.0,both,10.0,2024-01-18Z,active,yes,NaN,NaN
7xy9418g44o51ghiwci25k5at,Sergej,Schmik,Sergej,Schmik,Male,S. Schmik,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,assistant coach,1989-11-27,Olgino,Germany,36min0qztu8eydwvpv8t1is0m,179.0,80.0,both,NaN,2020-01-09Z,active,yes,NaN,NaN
80twkbj6cusac7suhf0uviv2t,Tobias,Strobl,Tobias,Strobl,Male,T. Strobl,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1987-10-12,NaN,Germany,36min0qztu8eydwvpv8t1is0m,172.0,71.0,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN
8ypoqelwr90buyvhk8l0kt1t6,Alem,Japaur,Alem,Japaur,Male,A. Japaur,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-04-23,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,13.0,2025-07-01Z,active,yes,NaN,NaN
9n942uzwxbgyzbd7fccqape6s,Alessio Abilio,Besio,Alessio,Besio,Male,A. Besio,Switzerland,3bh70jgvc5mn58x0byjkuda17,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2004-03-18,St. Gallen,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,80.0,right,23.0,2025-07-01Z,active,yes,2026-06-30Z,NaN
a6eqckdoa2jncisc138dslrzd,Yari,Otto,Yari,Otto,Male,Y. Otto,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1999-05-27,Wolfsburg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,right,28.0,2022-09-01Z,active,yes,NaN,Yari Otto
ajx87mriaideq6urhokoikjmy,Fabian,Pekruhl,Fabian,Pekruhl,Male,F. Pekruhl,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1999-02-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,193.0,NaN,NaN,32.0,2018-02-16Z,active,yes,NaN,NaN
bcl3cr8j3eo0fbhg9617jhtyh,Timur,Gayret,Timur,Gayret,Male,T. Gayret,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1998-08-08,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,176.0,73.0,NaN,30.0,2024-07-01Z,active,yes,NaN,NaN
bo5dasbo9bz4xnziogez5mnoq,Julian,Stark,Julian,Stark,Male,J. Stark,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-03-08,Überlingen,Germany,36min0qztu8eydwvpv8t1is0m,184.0,73.0,NaN,7.0,2024-07-13Z,active,yes,NaN,NaN
c6gtrfmyox0wpsu9tdvdyntg,Marlon,Zacharias,Marlon,Zacharias,Male,M. Zacharias,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2005-02-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,40.0,2024-07-01Z,active,yes,NaN,NaN
csdd9p7ai8i0s4b2akm9is8yy,Oualid,Mhamdi,Oualid,Mhamdi,Male,O. Mhamdi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-05-20,Eschweiler,Germany,36min0qztu8eydwvpv8t1is0m,186.0,82.0,right,20.0,2025-02-03Z,active,yes,NaN,NaN
ehqyitm28tdv1orik3ylzenmc,Chilohem Chukwuma,Onuoha,Chilohem,Onuoha,Male,C. Onuoha,Germany,36min0qztu8eydwvpv8t1is0m,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-05-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,NaN,both,27.0,2024-07-02Z,active,yes,2026-06-30Z,NaN
wfagsofq31xc3i7mxfhkgqju,Dennis,Waidner,Dennis,Waidner,Male,D. Waidner,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2001-02-08,Günzburg,Germany,36min0qztu8eydwvpv8t1is0m,175.0,68.0,right,8.0,2025-07-01Z,active,yes,NaN,NaN
1sjn4odwzplroed1c66amj2eh,Eric,Hottmann,Eric,Hottmann,Male,E. Hottmann,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,2000-02-08,Aalen,Germany,36min0qztu8eydwvpv8t1is0m,187.0,92.0,right,21.0,2023-08-09Z,active,yes,NaN,NaN
1wf757j0e3v3bdpbc9z2tav3d,Adrian Markus,Fein,Adrian,Fein,Male,A. Fein,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1999-03-18,München,Germany,36min0qztu8eydwvpv8t1is0m,186.0,97.0,both,29.0,2025-08-13Z,active,yes,NaN,NaN
24itnba0ig0qmau98y0zcqu0a,Oscar,Schönfelder,Oscar,Schönfelder,Male,O. Schönfelder,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2001-02-05,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,left,7.0,2023-07-01Z,active,yes,NaN,NaN
2e69yfvq9rqrtp5qvavkg5ze2,Benedikt,Bauer,Benedikt,Bauer,Male,B. Bauer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,2003-08-17,NaN,Germany,36min0qztu8eydwvpv8t1is0m,179.0,74.0,both,26.0,2025-07-01Z,active,yes,NaN,NaN
2ycz3jo3fpenkr2b3ikntqh62,Davis,Asanté,Davis,Asanté,Male,D. Asanté,Germany,36min0qztu8eydwvpv8t1is0m,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2003-04-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,19.0,2025-07-01Z,active,yes,NaN,NaN
