id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,secondNationality,secondNationalityId,knownName
coetek9wyqalonvqy7nl70qqy,Markus,Seehusen Karlsbakk,Markus,Karlsbakk,Male,M. Karlsbakk,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-05-07,Ålesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,NaN,right,21.0,active,yes,NaN,NaN,NaN
d2ng09ibe0dionfc3r7okcamt,Erling,Knudtzon,Erling,Knudtzon,Male,E. Knudtzon,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-12-15,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,70.0,right,15.0,active,yes,NaN,NaN,NaN
d6gkub4l880cstpxj2oh347is,Simon,Mesfin,Simon,Mesfin,Male,S. Mesfin,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1980-06-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
dg8g9ml1e0kwq0e6m1rpj2sph,Espen,Bjørnsen Garnås,Espen,Garnås,Male,E. Garnås,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-12-31,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
elvudk6nh32u82voy48c3ov10,Alexander,Røssing-Lelesiit,Alexander,Røssing-Lelesiit,Male,A. Røssing-Lelesiit,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-01-20,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,38.0,active,yes,NaN,NaN,NaN
f3kixj7nairmhhpfb43opss2c,Lucas,Svenningsen,Lucas,Svenningsen,Male,L. Svenningsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-01-15,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,195.0,NaN,NaN,77.0,active,yes,NaN,NaN,NaN
x7zvjcgns95ip0gfb7y8ul1w,Jørgen,Sveinhaug,Jørgen,Sveinhaug,Male,J. Sveinhaug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2003-07-13,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,29.0,active,yes,NaN,NaN,NaN
116vh3v105pa9vyw10hpvuwdm,Frederik,Dahl Ihler,Frederik,Ihler,Male,F. Ihler,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
22fgolfy8z9w90vr0cdc2bff9,Aaron Samuel,Olanare,Aaron,Olanare,Male,A. Olanare,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1994-06-04,Imiringi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,88.0,left,11.0,active,yes,NaN,NaN,NaN
231ztw19x6jhv5i1hcqf7whzo,Filip,Heggdal Kristoffersen,Filip,Heggdal Kristoffersen,Male,F. Heggdal Kristoffersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-03-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
2hwemaa18hwlq3c4i208lbbo5,Kristian,Eriksen,Kristian,Eriksen,Male,K. Eriksen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-07-18,Løten,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,74.0,right,20.0,active,yes,NaN,NaN,NaN
2i92r2eksw9ty9kis974k3uqy,Valdemar,Lund Jensen,Valdemar,Lund,Male,V. Lund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-05-28,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,78.0,left,4.0,active,yes,NaN,NaN,NaN
2rfdbxta1ako8hu4pg7kv07h1,Sean,McDermott,Sean,McDermott,Male,S. McDermott,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Goalkeeper,player,1993-05-30,Kristiansand,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,83.0,right,34.0,active,yes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
2y89r1uyyagwssn9m67ihdo7p,Jacob,Karlstrøm,Jacob,Karlstrøm,Male,J. Karlstrøm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1997-01-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,200.0,90.0,NaN,1.0,active,no,NaN,NaN,NaN
3heip59j9g8dsrvlb02tulct0,Peder,Hoel Lervik,Peder,Lervik,Male,P. Lervik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-04-24,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,88.0,NaN,32.0,active,yes,NaN,NaN,NaN
3m81rmpqzm0j40978dmjig38q,Mathias Johan,Fjørtoft Løvik,Mathias,Løvik,Male,M. Løvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-12-06,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,78.0,NaN,31.0,active,yes,NaN,NaN,NaN
4348ovvnom9gdbun5vjntlg5,Martin,Bjørnbak,Martin,Bjørnbak,Male,M. Bjørnbak,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1992-03-22,Moi Rana,Norway,7f16iy4w8u8ogyn6pfooqwv5z,193.0,90.0,right,2.0,active,yes,NaN,NaN,NaN
46tv7jm1v4sm99c8bt5agdono,Leon-Robin,Juberg-Hovland,Leon-Robin,Juberg-Hovland,Male,L. Juberg-Hovland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,37.0,active,no,NaN,NaN,NaN
4c2mdlh11i6cwmdslo4bpkfvu,Oliver,Petersen,Oliver,Petersen,Male,O. Petersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2001-09-26,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,85.0,NaN,12.0,active,yes,NaN,NaN,NaN
4v1zs5vyf4m4bbeop3n2msgve,Casper,Øyvann,Casper,Øyvann,Male,C. Øyvann,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-12-07,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,3.0,active,yes,NaN,NaN,NaN
5al9uyujlrlb17o4r5sapkkk4,Mads,Enggård,Mads,Enggård,Male,M. Enggård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-01-20,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,74.0,right,10.0,active,yes,NaN,NaN,NaN
5p8387bgyjiuekkccl4j6kamt,Eirik,Hestad,Eirik,Hestad,Male,E. Hestad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-06-26,Molde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,75.0,left,5.0,active,yes,NaN,NaN,NaN
5xgx325eede1ap2sipgqdpyzu,Johan,Johanessen Bakke,Johan,Bakke,Male,J. Bakke,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-01,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,71.0,NaN,24.0,active,yes,NaN,NaN,NaN
617qfwb824ko8xrulrp6b86ad,Veton,Berisha,Veton,Berisha,Male,V. Berisha,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1994-04-13,Egersund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,75.0,right,14.0,active,yes,NaN,NaN,NaN
6hfh81884cw22q8ekjmiezq39,Kristoffer,Haugen,Kristoffer,Haugen,Male,K. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-21,Stavanger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,77.0,left,28.0,active,yes,NaN,NaN,NaN
6mzoir7lrrfehbzgu7gmnwyl0,Sondre Milian,Granaas,Sondre,Granaas,Male,S. Granaas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-08-30,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,23.0,active,yes,NaN,NaN,NaN
6ybcevijvdov8qj1hxcbw3dd6,Alwande Benedict,Roaldsøy,Alwande,Roaldsøy,Male,A. Roaldsøy,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-06-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,6.0,active,no,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN
7feby4tx82pahycsmtiz9jzs9,Anders Laurits,Hagelskjær,Anders,Hagelskjær,Male,A. Hagelskjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-02-16,Herning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,192.0,84.0,left,25.0,active,yes,NaN,NaN,NaN
7j3hhgvymdeok9oi3z44gicq1,Erling,Hagset Moe,Erling,Moe,Male,E. Moe,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1970-07-22,Molde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
7m4f590x3kc3935gpg72xhg45,Magnus,Wolff Eikrem,Magnus,Eikrem,Male,M. Eikrem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1990-08-08,Molde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,69.0,right,7.0,active,yes,NaN,NaN,NaN
864mk13xqt9p7s22wdsdhnpat,Martin,Linnes,Martin,Linnes,Male,M. Linnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1991-09-20,Kongsvinger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,72.0,right,21.0,active,yes,NaN,NaN,NaN
97aigdp5c2m2sd1eoq143q8kp,Halldor,Østervold Stenevik,Halldor,Stenevik,Male,H. Stenevik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-02-02,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,70.0,right,18.0,active,yes,NaN,NaN,NaN
9fu1wk5unisycn8mt5j1p04ph,Fredrik Aasmundrud,Gulbrandsen,Fredrik,Gulbrandsen,Male,F. Gulbrandsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1992-09-10,Lillestrøm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,79.0,right,8.0,active,yes,NaN,NaN,NaN
9mt0cpw6rkuv6ndn4jbon6hg5,Eirik,Haugan,Eirik,Haugan,Male,E. Haugan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-08-27,Aalesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,70.0,right,19.0,active,yes,NaN,NaN,NaN
9pa87mxumljjdv9grtqh2dp1w,Magnus,Tomren Solheim,Magnus,Solheim,Male,M. Tomren Solheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-03-03,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,43.0,active,yes,NaN,NaN,NaN
afc6pcasgilkzt3sjhji4y49g,Mads,Eikrem Myklebust,Mads,Eikrem Myklebust,Male,M. Eikrem Myklebust,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2007-07-31,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,51.0,active,yes,NaN,NaN,NaN
aujrzzcpo0moo58oyr8u35x7u,Albert,Posiadała,Albert,Posiadala,Male,A. Posiadała,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-02-25,Siedlce,Poland,27baqb7359ywdvsxxklx1kn11,193.0,78.0,NaN,22.0,active,yes,NaN,NaN,NaN
azgn1hgiep0jbrbdirnkut2zu,Isak Helstad,Amundsen,Isak,Amundsen,Male,I. Amundsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-10-14,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,74.0,NaN,26.0,active,yes,NaN,NaN,NaN
cdqa1j5yeh8u9ll0ijx28oyj9,Mats,Møller Dæhli,Mats,Møller Dæhli,Male,M. Møller Dæhli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-03-02,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,70.0,right,17.0,active,yes,NaN,NaN,NaN
cv38uxcibt3cwwj54m9ydg86i,Emil,Varhaugvik Breivik,Emil,Breivik,Male,E. Breivik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-06-11,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,82.0,NaN,16.0,active,yes,NaN,NaN,NaN
dfinorpyitke7fsso0fkgz28k,Niklas,Ødegård,Niklas,Ødegård,Male,N. Ødegård,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-03-29,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,88.0,NaN,33.0,active,yes,NaN,NaN,Niklas Ødegård
e0j0uakuzduvis9wqsocngwrt,Markus André,Kaasa,Markus,Kaasa,Male,M. Kaasa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-07-15,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,70.0,right,15.0,active,yes,NaN,NaN,NaN
e6p5i2ujvk0t9mo0h2gvrlka1,Ola,Brynhildsen,Ola,Brynhildsen,Male,O. Brynhildsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-04-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,70.0,right,27.0,active,yes,NaN,NaN,NaN
edbd8rzppbzcfekw83i1psufo,Gustav,Kjølstad Nyheim,Gustav,Nyheim,Male,G. Nyheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-02-13,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,50.0,active,yes,NaN,NaN,NaN
18103nqwtc045zrke2z942j9w,Oliver,Jordan Hagen,Oliver,Hagen,Male,O. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-06-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,Oliver Hagen
18d805p5mzo29ens4z1yufluy,Jesper,Svenungsen Skau,Jesper,Skau,Male,J. Skau,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-05-19,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,26.0,active,no,NaN,NaN,NaN
1eexrzv9w8xw9bzyfgvr6f4es,Sebastian,Hansen,Sebastian,Hansen,Male,S. Hansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2006-10-26,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
1to9l9wbnsykzm57x4og2t638,Godwill Fabio,Ambrose,Godwill,Ambrose,Male,G. Ambrose,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-05-31,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
1tsakcpptpwpjv4nl5s1vybmy,Ole Erik,Midtskogen,Ole,Midtskogen,Male,O. Midtskogen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-04-12,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,196.0,95.0,right,9.0,active,yes,NaN,NaN,NaN
201zg5m6q6zjj43w8jlf5cgrt,Sondre,Solholm Johansen,Sondre,Johansen,Male,S. Johansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-07-07,Asker,Norway,7f16iy4w8u8ogyn6pfooqwv5z,192.0,86.0,NaN,15.0,active,yes,NaN,NaN,NaN
26ghms7509xwj8dy7htq3z3e,Peder,Nygaard Klausen,Peder,Klausen,Male,P. Nygaard Klausen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2003-05-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,30.0,active,yes,NaN,NaN,NaN
2kaqdxzo9y5n7c4zipsnayxn9,André,Hansen,André,Hansen,Male,A. Hansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1989-12-17,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,87.0,right,1.0,active,yes,NaN,NaN,NaN
3je152n5s5fjtbrxs9v8dn1lh,Christian Kjetil,Haug,Kjetil,Haug,Male,K. Haug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1998-06-12,Halden,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,83.0,right,40.0,active,yes,NaN,NaN,NaN
3n6cx9whi75ybd9h6pv7i3mga,Leon,Sansah Dechor Hien,Leon,Hien,Male,L. Hien,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-07-31,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
3uz61prjvy036m0uoj6z5jnxl,Solomon,Owusu,Solomon,Owusu,Male,S. Owusu,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-10-28,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,176.0,75.0,NaN,17.0,active,yes,NaN,NaN,NaN
43r9336e1chy8ukmh5sa0oe8k,Abdul Zakaria,Mugeese,Zakaria,Mugeese,Male,Z. Mugeese,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2001-12-27,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,174.0,NaN,right,22.0,active,yes,NaN,NaN,NaN
4m4x4kukpx3ckwt52yron59g4,Elion,Krosa,Elion,Krosa,Male,E. Krosa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2008-07-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
588fq3sryv74j20d9jutevz84,Casper,Glenna Andersen,Casper,Glenna,Male,C. Glenna,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-07,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
5uzr1xqhkg8qj5gliblgjfvxm,Samuel,Skree Skjeldal,Samuel,Skjeldal,Male,S. Skjeldal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-09-06,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,13.0,active,yes,NaN,NaN,NaN
5zjqse31hu0ez9n74fjyj1pzp,Torgeir,Børven,Torgeir,Børven,Male,T. Børven,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1991-12-03,Øystese,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,72.0,right,19.0,active,yes,NaN,NaN,NaN
7wg2blihynp0ckp7dr03z18x6,Josef Brian,Baccay,Josef,Baccay,Male,J. Baccay,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-04-29,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,71.0,NaN,3.0,active,yes,NaN,NaN,NaN
8jf9kxs1i8hh3ttx24nfpp695,Sheriff,Sinyan,Sheriff,Sinyan,Male,S. Sinyan,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,1996-07-19,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,84.0,right,14.0,active,yes,NaN,NaN,NaN
8qwi3kh86b31w5orft10m0rft,Tobias,Hammer Svendsen,Tobias,Svendsen,Male,T. Svendsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-08-31,Molde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,66.0,right,6.0,active,yes,NaN,NaN,NaN
965y7z513tlxlsc19helfdffu,Tony,Miettinen,Tony,Miettinen,Male,T. Miettinen,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2002-09-23,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,NaN,5.0,active,yes,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,NaN
9jde60t1ejjo2f2j2jsqoipnu,Bilal,Elmi Njie,Bilal,Njie,Male,B. Njie,Somalia,5f1civs919ytka0t5h6fperc2,Attacker,player,1998-06-13,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,75.0,NaN,24.0,active,yes,NaN,NaN,NaN
ak9l2iibdy5d69sczma83njdh,Kenneth,Dokken,Kenneth,Dokken,Male,K. Dokken,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1978-10-10,Lørenskog,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,81.0,right,NaN,active,yes,NaN,NaN,NaN
autmfpgrt8z6sqtzk8j1ww82d,Mikael,Norø Ingebrigtsen,Mikael,Ingebrigtsen,Male,M. Ingebrigtsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1996-07-21,Tromsø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,170.0,68.0,left,10.0,active,yes,NaN,NaN,NaN
bqravo7lm21jq5m4cz8uhx638,Bork Classønn,Bang-Kittelsen,Bork,Bang-Kittilsen,Male,B. Bang-Kittelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-03-22,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,29.0,active,yes,NaN,NaN,NaN
czyqts86xq4rwdmrqtol5deqd,Espen,Ruud,Espen,Ruud,Male,E. Ruud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1984-02-26,Porsgrunn,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,76.0,right,2.0,active,yes,NaN,NaN,NaN
d01hwzcs3h663n8a1j0xjxsd1,Steffen,Hagen,Steffen,Hagen,Male,S. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1986-03-08,Kristiansand,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,80.0,right,21.0,active,yes,NaN,NaN,Steffen Hagen
d08k8d5fytf3yl4fb6n2f76z8,Faniel Temesgen,Tewelde,Faniel,Tewelde,Male,F. Tewelde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-09-09,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,11.0,active,no,NaN,NaN,NaN
d23d9hkbe4pqfhdranqrmiswl,Etzaz,Muzafar Hussain,Etzaz,Hussain,Male,E. Hussain,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1993-01-27,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,176.0,69.0,left,8.0,active,yes,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,NaN
ddmbceazh1ac8pby0m3way0h5,Thomas Grevsnes,Rekdal,Thomas,Rekdal,Male,T. Rekdal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-03-16,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,20.0,active,no,NaN,NaN,NaN
ds54sndbuqkgmvp7jln5unm96,Syver,Aas,Syver,Aas,Male,S. Aas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-01-15,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
eq15hjcxpdrl5vca2q7s4tr3e,Mihajlo,Ivančević,Mihajlo,Ivancevic,Male,M. Ivančević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-04-07,Bačka Topola,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,80.0,left,14.0,active,no,NaN,NaN,NaN
evoa57yag65jxn812kn5bl36y,Filip,Rønningen Jørgensen,Filip,Jørgensen,Male,F. Jørgensen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-05-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
1jp22ouky3tqtk04bvbfao7l6,Santeri Leevi Oliver,Väänänen,Santeri,Väänänen,Male,S. Väänänen,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,NaN,NaN,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,NaN,6.0,active,yes,NaN,NaN,NaN
1ncet6wg9tne9oif8vkgsc8kq,Leo Erik Jean,Cornic,Leo,Cornic,Male,L. Cornic,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-01-02,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,NaN,right,NaN,active,no,NaN,NaN,NaN
1tikmejctghgdyfpvdcpddgk4,Magnus,Holte,Magnus,Holte,Male,M. Holte,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-03-27,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,44.0,active,yes,NaN,NaN,NaN
2iaisohuaaw7ioyox0d9zuvl6,Paweł,Chrupałła,Pawel,Chrupalla,Male,P. Chrupałła,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-03-16,Szprotawa,Poland,27baqb7359ywdvsxxklx1kn11,183.0,NaN,left,NaN,active,no,NaN,NaN,NaN
2u8ylwu9kogk0jorpe517812i,Adrian Nilsen,Pereira,Adrian,Pereira,Male,A. Pereira,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-08-31,Stavanger,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,NaN,left,19.0,active,yes,NaN,NaN,NaN
4rno6i48ma0v6q2t5b4r6vw2c,Jørgen,Sønstebø,Jørgen,Sønstebø,Male,J. Sønstebø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-11-10,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,48.0,active,yes,NaN,NaN,NaN
4xnll2f9tb69wrezm04ayg76y,Emil,Konradsen Ceïde,Emil,Ceïde,Male,E. Ceïde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-09-03,Finnsnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,71.0,right,35.0,active,yes,NaN,NaN,NaN
52vsiwiaphq4xtgpsqy48dzp,Markus,Henriksen,Markus,Henriksen,Male,M. Henriksen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-07-25,Trondheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,80.0,right,7.0,active,yes,NaN,NaN,NaN
