id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,foot,knownName
a3q75g4ni6a5w8ajin85rsacq,Christophe,Kabongo,Christophe,Kabongo,Male,C. Kabongo,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-08-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,77.0,2023-02-14Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2024-06-25Z,NaN,NaN
anbbua2r96lbr4revtn24a8lw,Michal,Lukáč,Michal,Lukác,Male,M. Lukáč,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2005-09-14,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,81.0,2023-07-01Z,active,no,NaN,NaN,2023-08-31Z,NaN,NaN
bs25e89htou4kucgz3c9thej9,René,Paraj,NaN,NaN,Male,R. Paraj,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1992-08-14,Žiar nad Hronom,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,15.0,2019-01-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
bse78hbpbf32wr6nboc5zds0k,Musa,Jatta,Musa,Jatta,Male,M. Jatta,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2004-12-20,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,NaN,2024-02-12Z,active,no,NaN,NaN,2024-02-24Z,NaN,NaN
buj5uugmme0xy5bkkocffnys,Lukáš,Domaniský,NaN,NaN,Male,L. Domaniský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-08-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,70.0,2024-01-24Z,active,no,NaN,NaN,2024-12-31Z,NaN,NaN
c6o9o0acmpv92q9s0cazftmju,Samuel,Ďatko,Samuel,Datko,Male,S. Ďatko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-06-24,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,11.0,2019-04-19Z,active,no,NaN,NaN,2024-01-07Z,NaN,NaN
cmurrshqh5xp283cemfwpi4x6,Marek Kristián,Bartoš,Marek,Bartos,Male,M. Bartoš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-10-13,Puchov,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,81.0,39.0,2020-01-01Z,active,no,NaN,NaN,2024-06-27Z,right,NaN
cxvice5160oird04qkfcwkzjd,Matej,Grešák,NaN,NaN,Male,M. Grešák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-05-31,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,14.0,2021-02-03Z,active,no,NaN,NaN,2025-07-22Z,NaN,NaN
cz8rap253qxnx9l0g1sj6dt04,Mahmudu,Bajo,Mahmudu,Bajo,Male,M. Bajo,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,2004-08-15,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,178.0,NaN,6.0,2023-06-15Z,active,no,NaN,NaN,2024-07-18Z,NaN,NaN
d2ua4dqxer9zjh1ulsulmbz6x,Patrik,Blahút,NaN,NaN,Male,P. Blahút,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1997-10-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,34.0,2023-01-25Z,active,no,NaN,NaN,2024-01-24Z,NaN,NaN
dl0x7b845s1z8lqx3kwxkgxlg,Martin,Ľupták,NaN,NaN,Male,M. Ľupták,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-02-28,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2020-12-01Z,active,no,NaN,NaN,2023-08-16Z,NaN,NaN
dmfmrf7s9rwpndtqzmzjkah1x,Patrik,Macej,Patrik,Macej,Male,P. Macej,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1994-06-11,Ostrava,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,83.0,16.0,2019-07-01Z,active,no,NaN,NaN,2024-06-15Z,right,NaN
dyne11pf74cddy5qm9q0cbqc4,Vincent,Chyla,Vincent,Chyla,Male,V. Chyla,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-01-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,13.0,2024-01-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
ei19ti3mk9b1bo1tg6ymea6ms,Pavol,Kuťka,NaN,NaN,Male,P. Kuťka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2006-04-14,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,9.0,2024-01-24Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
eu6y488eb9zhaf6cqp9gu16ok,Andy,Masaryk,Andy,Masaryk,Male,A. Masaryk,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2005-04-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,30.0,2024-01-24Z,active,no,NaN,NaN,2024-08-20Z,NaN,NaN
ezec1c8uli4wz18eaysm5fuok,Alasana,Yirajang,Alasana,Yirajang,Male,A. Yirajang,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,2004-11-12,Kartong,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,11.0,2024-02-08Z,active,no,NaN,NaN,2025-06-20Z,NaN,NaN
f4qwc6qrz09uai8tubid9qk9g,Mark,Osei Assinor,Mark,Assinor,Male,M. Assinor,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2000-07-13,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,90.0,2023-07-19Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
l48q4t0ucy9dq43rnz8fk1zo,Matej,Jurička,NaN,NaN,Male,M. Jurička,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2005-08-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,202.0,75.0,NaN,2023-08-11Z,active,no,NaN,NaN,2023-12-31Z,right,NaN
1950kcqtjnsucxq32zvx0qs45,Adrián,Káčerík,NaN,NaN,Male,A. Káčerík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1997-08-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,77.0,2023-01-01Z,active,no,NaN,NaN,2024-01-30Z,NaN,NaN
1pspsqbqjrotk6c3x09o84id,Jakub,Považanec,Jakub,Povazanec,Male,J. Považanec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1991-01-31,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,181.0,78.0,91.0,2023-09-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
2enfunw56fyi0fdnjr9qv7696,Jakub,Uhrinčať,Jakub,Uhrincat,Male,J. Uhrinčať,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,7.0,2020-07-31Z,active,no,NaN,NaN,2024-01-17Z,NaN,NaN
2go6g3smam2ll954zk3qrk5x,Marek,Hlinka,NaN,NaN,Male,M. Hlinka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1990-10-04,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,83.0,88.0,2023-07-17Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
2xdnx2egg51d9cnec3h1lba3t,Marián,Pišoja,NaN,NaN,Male,M. Pišoja,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-06-16,Považská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,83.0,28.0,2022-09-15Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
32649nlo21dlxhgwz88j4rifo,Ivan,Anokye Mensah,Ivan,Mensah,Male,I. Mensah,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-04-22,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,25.0,2024-02-21Z,active,no,NaN,NaN,2024-06-15Z,NaN,NaN
3olhifvbewrgeudyi6n7ndlre,Tibor,Slebodník,NaN,NaN,Male,T. Slebodník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-09-21,Jánovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,80.0,9.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
3qf9lidcmozvvpy2jprlx3v11,Boris,Godál,Boris,Godál,Male,B. Godál,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1987-05-27,Trenčín,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,88.0,33.0,2023-07-01Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
47tihhwvlym68utqhuzik2y1h,Branislav,Ľupták,NaN,NaN,Male,B. Ľupták,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1991-06-05,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,75.0,10.0,2021-07-01Z,active,yes,NaN,NaN,NaN,right,NaN
6af32dsaqietkepdi4sblamp6,Enzo Mauro,Arévalo Acosta,NaN,NaN,Male,E. Arévalo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Midfielder,player,1997-04-15,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,176.0,NaN,29.0,2023-07-19Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,2024-01-11Z,right,NaN
6hew65b32paemf47ffwkfjis5,Ľubomír,Willwéber,NaN,NaN,Male,Ľ. Willwéber,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1992-09-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,41.0,2018-08-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
6pdj7sbbpm9suh28pynvmh1xw,Matúš,Köröš,NaN,NaN,Male,M. Köröš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-11-17,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,8.0,2022-07-01Z,active,no,NaN,NaN,2023-12-31Z,NaN,NaN
6tzdstuj4rx3o6lmzyrq4ecfe,Mário,Auxt,NaN,NaN,Male,M. Auxt,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1978-09-25,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-10-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
71unvnpwjjeqq2oci02ev8us5,Dávid,Richtárech,NaN,NaN,Male,D. Richtárech,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1996-04-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,172.0,72.0,6.0,2020-08-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
7f9c9k53x2lxi0c83poubb2tw,Oliver,Klimpl,NaN,NaN,Male,O. Klimpl,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-09-20,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,26.0,2023-03-16Z,active,no,NaN,NaN,2023-08-18Z,NaN,NaN
7mxte3saoydveu76v98z917ft,Július,Nôta,NaN,NaN,Male,J. Nôta,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1999-08-13,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,99.0,2017-07-28Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
80gyjel9nj2vtp9q4t012exas,Gabriel,Demian,NaN,NaN,Male,G. Demian,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-12-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,14.0,2023-01-27Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
81pnvf9h58ug0eoyagcl6au3t,Matúš,Hruška,Matús,Hruska,Male,M. Hruška,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1994-09-17,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,22.0,2020-09-22Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
8g4paxl5e68y9xvpvy1omp016,Dominik,Veselovský,Dominik,Veselovsky,Male,D. Veselovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2002-07-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,20.0,2024-02-08Z,active,no,Czechia,5md5tpwr2nmqao528prx43jr7,2024-06-16Z,NaN,NaN
9nrps1br9mhbl7huhbuldlyvp,Michal,Ščasný,Michal,Scasny,Male,M. Ščasný,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1978-08-19,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,75.0,NaN,2022-07-02Z,active,no,NaN,NaN,2023-10-25Z,NaN,NaN
9sfruzqzrq849d4dmr0s259ex,Tomás,Maya Giraldo,Tomás,Maya,Male,T. Maya,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1996-09-12,Medellín,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,69.0,32.0,2023-08-31Z,active,no,NaN,NaN,2023-12-31Z,left,NaN
a7ypxy4pzu4hl2fcf9dfjxxck,Marcos Paulo,Costa de Oliveira,NaN,NaN,Male,Marquinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1999-05-09,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,76.0,2024-01-25Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
anbbua2r96lbr4revtn24a8lw,Michal,Lukáč,Michal,Lukác,Male,M. Lukáč,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2005-09-14,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,31.0,2024-01-24Z,active,no,NaN,NaN,2024-06-14Z,NaN,NaN
ata52av3m6wab60sndu7vhyol,Lukáš,Migaľa,NaN,NaN,Male,L. Migaľa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1990-07-04,Hnúšťa,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,21.0,2018-07-01Z,active,yes,NaN,NaN,NaN,right,NaN
azr7i5vhfh44qvu9f3b09opnt,João Victor,Guimarães Ribeiroe Silva,NaN,NaN,Male,João Guimarães,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1998-01-28,São José dos Campos,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,176.0,NaN,15.0,2023-07-05Z,active,no,NaN,NaN,2024-06-30Z,right,NaN
ben9y02c8u7jzof97t27q97v8,Samuel,Svetlík,NaN,NaN,Male,S. Svetlík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-08-03,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,24.0,2021-09-03Z,active,no,NaN,NaN,2023-12-31Z,NaN,NaN
cbeu58bxafvmjscul2hb1de6s,Šimon,Mičuda,Simon,Micuda,Male,S. Mičuda,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-01-28,Ilava,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,76.0,2.0,2023-07-19Z,active,no,NaN,NaN,2023-12-31Z,NaN,NaN
ckhtep3wdbi6tofodh3d1fp7u,Martin,Rymarenko,Martin,Rymarkeno,Male,M. Rymarenko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1999-04-09,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,67.0,11.0,2022-08-18Z,active,no,NaN,NaN,2025-06-21Z,NaN,NaN
cp1i86uxyxv6l5xla4mw32zth,David Alberto,Depetris,David,Depetris,Male,D. Depetris,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1988-11-11,San Jorge,Argentina,2vovxa97k7v7ofa85dah2xktb,184.0,75.0,18.0,2021-08-07Z,active,no,Argentina,2vovxa97k7v7ofa85dah2xktb,2024-06-15Z,NaN,NaN
cqtopaztbkxgb30bzbja6iwdm,Michal,Trnovský,Michal,Trnovsky,Male,M. Trnovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2001-08-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,39.0,2023-06-29Z,active,no,NaN,NaN,2024-06-14Z,NaN,NaN
cruwd3n1q6tfusq3dlvycimfo,Branko,Pinďura,NaN,NaN,Male,B. Pinďura,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2006-06-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,19.0,2024-02-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
dua5ewk710pbnrnl3v7s5iyvo,Adam,Hanes,NaN,NaN,Male,A. Hanes,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2002-06-17,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,16.0,2022-08-05Z,active,no,NaN,NaN,2025-02-21Z,NaN,NaN
e05abuimu2rhh0kiy0a9k6x1x,Róbert,Polievka,Róbert,Polievka,Male,R. Polievka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1996-06-09,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,69.0,17.0,2018-09-28Z,active,no,NaN,NaN,2024-06-17Z,right,NaN
ezcrg867lnc0175aiep1irwt1,Timotej,Záhumenský,Timotej,Záhumensky,Male,T. Záhumenský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1995-07-17,Žiar nad Hronom,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,81.0,44.0,2022-07-02Z,active,no,NaN,NaN,2025-06-30Z,left,NaN
17wb7qv8x70tkgmug9ngw0zys,Branislav,Sokol,Branislav,Sokol,Male,B. Sokol,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-09-15,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,33.0,2023-04-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1c20bjugyu85rrlbw7yieg8pg,Marek,Žáčok,Marek,Zácok,Male,M. Žáčok,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2006-05-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2024-04-15Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
3o3k9nthftcbtlr589zj47xn8,Viktor,Úradník,Viktor,Úradník,Male,V. Úradník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-08-11,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,82.0,38.0,2022-02-13Z,active,no,NaN,NaN,2024-07-26Z,NaN,NaN
3qszei9rfwcv722hlpq7j7e5m,Samuel,Lavrinčík,Samuel,Lavrincík,Male,S. Lavrinčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-07-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,11.0,2023-07-21Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
42d89sta2s6vkeafesgz8yqd,Štefan,Gerec,Stefan,Gerec,Male,Š. Gerec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1992-11-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,71.0,15.0,2017-02-01Z,active,no,NaN,NaN,2025-06-25Z,NaN,NaN
4cszkdyzm6678s5f4heode2g9,Ivan,Krajčírik,Ivan,Krajcírik,Male,I. Krajčírik,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2000-06-15,Handlová,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,83.0,35.0,2017-06-15Z,active,no,NaN,NaN,2024-01-19Z,left,NaN
4w32xhwkyd5mtf8jkbja744x5,Lukáš,Fabiš,Lukás,Fabis,Male,L. Fabiš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1998-05-05,Nitra,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,82.0,19.0,2021-07-16Z,active,no,NaN,NaN,2023-08-01Z,NaN,NaN
57ieklwt78roetp55kcgiczu2,Alexander,Mojžiš,Alexander,Mojzis,Male,A. Mojžiš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-01-02,Krupina,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,82.0,2.0,2024-02-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
5dl5nz5hp5lazq2pnru8slnh0,David,Jackuliak,David,Jackuliak,Male,D. Jackuliak,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2003-08-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,191.0,86.0,13.0,2023-07-13Z,active,no,NaN,NaN,2024-09-09Z,NaN,NaN
5eqw9xo4lpkewsehpiauhsui2,Mário,Mrva,Mário,Mrva,Male,M. Mrva,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-02-16,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,85.0,5.0,2018-07-01Z,active,no,NaN,NaN,2024-02-08Z,NaN,NaN
5miuzyfc0ldld0bmt31sayqs4,Matúš,Matej,Matús,Matej,Male,M. Matej,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2004-01-24,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2021-12-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
5nq8a77t1enm36la314v0h5ka,Oliver,Luterán,Oliver,Luterán,Male,O. Luterán,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-09-06,Kendice,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,73.0,4.0,2021-01-01Z,active,yes,NaN,NaN,NaN,right,NaN
5nrmy96rd53lt1lob9q0zaynd,Marián,Chobot,Marián,Chobot,Male,M. Chobot,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-08-31,Topoľčany,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,NaN,20.0,2023-07-20Z,active,yes,NaN,NaN,NaN,left,NaN
5on7xtjzijxmmc9lgld14wsx6,Timotej,Múdry,Timotej,Múdry,Male,T. Múdry,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-04-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,6.0,2023-06-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
5uol2o9loy0ihrff17kz2ux2h,Marek,Zsigmund,Marek,Zsigmund,Male,M. Zsigmund,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1997-04-20,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,174.0,76.0,24.0,2017-07-01Z,active,no,NaN,NaN,2024-06-15Z,NaN,NaN
5vr2kfap08lirtdgw0vh6mpsk,Tomáš,Frühwald,Tomás,Frühwald,Male,T. Frühwald,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2002-09-23,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,88.0,34.0,2021-01-01Z,active,no,NaN,NaN,2024-09-05Z,NaN,NaN
71wijkzueuulwshsw7z5cmb8q,Matúš,Malý,Matús,Maly,Male,M. Malý,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-07-11,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,87.0,32.0,2022-07-01Z,active,no,NaN,NaN,2025-07-16Z,NaN,NaN
7zp84rnke5blo9z4rkug0m5ed,Martin,Chrien,Martin,Chrien,Male,M. Chrien,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1995-09-08,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,80.0,30.0,2022-08-30Z,active,yes,NaN,NaN,NaN,right,NaN
88m1d6wwdft7cxtbg0fn77w15,Matej,Madleňák,Matej,Madlenák,Male,M. Madleňák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,75.0,NaN,2024-02-05Z,active,no,NaN,NaN,2024-02-16Z,NaN,NaN
8i6qvsnql164tc432z7q0445w,Dominik,Ťapaj,Dominik,Tapaj,Male,D. Ťapaj,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-05-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,85.0,1.0,2022-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
948hkubnsmkrwesqk0ylmvkr9,Ondřej,Smetana,Ondrej,Smetana,Male,O. Smetana,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1982-09-04,Ostrava - Vítkovice,Czechia,5md5tpwr2nmqao528prx43jr7,198.0,94.0,NaN,2023-10-23Z,active,no,NaN,NaN,2024-11-14Z,NaN,NaN
9mt84o1omv64u5kd94hsrxazt,Martin,Boďa,Martin,Boda,Male,M. Boďa,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1997-02-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,194.0,84.0,18.0,2020-07-22Z,active,no,NaN,NaN,2025-06-25Z,NaN,NaN
9n54ox1i7fskj6esi9h8xvfqi,Alexander,Selecký,Alexander,Selecký,Male,A. Selecký,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-10-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,71.0,28.0,2021-07-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
9nr7jmaqe7rroput1dx013v1l,Samuel,Šefčík,Samuel,Sefcík,Male,S. Šefčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1996-11-04,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,73.0,10.0,2021-06-16Z,active,no,NaN,NaN,2024-09-04Z,NaN,NaN
aepfg6oyeyfxw5pyq62zfo0a2,Adam,Tučný,Adam,Tucny,Male,A. Tučný,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2002-05-21,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,72.0,17.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ah86hq477gjurowqpaulhft3o,Kevin,Švehla,Kevin,Svehla,Male,K. Švehla,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-07-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,7.0,2023-02-10Z,active,no,NaN,NaN,2024-08-27Z,NaN,NaN
an42om3qvdrdni1fte93q4zx1,Peter,Tomko,Peter,Tomko,Male,P. Tomko,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,assistant coach,1984-05-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,188.0,85.0,NaN,2023-10-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
