id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,secondNationality,secondNationalityId,knownName,foot
4nwnrf33mdxscx5rdaw1529cl,Younes,Boudadi,Younes,Boudadi,Male,Y. Boudadi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,1996-01-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,75.0,23.0,2023-03-09Z,2024-06-14Z,active,no,Ieper,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN
51lemmb4bb1gi5f1cu6m4759m,Luca,Iaccino,Luca,Iaccino,Male,L. Iaccino,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-03-20,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,39.0,2022-03-11Z,2024-01-31Z,active,no,"Inverness,IL",NaN,NaN,NaN,NaN
6lob2tu6fjwv5kwkx1e1288ut,Mechack,Jérôme,Mechack,Jérôme,Male,M. Jérôme,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Defender,player,1990-04-21,Haiti,5mp58o38d0mr5qt8g4o6l7efg,178.0,90.0,4.0,2021-12-03Z,2024-01-31Z,active,no,Liancourt,NaN,NaN,NaN,right
8jnmj4fxii9xo32vvgjmioafp,Juan Sebastián,Velásquez,Sebastián,Velásquez,Male,S. Velásquez,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,1991-02-11,Colombia,6kby8rq1p01fg5ds38ckkrcs5,170.0,70.0,7.0,2023-06-09Z,2024-03-07Z,active,no,Medellín,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
8l2oazxzbzzbljfxue92zseay,Jesús Antonio,Vázquez Ocampo,Jesús,Vázquez,Male,J. Vázquez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-03-22,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,2.0,2022-07-27Z,2024-01-31Z,active,no,California,NaN,NaN,NaN,NaN
8ndqdp9mhka7ggweuanmg3xlh,Stéfano,Souza Pinho,Stéfano,Souza Pinho,Male,Stéfano,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1991-01-12,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,88.0,29.0,2023-07-06Z,2024-02-06Z,active,no,São João Nepomuceno,USA,7hr2f89v44y65dyu9k92vprwn,Stéfano,left
8wj4otmfzmn4q84n0god4o76y,Diego,Sanchez-Duron,Diego,Sanchez,Male,D. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-12-12,USA,7hr2f89v44y65dyu9k92vprwn,168.0,63.0,35.0,2021-08-05Z,2025-01-31Z,active,no,Indianapolis,NaN,NaN,NaN,left
91qr90wyicjg8t9ufqk0mnuy2,Alann,Torres,Alann,Torres,Male,A. Torres,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-09-24,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,18.0,2023-03-09Z,2023-05-09Z,active,no,Elkhart,NaN,NaN,NaN,NaN
984jr9d6sbi5l5vt9ct1b6cph,Adrián Arturo,Diz Pe,Adrián,Diz,Male,A. Diz,Cuba,ws166hrbk0nwte3ypn8mm36g,Defender,player,1994-03-04,Cuba,ws166hrbk0nwte3ypn8mm36g,191.0,85.0,15.0,2023-03-01Z,2025-01-31Z,active,no,La Habana,NaN,NaN,NaN,right
9tispdm7tc3te31awsfcmd905,Aodhan,Quinn,Aodhan,Quinn,Male,A. Quinn,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-03-22,USA,7hr2f89v44y65dyu9k92vprwn,183.0,76.0,14.0,2023-03-09Z,NaN,active,yes,San Diego,NaN,NaN,NaN,right
9waikywgp7x5mx2g32k3yp239,Solomon,Asanté Wiafe,Solomon,Asanté,Male,S. Asanté,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1990-03-06,Ghana,2q2sw72utw5gu9t5y4knckwba,173.0,64.0,20.0,2022-05-01Z,2024-02-23Z,active,no,Kumasi,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,right
ba77cwode4mtessgby1mml6ju,Eric,Walker,Eric,Walker,Male,E. Walker,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2002-04-22,USA,7hr2f89v44y65dyu9k92vprwn,185.0,81.0,NaN,2023-09-01Z,2023-09-13Z,active,no,St. Louis,NaN,NaN,NaN,NaN
bbjwjrz3m9vzaqtflaj9pitey,Gustavo,Martini Rissi,Gustavo,Martini Rissi,Male,Gustavo Rissi,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1998-02-04,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,77.0,77.0,2023-03-09Z,2023-07-21Z,active,no,Araras,NaN,NaN,Gustavo Rissi,right
blts89a19itip4gjeagcwc1xx,Cameron,Lindley,Cam,Lindley,Male,C. Lindley,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-07-18,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,6.0,2023-03-09Z,NaN,active,yes,Carmel,NaN,NaN,NaN,NaN
bqmln8wgwt0uazirmw682kt4a,Roberto,Molina Montano,Roberto,Molina,Male,R. Molina,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2001-01-28,El Salvador,6jovhn8du7uhbedi92voitt3k,176.0,75.0,21.0,2023-05-18Z,2024-04-10Z,active,no,NaN,NaN,NaN,NaN,NaN
byen3nil262jq5s77zchv2j8p,Macauley,King,Macauley,King,Male,M. King,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1995-10-04,England,1fk5l4hkqk12i7zske6mcqju6,180.0,75.0,44.0,2023-05-13Z,2025-01-31Z,active,no,Narborough,NaN,NaN,NaN,right
bzcplrxaw539yyqc630ds41uy,Ben,Reveno,Ben,Reveno,Male,B. Reveno,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-03-29,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,3.0,2023-08-07Z,2023-11-30Z,active,no,San Jose,NaN,NaN,NaN,NaN
cujkrjaqaizwr771ist04uaj9,Sebastián Ignacio,Guenzatti Varela,Sebastián,Guenzatti,Male,S. Guenzatti,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Attacker,player,1991-07-08,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,180.0,77.0,13.0,2023-03-09Z,2025-03-06Z,active,no,Montevideo,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
d3gvwj4b4d5gd1tqmbujiu4x6,Harrison,Robledo,Harrison,Robledo,Male,H. Robledo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-02,USA,7hr2f89v44y65dyu9k92vprwn,170.0,65.0,10.0,2023-02-08Z,2023-11-30Z,active,no,Medellín,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN
e0i0n47bol0sigq7s1zdiay1,Robert,Dambrot,Robby,Dambrot,Male,R. Dambrot,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-10-19,USA,7hr2f89v44y65dyu9k92vprwn,188.0,78.0,22.0,2022-08-05Z,2024-03-06Z,active,no,Akron,NaN,NaN,NaN,NaN
f1gj1qng7x6nxfi8lbxa7tvpx,Douglas Francisco,Martínez Juárez,Douglas,Martínez,Male,D. Martínez,Honduras,56ftnqeq3x3j77uone8qm5ow6,Attacker,player,1997-06-05,Honduras,56ftnqeq3x3j77uone8qm5ow6,188.0,82.0,42.0,2023-03-24Z,2025-01-31Z,active,no,Olanchito,NaN,NaN,NaN,NaN
ody1ty0csq2lnatvjwdrrv11,Jonas,Stensrud Fjeldberg,Jonas,Fjeldberg,Male,J. Fjeldberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-09-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,75.0,7.0,2023-03-09Z,2023-05-12Z,active,no,Jessheim,NaN,NaN,NaN,NaN
2iivq7awjlpq1dvbvv2dhezxm,Tyler James,Bagley,Tyler,Bagley,Male,T. Bagley,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-06-02,USA,7hr2f89v44y65dyu9k92vprwn,170.0,72.0,12.0,2023-02-28Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
36152i5ughsusvnttu47h6iy2,Leonardo,Rodriguez,Leo,Rodriguez,Male,L. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-10-03,USA,7hr2f89v44y65dyu9k92vprwn,185.0,72.0,23.0,2023-03-10Z,2023-08-21Z,active,no,Edwardsburg,NaN,NaN,NaN,NaN
37ju38exknccxmdr2im3a2961,Alan Leonardo,Díaz,Alan Leonardo,Díaz,Male,L. Díaz,Argentina,2vovxa97k7v7ofa85dah2xktb,Goalkeeper,player,2000-01-27,Argentina,2vovxa97k7v7ofa85dah2xktb,181.0,76.0,1.0,2023-03-10Z,2023-12-31Z,active,no,Lanús,NaN,NaN,NaN,NaN
3c47mqf0vorrfrigxmqqhwqac,Jordan,Ayimbila,Jordan,Ayimbila,Male,J. Ayimbila,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2001-02-14,Ghana,2q2sw72utw5gu9t5y4knckwba,185.0,77.0,33.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
2cu5uohq2rwhe2hy3y72zhc2y,Alex,Nagy,Alex,Nagy,Male,A. Nagy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-03-22,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,15.0,2023-01-20Z,NaN,active,yes,Bow,NaN,NaN,NaN,NaN
3e7yquwm1vxf3bj8legzjq9nu,Alexander Cruz,Romero Yakubik,Alexander,Romero,Male,A. Romero,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2004-09-24,USA,7hr2f89v44y65dyu9k92vprwn,175.0,66.0,6.0,2022-03-16Z,2025-01-31Z,active,no,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
3fvtpu15jpxpnddqvo1cvtyei,Marcelo Antonio,Lage,Marcelo,Lage,Male,M. Lage,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-03-02,USA,7hr2f89v44y65dyu9k92vprwn,196.0,91.0,5.0,2023-03-10Z,2024-01-31Z,active,no,Middleton,NaN,NaN,NaN,NaN
3u46o5x305hbvrpk8ufu9vjmc,Eric,Oteng,Eric,Oteng,Male,E. Oteng,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2001-10-20,Ghana,2q2sw72utw5gu9t5y4knckwba,170.0,69.0,20.0,2023-03-10Z,2024-02-26Z,active,no,NaN,NaN,NaN,NaN,NaN
42auv8vwzv8uxlfv6j3ufscno,Zach,Attard,Zach,Attard,Male,Z. Attard,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-04-24,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-09-20Z,2024-01-31Z,active,no,Henderson,NaN,NaN,NaN,NaN
4cwccglaxz5sf71eptnj6kzfu,Andrés,Jiménez Aranzazu,Andrés,Jiménez,Male,A. Jiménez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-03-04,USA,7hr2f89v44y65dyu9k92vprwn,177.0,70.0,22.0,2023-03-10Z,2024-01-17Z,active,no,Miami,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN
560wdbym05lnngmjlwh4ap979,Jacob M.,Bushue,Jacob,Bushue,Male,J. Bushue,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-05-15,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,17.0,2023-03-13Z,2024-01-31Z,active,no,Champaign,NaN,NaN,NaN,NaN
64amlcisr3cr924jwy25rjs9h,Lucas Ryan,Stauffer,Lucas,Stauffer,Male,L. Stauffer,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-04-21,USA,7hr2f89v44y65dyu9k92vprwn,170.0,71.0,4.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
66ajm26j4v50q9eqzadcn1jze,Daniel Esteban,Ríos,Daniel,Ríos,Male,D. Ríos,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2003-03-29,USA,7hr2f89v44y65dyu9k92vprwn,155.0,66.0,19.0,2023-03-10Z,2024-01-31Z,active,no,Houston,NaN,NaN,NaN,NaN
69kkn2i96sg564fexcheqbo4p,Azriel,González,Azriel,González,Male,A. González,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-05-24,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,11.0,2023-03-10Z,2024-01-31Z,active,no,Las Vegas,NaN,NaN,NaN,NaN
6gsqjke3thgf819b2672i8xcl,Zach,Carroll,Zach,Carroll,Male,Z. Carroll,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-03-16,USA,7hr2f89v44y65dyu9k92vprwn,190.0,82.0,3.0,2023-03-10Z,2024-01-31Z,active,no,Grand Blanc,NaN,NaN,NaN,right
6rbvn6lklv4k19jq17erwym7d,Justin,Ingram,Justin,Ingram,Male,J. Ingram,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-12-21,USA,7hr2f89v44y65dyu9k92vprwn,173.0,69.0,10.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
8l0f113l9szotwvgdtacl9u6s,Marco,Zuniga,Marco,Zuniga,Male,M. Zuniga,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2002-12-26,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,99.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
91lazw34shbdm3qx4soofubit,Érick Estefano,Torres Padilla,Erick,Torres,Male,É. Torres,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,1993-01-19,Mexico,5trdr3jf42i20zj1hnkvcytr6,183.0,79.0,NaN,2023-03-10Z,2023-06-30Z,active,no,Guadalajara,NaN,NaN,Erick Torres,right
9iknjj77pjkaohl2gw892eket,Isidro,Sánchez Macip,Isidro,Sánchez,Male,I. Sánchez,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,coach,1987-05-06,Mexico,5trdr3jf42i20zj1hnkvcytr6,171.0,70.0,NaN,2023-03-11Z,2024-01-28Z,active,no,Puebla,NaN,NaN,NaN,NaN
9jiqcm5vgaz6sltl6dgz49f4l,Emmanuel Jorge,Ledesma,Emmanuel,Ledesma,Male,E. Ledesma,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1988-05-24,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,77.0,45.0,2023-04-01Z,2024-01-31Z,active,no,Quilmes,NaN,NaN,NaN,left
ad6gin5xfwzk6tsw2yjnt1kb8,Joshua Jordan,Dolling,Josh,Dolling,Male,J. Dolling,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1997-12-29,England,1fk5l4hkqk12i7zske6mcqju6,188.0,85.0,14.0,2023-07-19Z,2024-01-31Z,active,no,Hillingdon,NaN,NaN,NaN,NaN
amjlvixpfu1b6ksznihymelii,Patricio,Botello Faz,Pato,Botello Faz,Male,P. Botello Faz,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,1996-09-08,Mexico,5trdr3jf42i20zj1hnkvcytr6,183.0,86.0,9.0,2023-03-10Z,2024-01-31Z,active,no,Monterrey,NaN,NaN,NaN,NaN
bdli3jfhz2wfi5yd8cg0a4m0a,Timothie,Vinson Zali,Timothie,Zali,Male,T. Zali,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1998-01-23,Switzerland,3bh70jgvc5mn58x0byjkuda17,193.0,82.0,98.0,2023-05-04Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
bf6qg9e6e44l13y5oylc4yhre,Pablo,Santana Soares,Pablo,Soares,Male,P. Soares,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-03-08,Germany,36min0qztu8eydwvpv8t1is0m,175.0,70.0,2.0,2023-03-10Z,2023-12-31Z,active,no,Krefeld,Germany,36min0qztu8eydwvpv8t1is0m,NaN,left
bkhfbvpl7ahh68a53d2ykqmll,Andrew James,Carleton,Andrew,Carleton,Male,A. Carleton,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-06-22,USA,7hr2f89v44y65dyu9k92vprwn,170.0,77.0,30.0,2023-03-10Z,2024-01-31Z,active,no,Powder Springs,NaN,NaN,NaN,NaN
bocq2r6u5qwyibdba7xj6qplg,Anwar,Ben Rhouma Torres,Anwar,Ben Rhouma,Male,A. Ben Rhouma,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-04-03,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,88.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
cvi9u3v3krlkbvwcwjqztzvca,Alejandro,Mitrano Heidenreich,Alejandro,Mitrano,Male,A. Mitrano,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-04-04,Venezuela,1er0616j12s9yghuzvsx76d5v,183.0,82.0,29.0,2023-03-10Z,2024-02-26Z,active,no,Maracaibo,Venezuela,1er0616j12s9yghuzvsx76d5v,NaN,left
d8we7rg7sst8bx19q5bym4ell,Issa,Rayyan,Issa,Rayyan,Male,I. Rayyan,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-08-24,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,7.0,2023-03-10Z,2024-01-31Z,active,no,Dearborn,NaN,NaN,NaN,NaN
dglf4uhg5wnc68cg8ijovfmy1,Tabort Etaka,Obiarrah Preston,Tabort Etaka,Preston,Male,T. Preston,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1998-06-10,Cameroon,4eb9feio6u267dd1jcwaf38mt,173.0,68.0,8.0,2023-03-10Z,2023-08-22Z,active,no,Bamenda,NaN,NaN,NaN,right
didmp912fc6f7gynoc8ugf5nu,André,Zuluaga-Silva,André,Zuluaga,Male,A. Zuluaga,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2003-08-24,USA,7hr2f89v44y65dyu9k92vprwn,183.0,85.0,13.0,2023-03-10Z,2024-02-20Z,active,no,Miami,NaN,NaN,NaN,NaN
elcx49e05vbwsnmi4us4oqi38,Aldo,Carmona,Aldo,Carmona,Male,A. Carmona,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-03-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,63.0,58.0,2023-03-10Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
f2cln52vfooamiragq08ofj10,Mauricio,Camarena,Mauricio,Camarena,Male,M. Camarena,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-07-28,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-03-14Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
1l1r86a2u6fheng6y1j169q1g,Ethan,Pendleton,Ethan,Pendleton,Male,E. Pendleton,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-10-17,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,35.0,2023-03-16Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
1tbl2exehg6y2g45mqmjyy710,William Graham,Jones,Graham,Jones,Male,G. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-01-21,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,31.0,2023-04-03Z,2025-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
2g5s1bd38e3v7j8h11xq3uo6h,Jake Francis,Morris,Jake,Morris,Male,J. Morris,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-03-03,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,3.0,2023-06-27Z,2023-12-31Z,active,no,Fort Lauderdale,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,left
3djjepgynp4qnhgvvqh9oa1ka,Aidan,Rocha,Aidan,Rocha,Male,A. Rocha,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-12-25,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,4.0,2023-03-10Z,2023-12-01Z,active,no,NaN,NaN,NaN,NaN,NaN
3my2fxybaxfqoofh89bwixg8a,Hayden,Sargis,Hayden,Sargis,Male,H. Sargis,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-05-02,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,NaN,2023-05-12Z,2023-12-31Z,active,no,Turlock,NaN,NaN,NaN,NaN
3rds32zf2fsx776oekol5wz1m,Dane,Jacomen,Dane,Jacomen,Male,D. Jacomen,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-02-25,USA,7hr2f89v44y65dyu9k92vprwn,193.0,84.0,1.0,2022-07-02Z,2025-01-31Z,active,no,Pittsburgh,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN
3risld5mac5ns2rrv6namc2l0,Abdoul,Zanne,Abdoul,Zanne,Male,A. Zanne,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2003-02-18,Côte d'Ivoire,tin6kf561ywonqan0mettr98,165.0,59.0,7.0,2023-03-07Z,2023-11-30Z,active,no,Abidjan,NaN,NaN,NaN,NaN
4vakuxmddvxbbcnpkxdflm1ka,Ryan,Martin,Ryan,Martin,Male,R. Martin,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1983-05-19,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2019-05-30Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
500j4sgpmr70mtfg8vtz4e5be,Thomas,Williamson,Tommy,Williamson,Male,T. Williamson,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-05-05,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,9.0,2023-01-01Z,2025-01-31Z,active,no,Villa Park,Iran,e53g9hr2d3kasm34uumbg8r4,NaN,NaN
59lwxugpehgpevbqui1xpv3vu,Nelson Alfredo,Martinez Rivera,Nelson,Martinez,Male,N. Martinez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2001-03-03,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,13.0,2023-08-09Z,2024-06-30Z,active,no,Woodbridge,El Salvador,6jovhn8du7uhbedi92voitt3k,NaN,NaN
5a02rrfusvietawk0d94iqiju,Jackson Paul Lee,Hopkins,Jackson,Hopkins,Male,J. Hopkins,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-07-01,USA,7hr2f89v44y65dyu9k92vprwn,188.0,74.0,12.0,2021-07-23Z,2023-08-21Z,active,no,Fredericksburg,NaN,NaN,NaN,NaN
6j5qn2b7t0165vl1t26v001zo,Wesley,Leggett,Wesley,Leggett,Male,W. Leggett,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-03-16,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,14.0,2023-01-10Z,NaN,active,yes,Lawrence,NaN,NaN,NaN,NaN
6jdsh8ubirqphhurw5rr7kz8q,Bryce,Washington,Bryce,Washington,Male,B. Washington,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-12,USA,7hr2f89v44y65dyu9k92vprwn,188.0,77.0,27.0,2023-01-20Z,2024-03-06Z,active,no,Atlanta,NaN,NaN,NaN,NaN
6junpzrvtz0u15u0mjls74qhg,Abdoul,Latif Koanda,Abdoul,Koanda,Male,A. Koanda,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2004-06-23,Côte d'Ivoire,tin6kf561ywonqan0mettr98,160.0,57.0,8.0,2023-02-01Z,2024-03-06Z,active,no,NaN,NaN,NaN,NaN,NaN
6o5jqx64vum71hh2olnrb4178,Laukoa,Santos,Koa,Santos,Male,K. Santos,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-09-21,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,2.0,2023-01-13Z,2023-12-01Z,active,no,Waikoloa,NaN,NaN,NaN,NaN
6qsj0qaeroaoxi5o41d8sz310,Matai Eyitayo,Akinmboni,Matai,Akinmboni,Male,M. Akinmboni,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-10-17,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,45.0,2023-06-02Z,2024-03-06Z,active,no,Upper Marlboro,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,left
6sfuakkeo7a8n1h5iq7tg1ogk,Dash,Papez,Dash,Papez,Male,D. Papez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-02-10,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,32.0,2023-05-06Z,2023-05-08Z,active,no,NaN,NaN,NaN,NaN,NaN
6z4eha1ejqruj39ddvzvy0ju2,Jeremy Edmilson,Garay Solís,Jeremy,Garay,Male,J. Garay,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2003-04-01,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,11.0,2023-03-10Z,2023-11-30Z,active,no,Woodbridge,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
74x5zysb9qkyyxuha65102z56,Daniel,Chica,Daniel,Chica,Male,D. Chica,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-02-18,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,20.0,2022-12-15Z,2024-03-06Z,active,no,Leesburg,NaN,NaN,NaN,NaN
7d1v02o7kk9guqpn77xzgtvu2,Christopher,Hegardt,Christopher,Hegardt,Male,C. Hegardt,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-01-06,USA,7hr2f89v44y65dyu9k92vprwn,178.0,75.0,10.0,2023-09-07Z,2023-11-30Z,active,no,San Diego,NaN,NaN,NaN,NaN
7ehcrcdv82ib5fkpo3498gpgp,Kwame,Awuah,Kwame,Awuah,Male,K. Awuah,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1995-12-02,Canada,1iaoypzp6syf32cz9l15pzp7e,173.0,72.0,6.0,2023-01-17Z,NaN,active,yes,Toronto,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN
7lmf6beyvhncglhw9avm40qju,Hugo Alain,Fauroux,Hugo,Fauroux,Male,H. Fauroux,France,7gww28djs405rfga69smki84o,Goalkeeper,player,1996-08-23,France,7gww28djs405rfga69smki84o,185.0,84.0,30.0,2023-02-03Z,NaN,active,yes,Cannes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
87pe681vhgbb6plpej3tr74oa,Kalil Mhaidi,ElMedkhar,Kalil,ElMedkhar,Male,K. ElMedkhar,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-08-18,USA,7hr2f89v44y65dyu9k92vprwn,183.0,78.0,23.0,2023-01-12Z,2024-11-30Z,active,no,Middletown,Syria,3tsnzfkszhsktmhsmwar1tvp8,NaN,NaN
8giwwtmtsoyfzqu80zm9rmc5w,Brian,Chavez,Brian,Chavez,Male,B. Chavez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-05-17,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,34.0,2023-01-01Z,2024-03-06Z,active,no,NaN,NaN,NaN,NaN,NaN
