id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName
7hdyeeejo7h9kvqt7x8jlrlec,Dion,De Neve,Dion,De Neve,Male,D. De Neve,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-06-12,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,68.0,left,11.0,2022-06-15Z,NaN,active,yes,NaN
8zz5lnxo7twq8ntb7e0qfvbv9,Marco,Ilaimaharitra,Marco,Ilaimaharitra,Male,M. Ilaimaharitra,Madagascar,4pidpq12frm06h0wij6mzhhdz,France,7gww28djs405rfga69smki84o,Midfielder,player,1995-07-26,Mulhouse,France,7gww28djs405rfga69smki84o,177.0,77.0,right,23.0,2025-01-15Z,NaN,active,yes,NaN
91qd93lqgpe700ps0b6a7ntn9,Kristiyan,Aleksandrov Malinov,Kristiyan,Malinov,Male,K. Malinov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,Midfielder,player,1994-03-30,Petrich,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,170.0,67.0,right,15.0,2023-08-19Z,2025-01-15Z,active,no,NaN
93weoj4q60xtxdntko7hobg4q,Billal,Messaoudi,Billal,Messaoudi,Male,B. Messaoudi,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,Attacker,player,1997-12-21,Kadiria,Algeria,1ayprcriqhb8iv10ch70clppu,184.0,76.0,right,45.0,2024-07-01Z,2025-01-20Z,active,no,NaN
9in1wztygowwkx5jwvt0zv6l0,Luqman Hakim,bin Shamsudin,Luqman Hakim,bin Shamsudin,Male,Luqman Hakim,Malaysia,2nkhuc4d9vq5llknmxpa0wbhy,NaN,NaN,Attacker,player,2002-03-05,Kota Bharu,Malaysia,2nkhuc4d9vq5llknmxpa0wbhy,170.0,66.0,right,NaN,2025-01-01Z,NaN,active,yes,Luqman Hakim
9iozhkqoiw5xlhz2v10r7dst0,Tristen,Alliet,Tristen,Alliet,Male,T. Alliet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-04-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,1.0,2024-01-05Z,NaN,active,yes,NaN
a7l66mrnkuduvqw9y6z61j4es,Bram,Lagae,Bram,Lagae,Male,B. Lagae,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,70.0,left,26.0,2024-07-31Z,2025-06-30Z,active,yes,NaN
acnqs0gs1c2ocy3tu49yc8fkl,Michiel,Jonckheere,Michiel,Jonckheere,Male,M. Jonckheere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1990-01-03,Ostend,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,66.0,right,NaN,2025-05-27Z,NaN,active,yes,NaN
ai0yljs83kdpaa6r7ri0048np,Gilles Henri,Dewaele,Gilles,Dewaele,Male,G. Dewaele,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1996-02-13,Knokke,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,72.0,right,20.0,2024-06-28Z,NaN,active,yes,NaN
aptddi54vzy3hs6d550bah4b8,Ebbe,De Vlaeminck,Ebbe,De Vlaeminck,Male,E. De Vlaeminck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-11-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,right,13.0,2022-04-09Z,NaN,active,yes,NaN
bhvcmxr201cg3rz5i18kyq5wq,Mark Rene,Mampassi,Mark,Mampassi,Male,M. Mampassi,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,2003-03-12,Donetsk,Ukraine,315w6fk6umfzf4qvba3t55u61,185.0,76.0,right,4.0,2023-09-06Z,NaN,active,yes,NaN
bk9ypbyog2xtu7wmznagf2kt1,Freyr,Alexandersson,Freyr,Alexandersson,Male,F. Alexandersson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,coach,1982-11-18,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,2024-01-05Z,2024-12-17Z,active,no,NaN
bl4lretp33t0jj3icujkf45p1,Jean-Kévin,Duverne,Jean-Kévin,Duverne,Male,J. Duverne,Haiti,5mp58o38d0mr5qt8g4o6l7efg,France,7gww28djs405rfga69smki84o,Defender,player,1997-07-12,Paris,France,7gww28djs405rfga69smki84o,184.0,71.0,right,93.0,2025-01-29Z,2025-06-30Z,active,yes,NaN
c74bph9j1tl68t5s3wm5b8j8q,Karol,Czubak,Karol,Czubak,Male,K. Czubak,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,2000-01-25,Słupsk,Poland,27baqb7359ywdvsxxklx1kn11,193.0,86.0,right,9.0,2025-01-29Z,NaN,active,yes,NaN
cgv10p2fly70zfpm74nmyx8bu,Tomoki,Takamine,Tomoki,Takamine,Male,T. Takamine,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Midfielder,player,1997-12-29,Hokkaido,Japan,lxyibh89lpdc0bfian1nx0xq,177.0,74.0,left,23.0,2024-07-30Z,2025-01-20Z,active,no,NaN
cksi8py9by4ec7ozb61rwqe50,Xander,Vandermeirsch,Xander,Vandermeirsch,Male,X. Vandermeirsch,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-05-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-11-01Z,NaN,active,yes,NaN
dha1vsr7zyz3flnuu92qtol5g,Mouhamed,Guèye,Mouhamed,Guèye,Male,Mouhamed Guèye II,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2003-11-16,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,185.0,75.0,right,32.0,2025-01-07Z,NaN,active,yes,NaN
dmuwwelctq9hiy12xwwguiwdm,Ryotaro,Tsunoda,Ryotaro,Tsunoda,Male,R. Tsunoda,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Defender,player,1999-06-27,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,184.0,77.0,left,33.0,2025-01-07Z,2025-06-30Z,active,yes,NaN
ecdovu3igm2rwrf6mwannhwmi,Haruya,Fujii,Haruya,Fujii,Male,H. Fujii,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Defender,player,2000-12-26,Aichi,Japan,lxyibh89lpdc0bfian1nx0xq,185.0,74.0,right,24.0,2024-06-15Z,NaN,active,yes,NaN
eehmmbt2obgcqj37gh7a39plh,Yves,Vanderhaeghe,Yves,Vanderhaeghe,Male,Y. Vanderhaeghe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1970-01-30,Roeselaere,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,82.0,NaN,NaN,2024-12-18Z,2025-02-19Z,active,no,NaN
esraqu99rm13sfomu14x7c5bd,Jonathan,Swanson Afolabi Oyewole,Jonathan,Afolabi,Male,J. Afolabi,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-01-14,Dublin,Republic of Ireland,63nepb66un7juhglo2g6rezcl,189.0,72.0,left,9.0,2024-01-04Z,2024-09-02Z,active,no,NaN
eswivc2a0iwwdly6ft8eh0ogl,Brecht Emiel,Dejaegere,Brecht,Dejaegere,Male,B. Dejaegere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1991-05-29,Handzame,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,71.0,right,16.0,2024-08-16Z,NaN,active,yes,NaN
qer4hblafo04av0aajfecclx,Iver Tobias,Rørvik Fossum,Iver,Fossum,Male,I. Fossum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1996-07-15,Drammen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,73.0,right,14.0,2024-02-01Z,2025-01-30Z,active,no,NaN
qoz3bcurcn89l5hzqx9aa1w4,Kyan,Himpe,Kyan,Himpe,Male,K. Himpe,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-04-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,21.0,2024-12-25Z,NaN,active,yes,NaN
v3ijnhboxwu71900pcyoxkic,Mohamed,Fofana,Mohamed,Fofana,Male,M. Fofana,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2005-12-29,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,15.0,2025-03-29Z,NaN,active,yes,NaN
10iugvpgdac8mkr55ympgck45,Besnik,Hasi,Besnik,Hasi,Male,B. Hasi,Albania,17zsm8shejejls2on1ffil3op,NaN,NaN,NaN,coach,1971-12-29,Gjakovë,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN,NaN,2023-11-08Z,2025-03-04Z,active,no,NaN
11pzw7cykruir5esdz57ry238,Axel,Willockx,Axel,Willockx,Male,A. Willockx,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2007-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,31.0,2025-04-21Z,NaN,active,yes,NaN
150ztdx79ycheqyrscoi7prf8,Noah Ernest,Makanza Mbeleba,Noah,Makanza,Male,N. Makanza,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-01-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,26.0,2024-10-19Z,NaN,active,yes,NaN
25ey2mcvgwz6ls2612os5hzv9,Rob,Schoofs,Rob,Schoofs,Male,R. Schoofs,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1994-03-23,Herk-de-Stad,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,69.0,left,16.0,2017-07-05Z,NaN,active,yes,NaN
3eywxsna9qzi1egis1uj4l6mt,Geoffry,Hairemans,Geoffry,Hairemans,Male,G. Hairemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1991-10-21,Antwerp,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,64.0,left,7.0,2019-09-02Z,NaN,active,yes,NaN
3lraqym3pvhs9rvrpvpxuj1l,Daam Wonnebald,Foulon,Daam,Foulon,Male,D. Foulon,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1999-03-23,Mechelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,left,23.0,2023-07-07Z,NaN,active,yes,NaN
3nr55odndzunwlb658bsnlwx5,Julien,Fontaine Ngoy Bin Cibambi,Julien,Ngoy,Male,J. Ngoy,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,1997-11-02,Antwerpen,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,64.0,right,9.0,2024-07-01Z,NaN,active,yes,NaN
3q5uylbjjiaoj3mn2l7p93jyt,Abdallah Kerim,Mrabti,Kerim,Mrabti,Male,K. Mrabti,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Attacker,player,1994-05-20,Nacka,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,75.0,right,19.0,2020-08-17Z,NaN,active,yes,NaN
4114auk4o8n6higc918qymc4p,Ortwin,De Wolf,Ortwin,De Wolf,Male,O. De Wolf,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1997-04-23,Lokeren,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,73.0,left,1.0,2024-06-28Z,NaN,active,yes,NaN
46k78w8naot7srar2fwdko1lg,Redouane,Halhal,Redouane,Halhal,Male,R. Halhal,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,2003-03-05,Montpellier,France,7gww28djs405rfga69smki84o,187.0,73.0,NaN,NaN,2024-08-15Z,2024-08-15Z,active,no,NaN
49wh71efxuxtkmq4vznxzle96,Isaac,Asante,Isaac,Asante,Male,I. Asante,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2002-08-29,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,178.0,72.0,right,39.0,2023-12-27Z,2025-02-20Z,active,no,NaN
4kuxth5k98x4cgfrfweu1u51,Sandy Henny,Walsh,Sandy,Walsh,Male,S. Walsh,Indonesia,1zi2c00k6skx48tn692uem0n6,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1995-03-14,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,77.0,right,5.0,2020-10-30Z,2025-02-09Z,active,no,NaN
4lvn9721huirh2vvjvb07mdqs,Oskar Robert,Annell,Oskar,Annell,Male,O. Annell,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-02-15,Mechelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,76.0,right,NaN,2023-01-07Z,NaN,active,yes,NaN
65nkv8grj2jhs2hlja63bp90p,Ahmed,Touba,Ahmed,Touba,Male,A. Touba,Algeria,1ayprcriqhb8iv10ch70clppu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-03-13,Roubaix,France,7gww28djs405rfga69smki84o,190.0,81.0,left,6.0,2024-09-04Z,2025-06-30Z,active,yes,NaN
7ceiqebaaxkx71s8r4nq2tt2i,Ignacio,Mirás Blanco,Nacho,Mirás,Male,Nacho Mirás,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Goalkeeper,player,1997-07-19,Úbeda,Spain,49ih1pwv3ahshdf8uzrimi54c,186.0,75.0,NaN,22.0,2025-01-14Z,NaN,active,yes,NaN
7d57au4z5cuxc5k6tu6qgp94a,Mory,Konaté,Mory,Konaté,Male,M. Konaté,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Midfielder,player,1993-11-15,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,191.0,84.0,right,8.0,2023-07-13Z,NaN,active,yes,NaN
7e0cr2upqlgq4btrm3h99bpey,Bas Karel,Van den Eynden,Bas,Van den Eynden,Male,B. Van den Eynden,Belgium,4wbzjcclyefma1ourvjsu4q2j,France,7gww28djs405rfga69smki84o,Midfielder,player,2002-01-07,Lille,France,7gww28djs405rfga69smki84o,190.0,83.0,right,29.0,2020-07-01Z,NaN,active,yes,NaN
7q3dnaq018wp26alzoj69045w,Lukas,Baert,Lukas,Baert,Male,L. Baert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-02-01,Leuven,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,NaN,left,30.0,2024-07-01Z,NaN,active,yes,NaN
7t5n64i5qedqn8rf5l5kc8dzp,Frederik,Vanderbiest,Frédéric,Vanderbiest,Male,F. Vanderbiest,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1977-10-10,Vilvoorde,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,81.0,right,NaN,2025-03-04Z,NaN,active,yes,NaN
8697a01d7rwx57pnmqm67kkyc,Petter Nosakhare,Dahl,Petter Nosa,Dahl,Male,P. Dahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Attacker,player,2003-10-22,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,76.0,right,10.0,2024-07-23Z,NaN,active,yes,NaN
86vxgtv8m65pypbngqan36y21,Zinho,Vanheusden,Zinho,Vanheusden,Male,Z. Vanheusden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1999-07-29,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,80.0,right,13.0,2024-07-25Z,2025-06-30Z,active,yes,NaN
88bb68l7u2rd453gz303p4qvo,Rafik,Belghali,Rafik,Belghali,Male,R. Belghali,Algeria,1ayprcriqhb8iv10ch70clppu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-06-07,Leuven,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,73.0,right,17.0,2023-06-28Z,NaN,active,yes,NaN
8erbr3ewwl0o6ib0q4r7tmp9m,Fredrik Carl Michael,Hammar,Fredrik,Hammar,Male,F. Hammar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-02-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,NaN,NaN,33.0,2025-01-07Z,NaN,active,yes,NaN
8lqiyhgp90sxu9bzmaa1o3t62,Toon,Raemaekers,Toon,Raemaekers,Male,T. Raemaekers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-09-09,Diest,Belgium,4wbzjcclyefma1ourvjsu4q2j,194.0,85.0,right,4.0,2023-07-01Z,NaN,active,yes,NaN
8q7c0yi5x7vh7032jgbeytal1,Benito Dirk,Raman,Benito,Raman,Male,B. Raman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1994-11-07,Gent,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,67.0,right,14.0,2024-08-23Z,NaN,active,yes,NaN
9aafa664l1husrkrgqv25l42d,Nikola,Storm,Nikola,Storm,Male,N. Storm,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1994-09-30,Maldegem,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,74.0,right,11.0,2018-06-15Z,NaN,active,yes,NaN
9z5mgvlru0x1bl4lhwe1irw15,Stephen,Welsh,Stephen,Welsh,Male,S. Welsh,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,Defender,player,2000-01-19,Coatbridge,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,188.0,78.0,right,21.0,2025-01-09Z,2025-06-30Z,active,yes,NaN
a0do5nhxesd0a4gp1gpsmpwd0,Bill Leeroy,Antonio,Bill,Antonio,Male,B. Antonio,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,NaN,NaN,Attacker,player,2002-09-03,Harare,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,177.0,72.0,right,38.0,2022-01-07Z,NaN,active,yes,NaN
a1ahtfrvwqyva1m1q7fjew6ei,José,Martínez Marsà,José,Marsà,Male,José Marsà,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,Defender,player,2002-03-04,Esplugues de Llobregat,Spain,49ih1pwv3ahshdf8uzrimi54c,183.0,68.0,left,3.0,2024-07-13Z,NaN,active,yes,NaN
aigck7fak1wyc90vol0euvr3d,Lion,Lauberbach,Lion,Lauberbach,Male,L. Lauberbach,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1998-02-15,Erfurt,Germany,36min0qztu8eydwvpv8t1is0m,194.0,85.0,both,20.0,2023-06-19Z,NaN,active,yes,NaN
baxcs7uk7ckpn39m4f1lqa1w4,Elton,Yeboah,Elton,Yeboah,Male,E. Yeboah,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-03-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,left,36.0,2024-07-25Z,NaN,active,yes,NaN
bihng5zkoeutve0fpxrwo5yj8,Bilal,Bafdili,Bilal,Bafdili,Male,B. Bafdili,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-08-03,Charleroi,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,62.0,right,35.0,2022-01-07Z,NaN,active,yes,NaN
c25yxwmhohoel1nyosx4zv3f8,Amine,Ouahabi,Amine,Ouahabi,Male,A. Ouahabi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2008-07-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,right,NaN,2025-01-01Z,2025-07-30Z,active,yes,NaN
calut2wcnvfps97uj7dartf4l,Yannick,Thoelen,Yannick,Thoelen,Male,Y. Thoelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1990-07-18,Tessenderlo,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,81.0,right,15.0,2019-07-24Z,2025-01-30Z,active,no,NaN
cemaq52s9nulnqsnvs93450mi,Keano,Van Rafelghem,Keano,Van Rafelghem,Male,K. Van Rafelghem,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-08-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,170.0,60.0,NaN,27.0,2025-01-16Z,NaN,active,yes,NaN
cma24hkdklib8007a42cso38q,Mohammed Aziz,Ouattara,Aziz,Ouattara,Male,A. Ouattara,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Midfielder,player,2001-01-04,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,188.0,78.0,right,32.0,2024-07-23Z,2025-06-30Z,active,yes,NaN
cmtcvsy5wgs03nvdomn1ijnpx,Patrick,Pflücke,Patrick,Pflücke,Male,P. Pflücke,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1996-11-30,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,170.0,66.0,left,77.0,2023-08-21Z,NaN,active,yes,NaN
dbtjmpfrscwqv0xvqk3krqa5l,Jules,Van Cleemput,Jules,Van Cleemput,Male,J. Van Cleemput,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1997-04-11,Halle,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,73.0,right,2.0,2024-07-15Z,2025-02-28Z,retired,no,NaN
e8obxlbt6hg8p1nzrza33sx78,Moncef,Zekri,Moncef,Zekri,Male,M. Zekri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2008-09-20,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,171.0,NaN,left,5.0,2025-05-09Z,NaN,active,yes,NaN
14ck81f8xibt3fzzxmy1mvka2,Griffin McDorman,Yow,Griffin,Yow,Male,G. Yow,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,2002-09-25,Clifton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,61.0,left,18.0,2022-07-04Z,NaN,active,yes,NaN
2aemkadh3bhtgm5db8r89pvit,Nick José,Gillekens,Nick,Gillekens,Male,N. Gillekens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1995-07-05,Leuven,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,80.0,right,20.0,2022-06-15Z,NaN,active,yes,NaN
2gheip9j20aq9iisgxc16pses,Isa,Sakamoto,Isa,Sakamoto,Male,I. Sakamoto,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2003-08-26,Kumamoto,Japan,lxyibh89lpdc0bfian1nx0xq,173.0,66.0,right,13.0,2025-01-12Z,2025-06-30Z,active,yes,NaN
2vfegiw1s031rryzedytjqiac,Zenzo,De Boeck,Zenzo,De Boeck,Male,Z. De Boeck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-01-17,Geel,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,left,60.0,2024-07-01Z,NaN,active,yes,NaN
3hg08mlhtmex3gjlsyz9ljpih,Doğucan,Haspolat,Dogucan,Haspolat,Male,D. Haspolat,Türkiye,6kd6webenogylfgwt2aa9l6vx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2000-02-11,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,75.0,right,34.0,2023-09-06Z,NaN,active,yes,NaN
3rcl0p88er7v4gb3613sjilwq,Raf,Smekens,Raf,Smekens,Male,R. Smekens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-01-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,60.0,left,17.0,2024-03-30Z,NaN,active,yes,NaN
3x8461vul4x2jdi2s0ue8xkic,Emir,Ortakaya,Emir,Ortakaya,Male,E. Ortakaya,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,Defender,player,2004-06-22,Ankara,Türkiye,6kd6webenogylfgwt2aa9l6vx,185.0,74.0,left,2.0,2024-07-24Z,2024-12-31Z,active,no,NaN
44wkjarpwaqu9i3squip59zh1,Timmy,Simons,Timmy,Simons,Male,T. Simons,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1976-12-11,Diest,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,79.0,right,NaN,2024-05-23Z,NaN,active,yes,NaN
44yc73hes2d8zts6oucmmiz8p,Erdon,Daci,Erdon,Daci,Male,E. Daci,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Albania,17zsm8shejejls2on1ffil3op,Attacker,player,1998-07-04,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,187.0,75.0,left,NaN,2024-07-01Z,2024-09-06Z,active,no,NaN
48v5ou48jbr5du0hydd77nms4,Irsan,Muric,Irsan,Muric,Male,I. Muric,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-04-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,80.0,NaN,82.0,2023-06-15Z,NaN,active,yes,NaN
4vx3ggviundz1s4el7y2cxt78,Rhys,Youlley,Rhys,Youlley,Male,R. Youlley,Australia,u5ieemi69z72c3bgczyy68lo,NaN,NaN,Midfielder,player,2005-02-13,NaN,Australia,u5ieemi69z72c3bgczyy68lo,184.0,66.0,right,36.0,2024-07-01Z,NaN,active,yes,NaN
50tfyk5k7qkm1kwv9rrneriwa,Ján,Bernát,Ján,Bernát,Male,J. Bernát,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,2001-01-10,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,70.0,NaN,21.0,2025-02-05Z,NaN,active,yes,NaN
5ghpsybqgvquh7yffa117tg8a,Allahyar,Sayyadmanesh,Allahyar,Sayyadmanesh,Male,A. Sayyadmanesh,Iran,e53g9hr2d3kasm34uumbg8r4,NaN,NaN,Attacker,player,2001-06-29,Amol,Iran,e53g9hr2d3kasm34uumbg8r4,182.0,76.0,right,7.0,2024-01-31Z,NaN,active,yes,NaN
