id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,shirtNumber
bs14utcyx2am6s46cuv52nf56,Jeredy Harry Dries,Hilterman,Jeredy,Hilterman,Male,J. Hilterman,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,1998-06-20,Haarlem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,84.0,right,2025-01-27Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-06-30Z,NaN,99.0
bwfqvyn5oz3fbeoqs587lzl04,Matthias,Nartey,Matthias,Nartey,Male,M. Nartey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-08-28,Leeuwarden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,82.0,left,2024-01-11Z,active,yes,NaN,NaN,NaN,NaN,17.0
c46xp363o8m76eswzfmlsel4a,Thomas,Poll,Thomas,Poll,Male,T. Poll,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-08-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,79.0,left,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,5.0
c6ufljjgl050g9xn7e9ma7hg4,Milan,Smit,Milan,Smit,Male,M. Smit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-02-13,Hollandscheveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,75.0,both,2022-04-02Z,active,no,NaN,NaN,2024-08-26Z,NaN,9.0
cfl2cvcq9o1pkqxuoxiekw3kk,Amar,Bakkati,Amar,Bakkati,Male,A. Bakkati,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-09-14,Groningen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,NaN,both,2024-11-25Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,43.0
cp2jux99x90e6787qyw6qfk7o,Steyn,Potma,Steyn,Potma,Male,S. Potma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-05-16,Franeker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,NaN,both,2024-08-17Z,active,yes,NaN,NaN,NaN,NaN,44.0
cpf23tzajwpmi442uzxm0jh90,Bryant,Nieling,Bryant,Nieling,Male,B. Nieling,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-10-31,Sittard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,80.0,left,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,20.0
e1wk520xrgbtriixo4kj3pnje,Remco,Balk,Remco,Balk,Male,R. Balk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-03-02,Zuidhorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,65.0,right,2023-06-28Z,active,yes,NaN,NaN,NaN,NaN,7.0
ecgxbnrjqcbpn7f3hy7dx41cl,Henk,de Jong,Henk,de Jong,Male,H. de Jong,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1964-08-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-10-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
eovknjzeaa6hxx9u5fz8daaui,Tony,Rölke,Tony,Rölke,Male,T. Rölke,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-01-22,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,188.0,74.0,both,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN,18.0
epkss1rj7z6duqd3axbcm8l0q,Nicky Joël Jari,Souren,Nicky,Souren,Male,N. Souren,Curaçao,5im58ram567ao2fbnz39sm8vk,Midfielder,player,1999-12-18,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,72.0,right,2024-06-24Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,28.0
esraqu99rm13sfomu14x7c5bd,Jonathan,Swanson Afolabi Oyewole,Jonathan,Afolabi,Male,J. Afolabi,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Attacker,player,2000-01-14,Dublin,Republic of Ireland,63nepb66un7juhglo2g6rezcl,189.0,72.0,left,2024-09-02Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-06-30Z,NaN,9.0
qx44xpf889ysyh0yh20uketw,Benjamin,Pauwels,Benjamin,Pauwels,Male,B. Pauwels,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-04-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,NaN,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,29.0
xtm05zpnl3zjmhpgx49wwufo,Bram,Marsman,Bram,Marsman,Male,B. Marsman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-01-29,Vroomshoop,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,NaN,left,2024-01-24Z,active,yes,NaN,NaN,NaN,NaN,25.0
1ab5am767rpppcrwnlfjo0mad,Mohamed,Hamdaoui,Mohamed,Hamdaoui,Male,M. Hamdaoui,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-06-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,65.0,right,2024-09-02Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,7.0
1k60tee702idfrp0ibca1s57u,Guus,Offerhaus,Guus,Offerhaus,Male,G. Offerhaus,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-01-03,Heerhugowaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,4.0
1vn6w1mjdztfks75bxn0hk7x0,Soufiane,Hetli,Soufiane,Hetli,Male,S. Hetli,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-05-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,23.0
1zybkcmp40td92a6yg8sw9uga,Tyrone,Owusu,Tyrone,Owusu,Male,T. Owusu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1999-03-05,Den Haag,Ghana,2q2sw72utw5gu9t5y4knckwba,181.0,NaN,right,2024-06-24Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,25.0
21l9jcplp1jvyirdys7e8ocno,Yamano,Olfers,Mano,Olfers,Male,M. Olfers,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,2006-08-02,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN,2025-02-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
3h8gqv4l0lrls9day28t1sw0k,Jayden Kelsey,Turfkruier,Jayden,Turfkruier,Male,J. Turfkruier,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Midfielder,player,2002-09-25,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,72.0,left,2022-11-10Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,8.0
3khifxt41tsdr25ea7w5n1mcq,Sem,Dirks,Sem,Dirks,Male,S. Dirks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-03-14,Beverwijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,left,2024-08-08Z,active,no,NaN,NaN,2025-01-07Z,NaN,5.0
476jyuzjm08o0d5g3t4nh1cyd,Mitch,Apau,Mitch,Apau,Male,M. Apau,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1990-04-27,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,75.0,right,2022-08-07Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,3.0
4bkb8qjb5n33wxfopju8r1mtx,Danny,Bakker,Danny,Bakker,Male,D. Bakker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1995-01-16,Voorburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,70.0,left,2023-09-28Z,active,yes,NaN,NaN,NaN,NaN,6.0
4j7mtyvi7jg9e4ontiyt9vwbu,Cain,Seedorf,Cain,Seedorf,Male,C. Seedorf,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-01-19,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,right,2022-08-07Z,active,no,Suriname,31vay1njxmbs7vtbfp1wo2dx1,2024-09-02Z,NaN,NaN
4mz9mhuv21kti5x38fb36q2g9,Youssef,El Kachati,Youssef,El Kachati,Male,Y. El Kachati,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1999-11-30,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,NaN,right,2023-07-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,9.0
52cqyvn8cfh83i5zwm3181pbe,Tyrese,Noslin,Tyrese,Noslin,Male,T. Noslin,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,2002-09-11,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,NaN,left,2024-08-08Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,11.0
53c63f5ekinmj6bquc3rbsbxm,Joey,Houweling,Joey,Houweling,Male,J. Houweling,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2000-04-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,87.0,right,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,20.0
5gw6djqhjetastgigohuu53bo,Jessy,Lobbes,Jessy,Lobbes,Male,J. Lobbes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
5zwa237gtyf2mlrmo7tlkqnoq,Reda,Kharchouch,Reda,Kharchouch,Male,R. Kharchouch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1995-08-27,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,75.0,right,2024-08-27Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,27.0
78ypv0emx3fmnchegoa64w0es,Finn,Mulder,Finn,Mulder,Male,F. Mulder,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2008-02-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-01-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
7yv6daktduzqwza1thgqc7h1w,Floris Hein Johannes Herman,Quaedvlieg,Floris,Quaedvlieg,Male,F. Quaedvlieg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-03-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
8kqetcv52r962hqpw7uaysljo,Sebastiaan,Hagedoorn,Sebastiaan,Hagedoorn,Male,S. Hagedoorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-11-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-10-25Z,active,yes,NaN,NaN,NaN,NaN,19.0
8l31bne12p5cp51o46h92zjrp,Ronald,Koeman Jr.,Ronald,Koeman,Male,R. Koeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1995-05-23,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,80.0,right,2021-07-01Z,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,1.0
9229789015kq0j5c85ug3ajv8,Adil,Lechkar,Adil,Lechkar,Male,A. Lechkar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-09-02,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,171.0,NaN,left,2024-06-24Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,15.0
9ugwojsg1v6rw78kz8upl6kgk,Jaylan,van Schooneveld,Jaylan,van Schooneveld,Male,J. van Schooneveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-02-02,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,right,2024-08-08Z,active,yes,NaN,NaN,NaN,NaN,26.0
9v539tunqzyumkk2p5l3rzjtg,Aleck,Viotey,Aleck,Viotey,Male,A. Viotey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-04-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
a49duk4f5m5zmyvwht0ikal05,Thomas,Overtoom,Tom,Overtoom,Male,T. Overtoom,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1990-11-20,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,74.0,right,2020-11-15Z,active,yes,NaN,NaN,NaN,NaN,12.0
atiy67y3axbdmnplepy5o4ixh,Gertjan,Tamerus,Gertjan,Tamerus,Male,G. Tamerus,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1980-10-11,Deventer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,86.0,NaN,2024-07-01Z,active,no,NaN,NaN,2025-01-03Z,NaN,NaN
bpy23jyx57znprh0f28qwz9w5,Anthony,Correia,Anthony,Correia,Male,A. Correia,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1982-05-02,Paramaribo,Suriname,31vay1njxmbs7vtbfp1wo2dx1,179.0,76.0,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
brx2g6ntb2xk9u78x2ep8say2,Jay,den Haan,Jay,den Haan,Male,J. den Haan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-01-03,Bergschenhoek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-07-17Z,active,no,NaN,NaN,2025-01-15Z,NaN,16.0
bzajzlkiffu1t48lxjzxc8cq2,Zakaria,Eddahchouri,Zakaria,Eddahchouri,Male,Z. Eddahchouri,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-05-11,Papendrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,78.0,right,2023-07-13Z,active,no,Morocco,2xdcc39z1k79pnjbtn9x31wdh,2025-01-30Z,NaN,10.0
cglskkkycbja9rjybhui9hdrd,Mees,Kaandorp,Mees,Kaandorp,Male,M. Kaandorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-06-08,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,66.0,right,2023-08-03Z,active,yes,NaN,NaN,NaN,NaN,14.0
chcnuq18kvuop8l9vtpfvkv84,Abdelrafie,Benzzine,Abdelrafie,Benzzine,Male,A. Benzzine,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-04-04,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-08-08Z,died,yes,NaN,NaN,NaN,NaN,24.0
cp866ucakmwqiwxrstkaxwgt0,Nils,Rossen,Nils,Rossen,Male,N. Rossen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-08-01,Wijchen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,66.0,left,2024-08-08Z,active,yes,NaN,NaN,NaN,NaN,17.0
crpn5oc0jw2cms9jv9c2e7zmc,Remi,van Ekeris,Remi,van Ekeris,Male,R. van Ekeris,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-09-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,NaN,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,18.0
eayvrkzzkk0xu4c5rrxgzlroq,Achraf,Douiri,Achraf,Douiri,Male,A. Douiri,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-11-27,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,right,2025-02-07Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,16.0
eola3wwbcxl6yeigrj16a3otm,Tyrick,Bodak,Tyrick,Bodak,Male,T. Bodak,Curaçao,5im58ram567ao2fbnz39sm8vk,Goalkeeper,player,2002-05-15,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,73.0,right,2024-08-08Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,28.0
f5am20z0q4vgcu9434o9wy904,Lukas Ilija,van Ingen Drasoviç,Lukas,van Ingen,Male,L. van Ingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-03-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,75.0,right,2022-11-10Z,active,no,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-24Z,NaN,NaN
f5pgdha5h37xytbk1zq8q710,Devon,Koswal,Devon,Koswal,Male,D. Koswal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-08-21,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,NaN,right,2023-08-11Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,21.0
y1ky8sp8scl05mmfr7byy3md,Jeff,Hardeveld,Jeff,Hardeveld,Male,J. Hardeveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1995-02-27,Delft,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,76.0,left,2024-09-02Z,active,yes,NaN,NaN,NaN,NaN,2.0
19wuvqpmewphgvsfzi4yjl756,Iman,Griffith,Iman,Griffith,Male,I. Griffith,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-12-02,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,65.0,right,2024-06-25Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,11.0
1hu3iacu14vimpwmzs42rpnh0,Zalán,Vancsa,Zalán,Vancsa,Male,Z. Vancsa,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,2004-10-27,Budapest,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,175.0,70.0,right,2025-02-04Z,active,yes,NaN,NaN,2025-06-30Z,NaN,72.0
1meafg8cs0tnmmm6ep0563alm,Patriot,Sejdiu,Patriot,Sejdiu,Male,P. Sejdiu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,2000-05-05,Pristina,Kosovo,86u6edbqifdjsn49mbp2anw7p,182.0,NaN,left,2024-07-09Z,active,yes,Sweden,1z6l2c33w2kyz9rdefs1d68nb,2025-06-30Z,NaN,77.0
250sr59wyk5wa43nvpwu61v8q,Justin,Treichel,Justin,Treichel,Male,J. Treichel,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-03-04,Duisburg,Germany,36min0qztu8eydwvpv8t1is0m,188.0,67.0,both,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,16.0
2a0imj4hak43tj320nok49tnu,Tim,Köther,Tim,Köther,Male,T. Köther,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-02-22,Aachen,Germany,36min0qztu8eydwvpv8t1is0m,175.0,70.0,left,2024-08-01Z,active,yes,NaN,NaN,NaN,NaN,18.0
2e3xge66bzxtyj88sw7gdi4us,Khaled,Razak,Khaled,Razak,Male,K. Razak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-12-13,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,73.0,left,2025-02-04Z,active,no,NaN,NaN,2025-04-25Z,NaN,7.0
3epda2hg43s8uxvf9xno74d4a,Arjen,van der Heide,Arjen,van der Heide,Male,A. van der Heide,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-11-19,Heerenveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,70.0,left,2022-07-30Z,active,no,NaN,NaN,2024-09-02Z,NaN,26.0
3srfsqdutc0w34579ojlai7kl,Bas,Sibum,Bas,Sibum,Male,B. Sibum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1982-12-26,Nieuw-Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,79.0,both,2023-07-01Z,active,no,NaN,NaN,2025-06-01Z,NaN,NaN
3xshz3xec9v5kzoul3vy49jbo,Casper,Van Hemelryck-Bray,Casper,Van Hemelryck,Male,C. Van Hemelryck,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2006-04-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,196.0,NaN,right,2024-11-21Z,active,yes,NaN,NaN,NaN,NaN,30.0
43hkbx0vkvc1x8ibxxd6yrdas,Reda,El Meliani,Reda,El Meliani,Male,R. El Meliani,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-02-16,Veghel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,67.0,right,2024-10-24Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,26.0
4j7mtyvi7jg9e4ontiyt9vwbu,Cain,Seedorf,Cain,Seedorf,Male,C. Seedorf,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-01-19,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,right,2024-09-02Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,47.0
4xe0jo68fvhy9jnp1htp45m2,Enrique Manuel,Peña Zauner,Enrique,Peña Zauner,Male,E. Peña Zauner,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,2000-03-04,Offenbach am Main,Germany,36min0qztu8eydwvpv8t1is0m,177.0,68.0,both,2023-07-27Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2025-01-23Z,NaN,7.0
4xw53nccs5e36es4045pnuvis,Jordy,Steins,Jordy,Steins,Male,J. Steins,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-09-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,75.0,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,23.0
5ulykx6ya1oy4dokxlzhqtqs,Luca Alessandro,Maiorano,Luca,Maiorano,Male,L. Maiorano,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-07-14,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,31.0
5vam05k331sdf9fv541kew5m2,Sam Jean Willem,Krawczyk,Sam,Krawczyk,Male,S. Krawczyk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-02-01,Echt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,both,2023-12-14Z,active,no,NaN,NaN,2024-10-23Z,NaN,28.0
5wg2ysvwk3q67osv2nnbav4yx,Thomas,Oude Kotte,Thomas,Oude Kotte,Male,T. Oude Kotte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-03-20,Apeldoorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,80.0,left,2024-06-24Z,active,no,NaN,NaN,2025-01-21Z,NaN,3.0
6ciggfx8p0zkak8qxe1p7yzth,Keziah,Veendorp,Keziah,Veendorp,Male,K. Veendorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1997-02-17,Sappemeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,77.0,right,2025-01-06Z,active,yes,Indonesia,1zi2c00k6skx48tn692uem0n6,2025-06-30Z,NaN,34.0
6clycir6laxvycsr4yjh9iwa1,Orhan,Džepar,Orhan,Dzepar,Male,O. Džepar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1996-06-13,Eefde,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,78.0,left,2023-08-30Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2025-06-30Z,NaN,17.0
6crszhqnwr4gto77qbvqvvxii,Joey Paul,Müller,Joey,Müller,Male,J. Müller,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-08-30,Gütersloh,Germany,36min0qztu8eydwvpv8t1is0m,180.0,72.0,left,2024-01-30Z,active,yes,NaN,NaN,NaN,NaN,8.0
76p9ljwgd00srep44mnjl7nys,Roman Yadger Mhmood,Mhmood Doulashi,Roman Yadger Mhmood,Mhmood Doulashi,Male,Roman Doulashi,Iraq,1uzblzx1s42jn6zk6hivjzby8,Defender,player,2005-08-07,Köln,Germany,36min0qztu8eydwvpv8t1is0m,195.0,82.0,left,2025-02-06Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,Roman Doulashi,35.0
7i9hjqjogg1iowfo4fu5zpcyd,Brian Lukas,Koglin,Brian,Koglin,Male,B. Koglin,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-01-07,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,189.0,77.0,right,2023-07-12Z,active,yes,NaN,NaN,2025-06-30Z,NaN,4.0
7pwu957t5p1saqhmyn1jv8k16,Joshua,Schwirten,Joshua,Schwirten,Male,J. Schwirten,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-01-07,Bergisch,Germany,36min0qztu8eydwvpv8t1is0m,182.0,78.0,both,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,10.0
7rb6l13x5slw5ue3c2n1ju0gl,Nick,Marsman,Nick,Marsman,Male,N. Marsman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1990-10-01,Zwolle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,88.0,right,2024-09-26Z,active,no,NaN,NaN,2025-01-01Z,NaN,90.0
88vryegnhss2q5xz8aoj2phey,Jay,Kruiver,Jay,Kruiver,Male,J. Kruiver,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-05-02,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,NaN,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,22.0
8r6dkzf3yjnvlz4go6xct0kid,Nils,Röseler,Nils,Röseler,Male,N. Röseler,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-02-10,Ochtrup,Germany,36min0qztu8eydwvpv8t1is0m,190.0,90.0,right,2022-07-11Z,active,yes,NaN,NaN,2025-06-30Z,NaN,13.0
9rlyxur8jo1lwohhvr807pgd0,Ismail,Moro,Ismail,Moro,Male,I. Moro,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-12-02,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-08-24Z,active,yes,NaN,NaN,NaN,NaN,32.0
