id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,height,weight,foot,endDate,knownName
dj2f6zk2cd8u9lt6odoei9cdl,Andreas,Bruus,Andreas,Bruus,Male,A. Bruus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,player,1999-01-16,Greve Strand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2025-07-01Z,active,no,NaN,NaN,Defender,NaN,184.0,71.0,right,2025-09-01Z,NaN
dlybxu0l5r7yi8i11myd7ldgq,Martin Gabriel Belaïd,Adeline,Martin,Adeline,Male,M. Adeline,France,7gww28djs405rfga69smki84o,player,2003-12-02,Épernay,France,7gww28djs405rfga69smki84o,2024-08-30Z,active,yes,NaN,NaN,Midfielder,5.0,180.0,63.0,right,NaN,NaN
ekinrtbex5kz9l7x9gbxikjkk,Merwan,Ifnaoui,Merwan,Ifnaoui,Male,M. Ifnaoui,France,7gww28djs405rfga69smki84o,player,1998-10-22,NaN,France,7gww28djs405rfga69smki84o,2025-06-27Z,active,yes,NaN,NaN,Midfielder,10.0,178.0,63.0,left,NaN,NaN
emwq1v0hndab9yylfwqq3aeei,Paolo,Gozzi Iweru,Paolo,Gozzi,Male,P. Gozzi,Italy,25f2cmb2r8mk5rj92tzer6kvv,player,2001-04-25,Torino,Italy,25f2cmb2r8mk5rj92tzer6kvv,2024-08-30Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,25.0,180.0,NaN,left,NaN,NaN
etv71frsyado4q82acsax9n2s,Yvann,Titi,Yvann,Titi,Male,Y. Titi,France,7gww28djs405rfga69smki84o,player,2006-05-05,Strasbourg,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Angola,3k53bkrjx5zsxchc6e3mcd834,Defender,44.0,188.0,76.0,right,NaN,NaN
19ohj6otw7eh4lfe41qcgef9x,Laurent,Guyot,Laurent,Guyot,Male,L. Guyot,France,7gww28djs405rfga69smki84o,coach,1969-12-17,Bourg-la-Reine,France,7gww28djs405rfga69smki84o,2021-05-19Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1mu0ghk3l377fpkc1krigrdp0,Aymerick,Nedelec,Aymerick,Nedelec,Male,A. Nedelec,France,7gww28djs405rfga69smki84o,player,2007-03-19,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Goalkeeper,40.0,NaN,NaN,NaN,NaN,NaN
1xecaxvvgjna3dw2xx7h4j7ro,Mayssam Mohamed,Benama,Mayssam,Benama,Male,M. Benama,France,7gww28djs405rfga69smki84o,player,2005-03-09,Tours,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,no,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,10.0,177.0,78.0,right,2026-01-30Z,NaN
2txkzuaeejz7zqb2bs6rbh444,Ben Hamed,Touré,Ben,Touré,Male,B. Touré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2003-08-21,Lopou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2025-09-11Z,active,yes,NaN,NaN,Attacker,71.0,185.0,79.0,right,NaN,NaN
2xwbeu54c4eg54ipqmzxv21as,Wael,Debbiche,Wael,Debbiche,Male,W. Debbiche,Tunisia,2um1icx6ftp1auliaxyw0ou6y,player,2005-06-09,NaN,France,7gww28djs405rfga69smki84o,2024-08-14Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,42.0,181.0,66.0,right,NaN,NaN
344rjlcd87gitqlst7f0l6uqc,Pascal Georges Noha,Lemina,Noha,Lemina,Male,N. Lemina,Gabon,6jfjrlsdz5ns00g4gvk9a6xav,player,2005-06-17,NaN,Gabon,6jfjrlsdz5ns00g4gvk9a6xav,2024-07-30Z,active,no,France,7gww28djs405rfga69smki84o,Midfielder,7.0,179.0,74.0,right,2025-09-08Z,NaN
3kqvn0cfn8k8idwsftzctln9w,Alexis,Casadei,Alexis,Casadei,Male,A. Casadei,France,7gww28djs405rfga69smki84o,player,2004-12-23,NaN,France,7gww28djs405rfga69smki84o,2025-09-03Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,29.0,NaN,NaN,NaN,2026-06-30Z,NaN
3t2oom3peyiw2z74iuw8e0d7t,Thibault,Rambaud,Thibault,Rambaud,Male,T. Rambaud,France,7gww28djs405rfga69smki84o,player,1997-04-19,Cholet,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Attacker,9.0,192.0,80.0,right,NaN,NaN
46lbljsq2umuujma3jcngyjth,Antoine,Larose,Antoine,Larose,Male,A. Larose,France,7gww28djs405rfga69smki84o,player,1993-01-28,Lons-le-Saunier,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Attacker,28.0,180.0,74.0,left,NaN,NaN
4atismim9noozx6v0ozn6pe6s,Wendkuuni Josué,Tiendrébéogo,Josué,Tiendrébéogo,Male,J. Tiendrébéogo,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,player,2002-11-21,NaN,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,2024-08-06Z,active,no,NaN,NaN,Midfielder,20.0,169.0,65.0,both,2026-02-06Z,NaN
4bgsex2j3s68iybvxtuqy1z6y,Abdel,Hbouch,Abdel,Hbouch,Male,A. Hbouch,France,7gww28djs405rfga69smki84o,player,1999-01-25,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,8.0,NaN,NaN,NaN,NaN,NaN
4lbrew3lxtbgoc147pepsgw0k,Ranjan,Neelakandan,Ranjan,Neelakandan,Male,R. Neelakandan,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,2005-01-20,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,2025-02-03Z,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,11.0,183.0,68.0,right,2026-01-20Z,NaN
4mg7cgnkfus30grbuuhudplh,Mayele Fabrice,N'Sakala,Fabrice,Nsakala,Male,F. N'Sakala,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,player,1990-07-21,Le Blanc-Mesnil,France,7gww28djs405rfga69smki84o,2024-08-10Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,21.0,179.0,81.0,left,NaN,NaN
52a8odasnye2blktdt1vi1yvp,Vincent,Pajot,Vincent,Pajot,Male,V. Pajot,France,7gww28djs405rfga69smki84o,player,1990-08-19,Domont,France,7gww28djs405rfga69smki84o,2022-07-06Z,active,yes,NaN,NaN,Midfielder,17.0,180.0,68.0,right,NaN,NaN
5b6uahwj0pcdpne3v5zlmo445,Ahmed,Kashi,Ahmed,Kashi,Male,A. Kashi,Algeria,1ayprcriqhb8iv10ch70clppu,player,1988-11-18,Aubervilliers,France,7gww28djs405rfga69smki84o,2019-07-24Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,5.0,178.0,76.0,right,NaN,NaN
63hw1dcxxocfr6f0b1ewojwt1,Cédric,Makutungu,Cédric,Makutungu,Male,C. Makutungu,France,7gww28djs405rfga69smki84o,player,1997-10-03,Courcouronnes,France,7gww28djs405rfga69smki84o,2025-06-27Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,26.0,175.0,69.0,left,NaN,NaN
6iv384h5vxrnfdhmepymbr8d0,Adam,Yahi,Adam,Yahi,Male,A. Yahi,France,7gww28djs405rfga69smki84o,player,2004-10-16,NaN,France,7gww28djs405rfga69smki84o,2025-03-13Z,active,no,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,35.0,NaN,NaN,NaN,2025-09-09Z,NaN
6v24zcx87a0s29rin4us3z3s9,François,Lajugie,Francois,Lajugie,Male,F. Lajugie,France,7gww28djs405rfga69smki84o,player,1996-01-31,Bordeaux,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,NaN,NaN,Defender,6.0,190.0,72.0,right,NaN,NaN
7abauzdmrtxeeai8tbx3e0bv8,Esteban,Riou,Esteban,Riou,Male,E. Riou,France,7gww28djs405rfga69smki84o,player,2006-09-29,NaN,France,7gww28djs405rfga69smki84o,2025-11-14Z,active,yes,NaN,NaN,Defender,NaN,190.0,NaN,left,NaN,NaN
7e0vt9fl5ual2iwiesugzj5lg,Triston Tye,Rowe,Triston,Rowe,Male,T. Rowe,England,1fk5l4hkqk12i7zske6mcqju6,player,2006-10-02,NaN,England,1fk5l4hkqk12i7zske6mcqju6,2025-09-01Z,active,yes,NaN,NaN,Defender,2.0,183.0,70.0,right,2026-06-30Z,NaN
7utckx9tovacazz322lg5n9qs,Matéo,Gonzalez,Matéo,Gonzalez,Male,M. Gonzalez,France,7gww28djs405rfga69smki84o,player,2005-09-17,Troyes,France,7gww28djs405rfga69smki84o,2025-07-25Z,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,Goalkeeper,30.0,NaN,NaN,right,NaN,NaN
7vk3gy81ehdjz2ybju7gficx5,Clément,Billemaz,Clément,Billemaz,Male,C. Billemaz,France,7gww28djs405rfga69smki84o,player,1998-09-22,Lyon,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,NaN,NaN,Attacker,22.0,175.0,73.0,left,NaN,NaN
9wmn2vyhkv4khon5ipu9dn6ne,Mattéo,Veillon,Matteo,Veillon,Male,M. Veillon,France,7gww28djs405rfga69smki84o,player,2002-03-01,Poitiers,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,23.0,183.0,65.0,right,NaN,NaN
9yr82uv31e603onj4y6hv4xlg,Thibault,Delphis,Thibault,Delphis,Male,T. Delphis,France,7gww28djs405rfga69smki84o,player,2002-10-05,NaN,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Defender,41.0,183.0,72.0,right,NaN,NaN
a7orlysitv64i7m3fku0m8onp,Florian,Escales,Florian,Escales,Male,F. Escales,France,7gww28djs405rfga69smki84o,player,1996-02-03,Aix-en-Provence,France,7gww28djs405rfga69smki84o,2021-07-01Z,active,yes,NaN,NaN,Goalkeeper,1.0,184.0,78.0,right,NaN,NaN
azk7wn4uaxapkbi9whxa6elzp,Valentin,Jacob,Valentin,Jacob,Male,V. Jacob,France,7gww28djs405rfga69smki84o,player,1994-06-15,Paris,France,7gww28djs405rfga69smki84o,2026-01-01Z,active,yes,NaN,NaN,Midfielder,7.0,171.0,67.0,right,NaN,NaN
b32dm6ncdojksvjbqqrt5ht6,Julien,Kouadio,Julien,Kouadio,Male,J. Kouadio,France,7gww28djs405rfga69smki84o,player,1999-09-22,NaN,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,27.0,175.0,79.0,right,NaN,NaN
baco6bgi0j62n647ics2qr8k4,Alejandro Jesús,Gomes Rodríguez,Alejandro,Rodríguez,Male,A. Rodríguez,England,1fk5l4hkqk12i7zske6mcqju6,player,2008-03-11,Caracas,Venezuela,1er0616j12s9yghuzvsx76d5v,2026-02-02Z,active,yes,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,11.0,180.0,NaN,right,2026-06-30Z,NaN
crblbxdqydvmohzvxkdfd1d9m,Paul,Venot,Paul,Venot,Male,P. Venot,France,7gww28djs405rfga69smki84o,player,2001-10-07,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,25.0,190.0,NaN,NaN,NaN,NaN
de8q2ofgxob4m7b8p15dlezv8,Moïse Orell,Dion Sahi,Moïse,Sahi Dion,Male,M. Sahi Dion,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2001-12-20,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2026-02-02Z,active,yes,Mali,d0v29nncgikdswlxpdq553zz,Attacker,80.0,175.0,70.0,left,NaN,NaN
du77k56jke72j1g0sfo211ze2,Axel,Drouhin,Axel,Drouhin,Male,A. Drouhin,France,7gww28djs405rfga69smki84o,player,2000-03-18,Djon,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,NaN,NaN,Defender,18.0,187.0,78.0,right,NaN,NaN
dz8qvf1c5v7j86hmggl4s1t78,Nolan Martin,Ferro,Nolan,Ferro,Male,N. Ferro,France,7gww28djs405rfga69smki84o,player,2006-01-18,Saint-Claude,France,7gww28djs405rfga69smki84o,2026-02-02Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,NaN,183.0,72.0,right,NaN,NaN
ej6pecosndbwl44dhbmmsi6ms,Quentin,Paris,Quentin,Paris,Male,Q. Paris,France,7gww28djs405rfga69smki84o,player,2006-10-23,NaN,France,7gww28djs405rfga69smki84o,2024-08-29Z,active,yes,NaN,NaN,Attacker,33.0,187.0,79.0,NaN,NaN,NaN
erkwrqj4135cx0hpizw8ck5qs,Kilyan,Veniere-Jusseron,Kilyan,Veniere,Male,K. Veniere,France,7gww28djs405rfga69smki84o,player,2006-08-18,Saint-Étienne,France,7gww28djs405rfga69smki84o,2025-01-01Z,active,yes,NaN,NaN,Attacker,19.0,185.0,NaN,left,NaN,NaN
evc54vbh4xjsa97r5jk8eywb8,Hamza,Koutoune,Hamza,Koutoune,Male,H. Koutoune,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2006-09-17,Casablanca,Morocco,2xdcc39z1k79pnjbtn9x31wdh,2025-09-01Z,active,yes,NaN,NaN,Defender,3.0,177.0,62.0,right,2026-06-30Z,NaN
gs3xzntdqrc416hvxzwywtt5,Thomas,Callens,Thomas,Callens,Male,T. Callens,France,7gww28djs405rfga69smki84o,player,1998-09-06,Brest,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,NaN,NaN,Goalkeeper,16.0,182.0,81.0,left,NaN,NaN
ies0nexsaoj6r31ew79ya3h0,Ibrahim,Raache,Ibrahim,Raache,Male,I. Raache,France,7gww28djs405rfga69smki84o,player,2006-02-24,NaN,France,7gww28djs405rfga69smki84o,2024-11-15Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,36.0,NaN,NaN,NaN,NaN,NaN
10zewc1icwjd6dz8q8gpdj2tw,Charlie,Dressel,Charlie,Dressel,Male,C. Dressel,England,1fk5l4hkqk12i7zske6mcqju6,player,2005-09-30,NaN,England,1fk5l4hkqk12i7zske6mcqju6,2025-07-01Z,active,yes,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,49.0,166.0,50.0,NaN,NaN,NaN
1912qncp076gyg4wo5k9jkg7o,Matteo,D'Antona,Matteo,D'Antona,Male,M. D'Antona,France,7gww28djs405rfga69smki84o,player,2004-11-02,NaN,France,7gww28djs405rfga69smki84o,2023-06-01Z,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN
19b98fraa2waztsz0gjgigvmc,Nesta,Zahui,Nesta,Zahui,Male,N. Zahui,France,7gww28djs405rfga69smki84o,player,2003-03-05,NaN,France,7gww28djs405rfga69smki84o,2024-08-15Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,19.0,175.0,70.0,right,NaN,NaN
1uaof5i1yq8ioewd2b9qhyzqi,Loris,Mouyokolo,Loris,Mouyokolo,Male,L. Mouyokolo,France,7gww28djs405rfga69smki84o,player,2001-05-22,Drancy,France,7gww28djs405rfga69smki84o,2024-08-27Z,active,yes,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,24.0,194.0,85.0,right,NaN,NaN
1vondk2cd4ksmvhl4vaum0d7t,Eddy,Sylvestre Negadi,Eddy,Sylvestre,Male,E. Sylvestre,France,7gww28djs405rfga69smki84o,player,1999-08-29,Aubagne,France,7gww28djs405rfga69smki84o,2023-07-04Z,active,no,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,10.0,173.0,66.0,left,2025-09-01Z,NaN
2uc4422w4f6avxnrc0ci2gwh6,Matthéo,Xantippe,Matthéo,Xantippe,Male,M. Xantippe,France,7gww28djs405rfga69smki84o,player,2002-04-11,Amiens,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,27.0,183.0,70.0,left,NaN,NaN
2yjtukz4974p8dyq3q6feaok5,Maxime,Pattier,Maxime,Pattier,Male,M. Pattier,France,7gww28djs405rfga69smki84o,player,1996-02-12,Vitre,France,7gww28djs405rfga69smki84o,2024-08-29Z,active,yes,NaN,NaN,Goalkeeper,1.0,184.0,77.0,right,NaN,NaN
32vtmzsidpgy2vhoyljc09c7o,Frederic,Gueguen,Frederic,Gueguen,Male,F. Gueguen,France,7gww28djs405rfga69smki84o,assistant coach,1970-12-02,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3g4zr4o84k6m16l4v8ifqgl3p,Gaëtan,Paquiez,Gaëtan,Paquiez,Male,G. Paquiez,France,7gww28djs405rfga69smki84o,player,1994-02-15,Valréas,France,7gww28djs405rfga69smki84o,2022-07-20Z,active,yes,NaN,NaN,Defender,29.0,182.0,72.0,right,NaN,NaN
3qfn6xbapnkh0v5loe0wgjdg,Bachirou,Yaméogo,Bachirou,Yaméogo,Male,B. Yaméogo,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,player,2004-08-19,Ouagadougou,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,2022-08-20Z,active,no,NaN,NaN,Defender,18.0,183.0,75.0,right,2025-08-27Z,NaN
45i3bsvs0hrrsarxb8kijo3x1,Bobby,Allain,Bobby,Allain,Male,B. Allain,France,7gww28djs405rfga69smki84o,player,1991-11-28,Clamart,France,7gww28djs405rfga69smki84o,2023-08-08Z,active,yes,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Goalkeeper,16.0,185.0,75.0,right,NaN,NaN
48ys6tjtl018ceoydqlal4l49,Stone,Muzalimoja Mambo,Stone,Mambo,Male,S. Mambo,France,7gww28djs405rfga69smki84o,player,1999-03-25,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2025-07-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,4.0,183.0,68.0,left,NaN,NaN
49x98sk3wf7sjshrlou5vnvje,Lucas,Bernadou,Lucas,Bernadou,Male,L. Bernadou,France,7gww28djs405rfga69smki84o,player,2000-09-24,Le Chesnay,France,7gww28djs405rfga69smki84o,2026-01-19Z,active,yes,NaN,NaN,Midfielder,6.0,178.0,NaN,right,NaN,NaN
4ikun8fq4fbkxw6egz7cnedey,Mamadou,Diop,Mamadou,Diop,Male,M. Diop,Mauritania,fddgtcs6irg28x9oqietkb6x,player,2000-01-03,Guediawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,2022-07-19Z,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,13.0,204.0,95.0,left,NaN,NaN
4ilb0ze8usfyb8893fhh9zoyc,Nesta,Elphege,Nesta,Elphege,Male,N. Elphege,France,7gww28djs405rfga69smki84o,player,2001-01-09,NaN,France,7gww28djs405rfga69smki84o,2024-08-07Z,active,no,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,23.0,196.0,82.0,left,2026-01-30Z,NaN
4sstwymhcs1w5k8644h8cjfqi,Wandja Allan,Tchaptchet,Allan,Tchaptchet,Male,A. Tchaptchet,France,7gww28djs405rfga69smki84o,player,2001-12-21,Besançon,France,7gww28djs405rfga69smki84o,2022-02-11Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,21.0,193.0,95.0,right,NaN,NaN
5dwcy73j3ybqfebmpevk4te5l,Alan,Kérouédan,Alan,Kérouédan,Male,A. Kérouédan,France,7gww28djs405rfga69smki84o,player,2000-01-12,Quimper,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,no,NaN,NaN,Attacker,9.0,173.0,66.0,right,2026-01-08Z,NaN
6gsag5oa1y5qwgz2nd4xtw5qs,Ange-Loïc,N’Gatta,Ange-Loïc,N’Gatta,Male,A. N’Gatta,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,2003-12-11,Orléans,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,22.0,175.0,67.0,right,NaN,NaN
6w9e3wnx1yj9foy06m7noo251,Jessy,Benet,Jessy,Benet,Male,J. Benet,France,7gww28djs405rfga69smki84o,player,1995-06-24,Le Creusot,France,7gww28djs405rfga69smki84o,2023-01-13Z,active,yes,NaN,NaN,Midfielder,8.0,186.0,75.0,right,NaN,NaN
836dmkhe727gklwd9e1ub74lw,Efe,Sarıkaya,Efe,Sarikaya,Male,E. Sarıkaya,Türkiye,6kd6webenogylfgwt2aa9l6vx,player,2005-11-30,İzmir,Türkiye,6kd6webenogylfgwt2aa9l6vx,2024-02-01Z,active,no,NaN,NaN,Defender,33.0,185.0,73.0,left,2026-02-01Z,NaN
8ye001bufgufh1wuf3dlncrqi,Baptiste,Mouazan,Baptiste,Mouazan,Male,B. Mouazan,France,7gww28djs405rfga69smki84o,player,2001-09-27,Rennes,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,15.0,174.0,72.0,right,NaN,NaN
97nlbrz297g4ub4svoonuj7dg,Mohamed,Bechikh,Mohamed,Bechikh,Male,M. Bechikh,France,7gww28djs405rfga69smki84o,player,2005-07-13,Créteil,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,37.0,183.0,75.0,right,NaN,NaN
9cljtb5td0na35zncsjamk5ck,Abdel Heidi,Medroub,Abdel,Medroub,Male,A. Medroub,France,7gww28djs405rfga69smki84o,player,2006-06-13,NaN,France,7gww28djs405rfga69smki84o,2025-08-08Z,active,yes,NaN,NaN,Defender,46.0,NaN,NaN,NaN,NaN,NaN
9txq841gqsyu9i9ckjr7rrso9,Hianga'a,Mananga Mbock,Hianga'a,Mbock,Male,H. Mbock,France,7gww28djs405rfga69smki84o,player,1999-12-28,Brest,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,no,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,18.0,186.0,82.0,right,2026-01-23Z,NaN
b61f3vu4x9az1si0lhvvo9bf8,Samba,Lélé Diba,Samba,Diba,Male,S. Diba,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,2003-12-24,Louga,Senegal,6hhqyhr5cwq2pfprlazyposyk,2025-01-31Z,active,yes,NaN,NaN,Midfielder,30.0,192.0,82.0,right,NaN,NaN
bbcm3i9d204fd4vgzqjqaqlpm,Yadaly,Diaby,Yadaly,Diaby,Male,Y. Diaby,Guinea,4i9sg55wigitrfx7290f59ceo,player,2000-08-09,Saint-Pierre,France,7gww28djs405rfga69smki84o,2025-02-03Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,7.0,184.0,76.0,right,NaN,NaN
bhefmcsucy60s6am5u2xpfuok,Evans Fabrice,Maurin,Evans,Maurin,Male,E. Maurin,France,7gww28djs405rfga69smki84o,player,2001-03-30,NaN,France,7gww28djs405rfga69smki84o,2025-08-28Z,active,yes,NaN,NaN,Attacker,20.0,179.0,77.0,left,NaN,NaN
c2dzqwawqgffqy45d7fsxx13p,Théo,Valls,Théo,Valls,Male,T. Valls,France,7gww28djs405rfga69smki84o,player,1995-12-18,Nîmes,France,7gww28djs405rfga69smki84o,2023-10-26Z,active,no,NaN,NaN,Midfielder,25.0,180.0,75.0,left,2026-01-13Z,NaN
cdkxx5845lj8spbg3ha7m1xm2,Shaquil David,Delos,Shaquil,Delos,Male,S. Delos,France,7gww28djs405rfga69smki84o,player,1999-06-16,Les Lilas,France,7gww28djs405rfga69smki84o,2024-08-30Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,17.0,183.0,73.0,both,NaN,NaN
cxzg0rkbjkyvpw0xiki7noktm,Moussa Kalilou,Djitté,Moussa,Djitté,Male,M. Djitté,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,1999-10-04,Diattouma,Senegal,6hhqyhr5cwq2pfprlazyposyk,2025-09-01Z,active,yes,NaN,NaN,Attacker,2.0,180.0,74.0,right,NaN,NaN
dmr481mv8q940zt9wdrj7e4q2,Mamady Alex,Bangré,Mamady,Bangré,Male,M. Bangré,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,player,2001-06-15,Toulouse,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,11.0,171.0,65.0,left,NaN,NaN
e3nwnvlu1yy4wzio5kztau82y,Mathieu,Mion,Mathieu,Mion,Male,M. Mion,France,7gww28djs405rfga69smki84o,player,2000-09-02,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,26.0,178.0,NaN,left,NaN,NaN
e900a8es5l5tgqsww4snbyehh,Franck,Rizzetto,Franck,Rizzetto,Male,F. Rizzetto,France,7gww28djs405rfga69smki84o,coach,1971-03-29,Périgueux,France,7gww28djs405rfga69smki84o,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
h3ui5noe7umw46xnlryr9xqs,Arthur,Lallias,Arthur,Lallias,Male,A. Lallias,France,7gww28djs405rfga69smki84o,player,2003-06-21,NaN,France,7gww28djs405rfga69smki84o,2026-01-15Z,active,yes,NaN,NaN,Attacker,9.0,NaN,NaN,NaN,NaN,NaN
i0pvdl0hx7idtfi0xymygmp5,Clément,Vidal,Clément,Vidal,Male,C. Vidal,France,7gww28djs405rfga69smki84o,player,2000-06-18,Montpellier,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,NaN,NaN,Defender,5.0,181.0,73.0,right,NaN,NaN
w1txc1oxmf9y0fq9nmsd0mw9,Ugo Philippe,Bonnet,Ugo,Bonnet,Male,U. Bonnet,France,7gww28djs405rfga69smki84o,player,1993-09-17,Montpellier,France,7gww28djs405rfga69smki84o,2026-02-02Z,active,yes,NaN,NaN,Attacker,12.0,181.0,73.0,right,NaN,NaN
14kzpv6rl8khx23co0doi4gyx,Taylor,Luvambo,Taylor,Luvambo,Male,T. Luvambo,France,7gww28djs405rfga69smki84o,player,1999-07-05,Saint-Denis,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,23.0,180.0,75.0,right,NaN,NaN
1leoymz0kfu4y17i1bqdn8zu2,Lucas,Calodat,Lucas,Calodat,Male,L. Calodat,France,7gww28djs405rfga69smki84o,player,2002-02-06,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,22.0,171.0,64.0,left,NaN,NaN
32nd7lq5vkljkz2mjuaabmxhw,William Quentin,Harhouz,William,Harhouz,Male,W. Harhouz,France,7gww28djs405rfga69smki84o,player,1999-12-30,NaN,France,7gww28djs405rfga69smki84o,2025-07-16Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,20.0,NaN,NaN,NaN,NaN,NaN
34amaqmj4hm1eoh1ndqv0gwt0,Théo,Eyoum Mouen,Théo,Eyoum,Male,T. Eyoum,France,7gww28djs405rfga69smki84o,player,2002-01-07,NaN,France,7gww28djs405rfga69smki84o,2022-08-01Z,active,yes,NaN,NaN,Defender,21.0,NaN,NaN,NaN,NaN,NaN
