id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName
6jc1lajp54t89wwmmuo94bxg4,Nikola,Miličić,NaN,NaN,N. Miličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2004-07-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,40.0,active,yes,NaN
6rq0i6r3bff6uayugfc6895n9,Aleksandar,Jovanović,Aleksandar,Jovanovic,A. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,1992-12-06,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,192.0,86.0,right,1.0,active,yes,NaN
75g95p42i3msl3k11cnpwipcl,Fousseni,Diabaté,Fousseni,Diabaté,F. Diabaté,Mali,d0v29nncgikdswlxpdq553zz,France,7gww28djs405rfga69smki84o,Attacker,player,1995-10-18,Aubervilliers,France,7gww28djs405rfga69smki84o,178.0,70.0,left,18.0,active,no,NaN
78kzajya12k4sm0ebfl37d6ok,Denil Daniel,Castillo Preciado,Denil,Castillo,D. Castillo,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Midfielder,player,2004-03-24,Eloy Alfaro,Ecuador,6pyj2bytt2osbjk69owzfehcg,187.0,70.0,right,21.0,active,yes,NaN
7961scoo2gyi0q8kobul9qql0,Ognjen,Ugresić,Ognjen,Ugresic,O. Ugresić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2006-07-15,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,18.0,active,yes,NaN
7a691b2sj7of43vu2c09255gp,Nikola,Terzić,Nikola,Terzic,N. Terzić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2000-09-28,Jagodina,Serbia,5w4ve503bjdsshwx9ho6jxzx0,177.0,NaN,NaN,36.0,active,no,NaN
7bglbarg76dm1qrfbenl2ee39,Nemanja,Nikolić,Nemanja,Nikolic,N. Nikolić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1992-10-19,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,78.0,right,23.0,active,yes,NaN
7gxt8k8eezolcuox9gamrmqxh,Ghayas,Zahid,Ghayas,Zahid,G. Zahid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Midfielder,player,1994-09-08,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,174.0,66.0,right,29.0,active,yes,NaN
7kpis9mpt9ci2a5fkx7wva4lx,Igor,Duljaj,Igor,Duljaj,I. Duljaj,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1979-10-29,Topola,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,72.0,NaN,NaN,active,no,NaN
7kvsmpvz7d05bpcnwkn2md49h,Albert,Nađ,Albert,Nadj,A. Nađ,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1974-10-29,Zemun,Serbia,5w4ve503bjdsshwx9ho6jxzx0,174.0,63.0,NaN,NaN,active,yes,NaN
7rpkv4tfdw0numvekzf18d82c,Milan,Roganović,Milan,Roganovic,M. Roganović,Montenegro,1411jebgwo2ja1erogsq81lg9,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-10-28,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,30.0,active,yes,NaN
894a0e4iha1qhbjejpfx7pihh,Nathan,De Medina,Nathan,De Medina,N. De Medina,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,player,1997-10-08,Brüssel,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,80.0,right,25.0,active,yes,NaN
8c1q1epr38psyhw4ispv2ldcl,Bibars,Natcho,Bibars,Natcho,B. Natcho,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1988-02-18,Kfar Kama,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,175.0,73.0,right,10.0,active,yes,NaN
8g1qq1blocadbmn6dp8nijmdw,Bogdan,Mirčetić,Bogdan,Mircetic,B. Mirčetić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-10-25,Zrenjanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,44.0,active,yes,NaN
8jbljsi4752f5lkdqoyk14o9h,Nikola,Antić,Nikola,Antic,N. Antić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1994-01-04,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,178.0,75.0,left,5.0,active,yes,NaN
9b68cwgz9zq5x9sf51b0sr6c5,Siniša,Saničanin,Sinisa,Sanicanin,S. Saničanin,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-04-24,Prijedor,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,191.0,84.0,NaN,4.0,active,yes,NaN
9x5o4ojsq2bz1xuurka6sj8k4,Nemanja,Trifunović,Nemanja,Trifunovic,N. Trifunović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2004-06-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,43.0,active,yes,NaN
a0fhgbv5x7vgl6ydsk4186zf9,Aleksandar,Šćekić,Aleksandar,Scekic,A. Šćekić,Montenegro,1411jebgwo2ja1erogsq81lg9,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-12-12,Berane,Montenegro,1411jebgwo2ja1erogsq81lg9,190.0,86.0,right,19.0,active,yes,NaN
a7uy4gpcruteqevpmmgf8nd3o,Milan,Aleksić,Milan,Aleksic,M. Aleksić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2005-08-30,Kragujevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,30.0,active,no,NaN
ad4wk3pirfydouf5exiz5m4fd,Kristijan,Belić,Kristijan,Belic,K. Belić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-03-25,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,NaN,right,40.0,active,no,NaN
bhkecr2u6neb933eo468i82ui,Leonard,Owusu,Leonard,Owusu,L. Owusu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1997-06-03,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,72.0,right,16.0,active,yes,Leonard Owusu
bnuywmddfhmgf37fm8m53e73e,Young-Jun,Goh,Young-Jun,Goh,Goh Young-Jun,Korea Republic,4vzpxtqkiwx0puygnmayr74di,NaN,NaN,Midfielder,player,2001-07-09,Yangsan,Korea Republic,4vzpxtqkiwx0puygnmayr74di,168.0,73.0,right,77.0,active,yes,Goh Young-Jun
byura2bk0e14b5w8ekhp48oic,Vanja,Radulaški,Vanja,Radulaski,V. Radulaški,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2006-04-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,191.0,75.0,NaN,41.0,active,yes,NaN
cfe7g0pw8eetltxugzj7l5tlg,Janko,Jevremović,Janko,Jevremovic,J. Jevremović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2004-07-14,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,181.0,74.0,left,38.0,active,no,NaN
clvbtmh3dh3u8dzhtfm10zaol,Marko,Živković,Marko,Zivkovic,M. Živković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1994-05-17,Smederevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,173.0,71.0,right,17.0,active,yes,NaN
dleftprhfj0hiewyarayw66zt,Aleksa,Janković,Aleksa,Jankovic,A. Janković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2000-04-12,Požarevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,77.0,NaN,99.0,active,yes,NaN
dvjvowg9rv7q2884ug0meqok5,Aranđel,Stojković,Arandel,Stojkovic,A. Stojković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1995-03-02,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,80.0,NaN,2.0,active,yes,NaN
ef2clhqnx5kytqgq5pqoopvys,Samed,Baždar,Samed,Bazdar,S. Baždar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2004-01-31,Novi Pazar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,74.0,right,14.0,active,yes,NaN
ekite25lh9xq2haiom60e9yqc,Bojan,Kovačević,Bojan,Kovacevic,B. Kovačević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2004-05-22,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,NaN,right,36.0,active,yes,NaN
epuiubjri2oyama7dt0v1p7u1,Zlatan,Šehović,Zlatan,Sehovic,Z. Šehović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2000-08-08,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,76.0,NaN,12.0,active,no,NaN
hfgr8i2ru1q8q73qzp37w7sa,Matheus Bonifácio,Saldanha Marinho,Matheus Bonifácio,Saldanha Marinho,Matheus Saldanha,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Attacker,player,1999-08-18,Uberaba,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,185.0,78.0,left,11.0,active,yes,Matheus Saldanha
sqef6515cb5pj5n59xu3in6x,Elimane Franck,Kanouté,Franck,Kanouté,F. Kanouté,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,1998-12-13,Bignona,Senegal,6hhqyhr5cwq2pfprlazyposyk,186.0,78.0,right,8.0,active,yes,NaN
18y9ohc42ywn57uryq0qtztg5,Zoran,Ljubinković,NaN,NaN,Z. Ljubinković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1982-07-24,Subotica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,76.0,NaN,NaN,active,no,NaN
1ebue8t6bjeg9nxkqm8epsdlh,Edin,Rustemović,Edin,Rustemovic,E. Rustemović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,1993-01-06,Wiesbaden,Germany,36min0qztu8eydwvpv8t1is0m,180.0,NaN,both,44.0,active,yes,NaN
2zdubst75tq2dwxhdnwi0aivo,Ognjen,Cvetkovic,NaN,NaN,O. Cvetkovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2005-12-31,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,17.0,active,yes,NaN
30lwanggbmdjk5qvhqrtff0t1,Dušan,Đorđević,NaN,NaN,D. Đorđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1970-04-23,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
38tfl8yz4672r3gtski9bmled,Dženan,Zajmović,Dzenan,Zajmovic,D. Zajmović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Attacker,player,1994-11-11,Antwerpen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,active,yes,NaN
3juowuz4inqb6psc4nu8ydplh,Lazar,Jovanović,Lazar,Jovanovic,L. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1993-07-13,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,74.0,left,50.0,active,yes,NaN
4ljp198kj39kvtdf1fx5y1xjo,Mateja,Stojanović,NaN,NaN,Mateja Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2003-01-15,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,3.0,active,yes,NaN
54sd6yw15s0b4mnl2quwqezf9,Milan,Milanović,Milan,Milanovic,M. Milanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,assistant coach,1963-01-10,Belgrade,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
5a2lruaimajh0r84uzzeb455g,Vuk,Vukadinović,NaN,NaN,V. Vukadinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2002-07-27,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,12.0,active,yes,NaN
5ejnpeb33zd8lcwajt70tq6wa,Stefan,Ranđelović,NaN,NaN,S. Ranđelović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1999-01-27,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,22.0,active,yes,NaN
5xbtc0u0pamlmcoi4fphddd5h,Borko,Duronjić,Borko,Duronjic,B. Duronjić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1997-09-24,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,11.0,active,yes,NaN
6kzs8rv6vvkfsdm9nekok8p1x,Vuk,Mitošević,NaN,NaN,V. Mitošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1991-02-12,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,173.0,NaN,NaN,19.0,active,no,NaN
6obj7v9w9ouwewd1y93y4b0bu,Luka,Čumić,NaN,NaN,L. Čumić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2001-05-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,8.0,active,yes,NaN
6pxk575pc4vyv16m3yn4j8vtg,Nikola,Padežanin,NaN,NaN,N. Padežanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2002-01-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,77.0,active,yes,NaN
6u5jcgtmu8o2hy72edbbzvztg,Luka,Dimitrijević,NaN,NaN,L. Dimitrijević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2006-03-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,29.0,active,yes,NaN
79c59bkngfpvc3msl91kzohnu,Mihajlo,Baić,Mihajlo,Baic,M. Baić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2002-11-21,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,191.0,NaN,NaN,45.0,active,no,NaN
7v4nmjtlplatnqh7ojcw0ul1w,Jovan,Anđelković,NaN,NaN,J. Anđelković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2004-04-23,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,76.0,active,yes,NaN
8490jj0u2skvhhabcb4vir8mi,Sainey,Njie,Sainey,Njie,S. Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,Midfielder,player,2001-08-30,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,182.0,NaN,right,20.0,active,yes,NaN
8mgfe1jg9m56rs912zr8k917u,Andrija,Milić,NaN,NaN,A. Milić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2001-07-15,Jagodina,Serbia,5w4ve503bjdsshwx9ho6jxzx0,179.0,68.0,NaN,23.0,active,no,NaN
96g45d0mif4nuwt8visha1lre,Nemanja,Kostić,NaN,NaN,N. Kostić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2004-04-23,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,1.0,active,no,NaN
9950ceswzeyu4ozvcfqko0owk,Matvey,Martinkevich,Matvej,Martinkevic,M. Martinkevich,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN,NaN,Attacker,player,2002-11-02,Moskva,Russia,7kfg68kh6n16fs4ap3xjiudr,194.0,NaN,both,15.0,active,yes,NaN
9e0b7tuor0m1meheaftqlmoh6,Aleksandar,Kadijević,NaN,NaN,A. Kadijević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2002-10-11,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,27.0,active,yes,NaN
9l54fepam7smdi128d4ifv1wq,Mihailo,Oreščanin,NaN,NaN,M. Oreščanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1997-09-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,14.0,active,yes,NaN
9lghbohf7fsv6zllisjam69qt,Nikola,Stojanović,NaN,NaN,N. Stojanović,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,assistant coach,1983-11-06,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,NaN,active,yes,NaN
9v1iyyz9ahnhchi296jbqaiju,Miloš,Vranjanin,Milos,Vranjanin,M. Vranjanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1996-06-11,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,73.0,NaN,6.0,active,yes,NaN
a2kuh9rjjepikq7w31uvo7pt6,Filip,Jović,NaN,NaN,F. Jović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2000-02-27,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,16.0,active,yes,NaN
ae8emke0qlz0o67h7ov7mzk2y,Jovan,Zogović,NaN,NaN,J. Zogović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2001-02-11,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
afoyq178wlfglgz8a89cret5g,Mateja,Gašić,NaN,NaN,M. Gašić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2003-02-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,66.0,active,yes,NaN
biy31bzgge6335zhxhocxiynd,Nemanja,Tomašević,Nemanja,Tomasevic,N. Tomašević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1999-08-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,18.0,active,yes,NaN
bsbbqnmnxhjr52qs0sgo6yl90,Veljko,Arizanović,NaN,NaN,V. Arizanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,active,yes,NaN
c9r3vmfl33nenfqpuv3k8nl2i,Luka,Velikić,Luka,Velikic,L. Velikić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2001-01-21,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,88.0,active,no,NaN
chm3ii1itbjlscretvkecwdwq,Sadick,Abubakar,NaN,NaN,S. Abubakar,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,1998-02-02,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,37.0,active,yes,NaN
chp09t3gdm8qv5qdz6lhzwk45,Petar,Kunić,Petar,Kunic,P. Kunić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Attacker,player,1993-07-15,Drvar,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,189.0,85.0,right,7.0,active,yes,NaN
ciioi2gz8i05meapu5cgl4tsl,Milan,Stojanović,NaN,NaN,Milan Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1988-05-10,Leskovac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,76.0,left,24.0,active,no,NaN
ct6hl4gt4ltroytgle0e00ff8,Andrija,Kostic,NaN,NaN,A. Kostic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2005-10-31,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,1.0,active,yes,NaN
dakt63kgkran3f73kqj83cgoa,Filip,Petrović,NaN,NaN,F. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2002-05-12,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
dvreiyntsu9g5x41vz1kg33kl,Damir,Šovšić,Damir,Sovsic,D. Šovšić,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Midfielder,player,1990-02-05,Goražde,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,177.0,72.0,left,10.0,active,yes,NaN
dzu7jp4s72fg9ww1i8hpuktuc,Dejan,Đuričić,NaN,NaN,D. Đuričić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1973-12-15,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
e421zvhf0veeeb5rwtsu30tm1,Haris,Hajdarević,Haris,Hajdarevic,H. Hajdarević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,1998-10-07,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,181.0,NaN,right,4.0,active,yes,NaN
efrt6zf58h72g6kfyfvdk093o,Jovan,Stanojevic,NaN,NaN,J. Stanojevic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-05-28,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,19.0,active,yes,NaN
eyeqvtqialtpjxa00ltijtje2,Bogdan,Stojković,NaN,NaN,B. Stojković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2002-10-14,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,32.0,active,yes,NaN
f1ab98kgenllxlk3hulmxky22,Ilija,Milićević,NaN,NaN,I. Milićević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2001-06-20,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,5.0,active,yes,NaN
k6pswa1j3nwlzmcivaw7vca,Srđan,Kočić,Srdan,Kocic,S. Kočić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1999-02-16,Sombor,Serbia,5w4ve503bjdsshwx9ho6jxzx0,176.0,66.0,NaN,17.0,active,no,NaN
vhljylgp56dbg3302d48p9lh,Slobodan,Halilović,NaN,NaN,S. Halilović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,coach,1951-01-01,Banovići,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,active,yes,NaN
z3qgzbqn6di8wty7skg3cwh6,Vukašin,Bogdanović,Vukasin,Bogdanovic,V. Bogdanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2002-10-04,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,9.0,active,yes,NaN
12oqr32trmofjyaqti7rk9y39,Uroš,Vidović,NaN,NaN,U. Vidović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1994-06-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,16.0,active,yes,NaN
1ycjev958gcav4difdqrlsted,Filip,Pajović,Filip,Pajovic,F. Pajović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1993-07-30,Zrenjanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,83.0,NaN,1.0,active,no,NaN
1z1pc8xyi2h3bi69m24yf6r6c,Nikola,Bukumira,NaN,NaN,N. Bukumira,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-09-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,32.0,active,yes,NaN
2b4b2krhmfbx2ds2whw90836c,Dejan,Joksimović,NaN,NaN,D. Joksimović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1965-01-10,Kragujevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
2bccxvhi5i4j9z98ku0rrccq2,Damjan,Krajišnik,NaN,NaN,D. Krajišnik,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,1997-04-24,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,NaN,right,8.0,active,no,NaN
3avurivpza17mc3x5i2x3ju38,Bojan,Adžić,NaN,NaN,B. Adžić,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,Defender,player,2003-12-01,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,23.0,active,yes,NaN
3tb8ymnstg26kg7sc8oozjob9,Besim,Šerbečić,Besim,Serbecic,B. Šerbečić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Defender,player,1998-05-01,Gračanica,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,194.0,80.0,right,5.0,active,yes,NaN
3uwyni9c8q0rprd1nhtt073e1,Izuchukwu Jude,Anthony,Izuchukwu,Anthony,I. Anthony,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Defender,player,1997-11-03,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,187.0,86.0,NaN,30.0,active,no,NaN
3vxi7ynacsx76ezr640onjqol,Feđa,Dudić,Feda,Dudic,F. Dudić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,coach,1983-02-01,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,175.0,NaN,NaN,NaN,active,yes,NaN
