id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName
cv0lj7jfh4jslcj7az4d5h5ux,Václav,Jemelka,Václav,Jemelka,Male,V. Jemelka,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1995-06-23,Olomouc,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,75.0,left,21.0,2022-08-11Z,active,yes,NaN,NaN,NaN,NaN
cx081k5lkivuv5esvs04s7r3d,Tomáš,Ladra,Tomás,Ladra,Male,T. Ladra,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1997-04-24,Ceska Lipa,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,75.0,NaN,18.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
dpc5f2udlfksumgvjq5hxh0mi,Florian,Wiegele,Florian,Wiegele,Male,F. Wiegele,Austria,hcs1bd49qliqqity6o268jyt,Goalkeeper,player,2001-03-21,NaN,Austria,hcs1bd49qliqqity6o268jyt,205.0,NaN,NaN,44.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
jfeinbhat7lk2q2mme25v179,Miroslav,Koubek,Miroslav,Koubek,Male,M. Koubek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1951-09-01,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
n8q95rv9owcq5d84ejy2laz9,Lukáš,Hejda,Lukás,Hejda,Male,L. Hejda,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1990-03-09,Bílovec,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,85.0,right,2.0,2012-07-01Z,active,yes,NaN,NaN,NaN,NaN
20qc5502l3eptgyfwt79n2luc,Radek,Ovesný,NaN,NaN,Male,R. Ovesný,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-07-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,36.0,2025-07-01Z,active,no,NaN,NaN,2025-08-21Z,NaN
2xdnx2egg51d9cnec3h1lba3t,Marián,Pišoja,NaN,NaN,Male,M. Pišoja,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-06-16,Považská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,83.0,right,82.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3w87195oobfd8lm5fecd2cq1h,Milan,Knobloch,Milan,Knobloch,Male,M. Knobloch,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1992-08-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,92.0,right,34.0,2025-08-10Z,active,yes,NaN,NaN,NaN,NaN
4ho18oc7oeyl53he01jv0inai,Vincent Peter,Trummer,Vincent,Trummer,Male,V. Trummer,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,2000-05-18,Mühldorf,Austria,hcs1bd49qliqqity6o268jyt,189.0,83.0,left,NaN,2025-09-05Z,active,yes,NaN,NaN,NaN,NaN
4mkg5fhcl8z7r717ig1qg8l3p,Lukáš,Buchvaldek,Lukás,Buchvaldek,Male,L. Buchvaldek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1996-01-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,72.0,NaN,10.0,2024-06-25Z,active,no,NaN,NaN,2025-09-04Z,NaN
55ngn0zbqmg0xgfjftu3r2gb8,Lukáš,Bránecký,NaN,NaN,Male,L. Bránecký,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2006-04-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,30.0,2024-07-30Z,active,yes,NaN,NaN,NaN,NaN
56w0c2yaacc3um2cik3284ljo,André Filipe,de Sousa Dias Pedro Lopes,André Filipe,de Sousa Dias Pedro Lopes,Male,André Lopes,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2001-11-02,Maia,Portugal,1nbm5i9a0403zzvltn17lxinc,184.0,77.0,left,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,André Lopes
5e032yaf5mhwg7s730joqt0mi,Zviad,Natchkebia,NaN,NaN,Male,Z. Natchkebia,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1999-08-19,NaN,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,NaN,11.0,2024-02-17Z,active,yes,NaN,NaN,NaN,NaN
5m8kpsvek9zb4778i3d5dylii,Jakub,Kolář,Jakub,Kolár,Male,J. Kolář,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2000-01-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,28.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN
6mvruxmbuifyuv6esa4qjaf4k,Štěpán,Bachůrek,NaN,NaN,Male,Š. Bachůrek,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2002-08-24,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,64.0,2023-09-16Z,active,yes,NaN,NaN,NaN,NaN
6wa3jbzqeourfoynxh6bsu6tw,Cletus,Daho Nombil,NaN,NaN,Male,C. Nombil,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-08-23,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,19.0,2024-01-26Z,active,yes,NaN,NaN,NaN,NaN
7tc1glrem1sc2vev7j2we0pux,Michal,Fukala,Michal,Fukala,Male,M. Fukala,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2000-10-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,80.0,right,22.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
80cmrj6gc8fb953dr7h91ual0,Tomáš,Hellebrand,Tomás,Hellebrand,Male,T. Hellebrand,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2007-08-31,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,53.0,2025-04-19Z,active,yes,NaN,NaN,NaN,NaN
86rpgu4mt1b31fwogkuue6qcp,Joss,Moudoumbou Didiba,NaN,NaN,Male,J. Didiba,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,1997-11-07,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,185.0,80.0,NaN,6.0,2022-07-01Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
8lozuf0s7e4hwmn0tbpvkzbh1,Bronislav,Červenka,NaN,NaN,Male,B. Červenka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1975-09-27,Luhačovice,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,77.0,NaN,NaN,2023-10-24Z,active,yes,NaN,NaN,NaN,NaN
8mh53t7xicq7stqgqxqcer9ck,Tomáš,Ulbrich,NaN,NaN,Male,T. Ulbrich,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-05-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,4.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
9jgpq53fiudlh6q210nvhtd5h,Lukáš,Bartošák,Lukás,Bartosák,Male,L. Bartošák,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1990-07-03,Brumov-Bylnice,Czechia,5md5tpwr2nmqao528prx43jr7,176.0,67.0,both,31.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
abm9chfqtlt7fwzwu00vx0e6t,Tomáš,Poznar,Tomás,Poznar,Male,T. Poznar,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1988-09-27,Zlín,Czechia,5md5tpwr2nmqao528prx43jr7,194.0,81.0,right,88.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
asc8atq6vw48onal0eukfih3o,Samuel,Belaník,Samuel,Belaník,Male,S. Belaník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2003-08-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,196.0,NaN,NaN,1.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
blde9h192ba4s6im1e1k5a2nd,David,Machalík,David,Machalik,Male,D. Machalík,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1996-06-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,75.0,NaN,8.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
bmv1uzsltia86qpoj52ycfai,Stanley,Guzorochi Kanu,Stanley,Kanu,Male,S. Kanu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1999-01-17,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,181.0,66.0,right,14.0,2025-01-24Z,active,yes,NaN,NaN,NaN,NaN
bttabwlvc5fxvw9gphuohznfu,Matěj,Koubek,Matej,Koubek,Male,M. Koubek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2000-01-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN
bygzs11udr93gchudpxaqhk6i,Jakub,Černín,NaN,NaN,Male,J. Černín,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-02-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,199.0,90.0,NaN,24.0,2023-07-28Z,active,yes,NaN,NaN,NaN,NaN
cc7p33x9phsy9ffic5vo0y6dx,Stanislav,Dostál,NaN,NaN,Male,S. Dostál,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1991-06-20,Zlín,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,82.0,NaN,17.0,2008-04-01Z,active,yes,NaN,NaN,NaN,NaN
d8wsi1tx3s8xh4cqcn9d55lp0,Stanislav,Petruța,NaN,NaN,Male,S. Petruța,Moldova,389mdnq78a55g2gr040a3mmtj,Midfielder,player,2005-10-16,NaN,Moldova,389mdnq78a55g2gr040a3mmtj,NaN,NaN,NaN,16.0,2025-01-26Z,active,yes,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN
edv4vmda1c38t630v2epovh79,Miloš,Kopečný,NaN,NaN,Male,M. Kopečný,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1993-12-26,Holesov,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,76.0,NaN,23.0,2024-07-23Z,active,yes,NaN,NaN,NaN,NaN
ejoci42pug77q1jpcr27vpc5x,Antonín,Křapka,Antonín,Krapka,Male,A. Křapka,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1994-01-22,Mladá Boleslav,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,NaN,NaN,39.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
evl8feb4btmjfp6yz61syf0iy,Michal,Cupák,NaN,NaN,Male,M. Cupák,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-09-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,26.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
f5hd9l7ntqh89xv7ep4ynsatx,Jan,Kalabiška,Jan,Kalabiska,Male,J. Kalabiška,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1986-12-22,Melnik,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,78.0,NaN,91.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
j9yci4giluv2j8a9rxhm8r9w,Šimon,Polášek,NaN,NaN,Male,Š. Polášek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-06-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,NaN,right,79.0,2023-07-01Z,active,no,NaN,NaN,2025-08-15Z,NaN
13huwd4hvkl1p6e520h1g9udw,Christián,Bačinský,Christián,Bacinsky,Male,C. Bačinský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-11-20,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,13.0,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
1d8f7joji4br68la7ag5dnqc4,Martin,Ambler,Martin,Ambler,Male,M. Ambler,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-07-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,NaN,left,12.0,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN
1dluk435oh06er5avj9ilstpm,Chinonso,Emeka,Chinonso,Emeka,Male,C. Emeka,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2001-08-30,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,189.0,NaN,NaN,NaN,2025-08-08Z,active,yes,NaN,NaN,NaN,NaN
1zu783m2glrryfivtnjninklw,Samuel Kelechi,Isife,NaN,NaN,Male,S. Isife,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2004-07-13,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,2.0,2025-06-27Z,active,yes,NaN,NaN,NaN,NaN
27chkyk622r5lmd02mnnz8jys,Mouhamed Tidjane,Traore,NaN,NaN,Male,M. Traore,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2003-03-21,Abobo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,22.0,2025-09-04Z,active,yes,NaN,NaN,NaN,NaN
2blohzupqrmrrvk9pmf2nvqc4,Shoya,Atsuta,NaN,NaN,Male,S. Atsuta,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2004-02-02,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,177.0,NaN,NaN,NaN,2025-06-19Z,active,no,NaN,NaN,2025-07-31Z,NaN
2lqoy22li9gq5llnpro7q2jf9,Rajmund,Mikuš,NaN,NaN,Male,R. Mikuš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1995-11-29,Dunajská Streda,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,71.0,NaN,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3cfoswqxyk4xr6w4vf6vn7d2h,Marcel,Čermák,NaN,NaN,Male,M. Čermák,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-11-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,19.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
3wxs44w65jkbtpkhqg5dz49nt,Jakub,Kadák,Jakub,Kadák,Male,J. Kadák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-12-14,Trenčín,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,69.0,right,26.0,2025-08-22Z,active,yes,NaN,NaN,NaN,NaN
47y2nkfrbhikhnwr3sua4l1ck,Jacques,Fokam Sandeu,Jacques,Fokam-Sandeu,Male,J. Fokam,France,7gww28djs405rfga69smki84o,Attacker,player,2001-10-16,NaN,France,7gww28djs405rfga69smki84o,183.0,80.0,NaN,17.0,2025-06-21Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN
4qm66gj5qwzjikhhsac66ktm1,David,Holoubek,David,Holoubek,Male,D. Holoubek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1980-06-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-06-16Z,active,yes,NaN,NaN,NaN,NaN
50ouxa3rpx76ihoqmgo9cqmtw,Eric,Hunál,Eric,Hunál,Male,E. Hunál,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2005-01-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,4.0,2025-07-10Z,active,yes,NaN,NaN,NaN,NaN
5lpnmlctrv7nok18j13025wb9,Jaroslav,Svozil,NaN,NaN,Male,J. Svozil,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1993-09-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,78.0,NaN,23.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
5qyqblztrewibvjz9pyjs0v84,Kevin-Prince,Milla,Kevin-Prince,Milla,Male,K. Milla,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2003-12-25,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,183.0,80.0,right,11.0,2025-06-21Z,active,no,NaN,NaN,2025-08-01Z,NaN
676pvx94htps4h7j8rkz627tg,Tomáš,Jedlička,NaN,NaN,Male,T. Jedlička,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-07-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,16.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
6jbkgyzbbsg53dcupzy5lkcno,Štěpán,Šebrle,Stepán,Sebrle,Male,Š. Šebrle,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-09-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2021-01-18Z,active,yes,NaN,NaN,NaN,NaN
79198m53vjfwsiyofsrrt979w,Filip,Matoušek,NaN,NaN,Male,F. Matoušek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-07-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,32.0,2025-06-19Z,active,no,NaN,NaN,2025-08-27Z,NaN
7cizsb6o499cxqbjboaz54qy2,Ondřej,Ullman,Ondrej,Ullman,Male,O. Ullman,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-04-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
7dt7hw901mhuow1q1ktjsr3yt,Michal,Horňák,Michal,Hornák,Male,M. Horňák,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1970-04-28,Vsetín,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,NaN,NaN,NaN,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
89sgck6spgfgv6j7ggy7nrdyi,Michal,Černák,Michal,Cernák,Male,M. Černák,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2003-09-01,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,95.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
9lmjnni2tph4p7lp7k84409w4,Boubou,Diallo,Boubou,Diallo,Male,B. Diallo,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2003-11-04,NaN,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,NaN,30.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
9m3vi1n80f70ank2dds0rdr84,Jiří,Hrubeš,Jirí,Hrubes,Male,J. Hrubeš,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-02-03,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2025-06-19Z,active,no,NaN,NaN,2025-09-08Z,NaN
9n6486lze7xb518i5w5dzmj1l,Rihards,Matrevics,Rihards,Matrevics,Male,R. Matrevics,Latvia,6s9bglosczqlp9cxh3ze5hdm5,Goalkeeper,player,1999-03-18,NaN,Latvia,6s9bglosczqlp9cxh3ze5hdm5,201.0,NaN,right,1.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
9ok30ybctd4tmsv4c19vhh5d6,Mários,Pourzitídis,Mários,Pourzitídis,Male,M. Pourzitídis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1999-05-08,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,190.0,NaN,right,37.0,2025-07-01Z,active,yes,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN
9uf5dymq3zrvm1nhedzk3ue50,Diego,Velasquez,NaN,NaN,Male,D. Velasquez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2006-08-04,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,5.0,2025-07-31Z,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
a36wnn7qv6ker36j9uxjnpt2i,Samson Okikiola,Tijani,Samson,Tijani,Male,S. Tijani,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2002-05-17,Enugu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,70.0,right,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
aa3zx8e626376on5dnkei4m0a,Dominik,Hašek,Dominik,Hasek,Male,D. Hašek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-07-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,80.0,right,18.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
acndhsibnag62b6hnjowp4cq2,Adam,Jágrik,NaN,NaN,Male,A. Jágrik,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2000-04-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,94.0,NaN,31.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
acx4oym74m4pss1zbunp461p0,Filip,Vácha,NaN,NaN,Male,F. Vácha,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2005-02-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,44.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
bt1ry0j6iopx5ygodi92srk2y,Namory Noel,Cissé,Namory,Cissé,Male,N. Cissé,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,2003-01-05,NaN,Austria,hcs1bd49qliqqity6o268jyt,192.0,86.0,right,27.0,2025-07-06Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN
c3375lzzbpbcr131r1gi26thx,Jan,Peterka,Jan,Peterka,Male,J. Peterka,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1990-04-22,Ústí nad Labem,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,74.0,NaN,7.0,2021-02-08Z,active,yes,NaN,NaN,NaN,NaN
cnrf3ryvswxqisyebo1yeqqy1,Daniel Karol,Kozma,Daniel,Kozma,Male,D. Kozma,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1995-08-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,39.0,2019-01-02Z,active,yes,NaN,NaN,NaN,NaN
de4piasm2krjds8gyujxhwtzp,Muris,Mešanović,Muris,Mesanovic,Male,M. Mešanović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,1990-07-06,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,177.0,75.0,right,9.0,2024-06-21Z,active,no,NaN,NaN,2025-07-22Z,NaN
dj3epmbc3fd3ktthy4jnspmhg,Pavel,Gaszczyk,Pavel,Gaszczyk,Male,P. Gaszczyk,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-02-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,NaN,NaN,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
edldd59cc07j0xdhllfdbu38,Filip,Skalník,NaN,NaN,Male,F. Skalník,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2006-04-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
epuiubjri2oyama7dt0v1p7u1,Zlatan,Šehović,Zlatan,Sehovic,Male,Z. Šehović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-08-08,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,76.0,NaN,3.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
ex4r8s9s3d0dr0admzh7bn9ck,Jakub,Jeřábek,Jakub,Jerábek,Male,J. Jeřábek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-04-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
j1rdvqihzbioe6zngsjh1ch6,Roman,Holiš,Roman,Holis,Male,R. Holiš,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-05-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,6.0,2022-07-18Z,active,yes,NaN,NaN,NaN,NaN
x27akemn6ny94zrreybyvwus,Matěj,Žitný,Matej,Zitny,Male,M. Žitný,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-01-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,20.0,2025-07-10Z,active,yes,NaN,NaN,NaN,NaN
1eecexgki6vzi3b4g60tpfkyd,Alexis,Alégué Elandi,Alexis,Alégué,Male,A. Alégué,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1996-12-23,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,175.0,68.0,left,77.0,2023-06-21Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
29m4om65i0fm6n9xgqj7p2n10,Kryštof,Karban,NaN,NaN,Male,K. Karban,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-07-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,76.0,right,26.0,2025-06-16Z,active,yes,NaN,NaN,NaN,NaN
2gli0393ixhifntjjmtq89olx,Jan,Chramosta,Jan,Chramosta,Male,J. Chramosta,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1990-10-12,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,69.0,NaN,19.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
2jtsn4w1j0qp3hhw0oycnbnfu,Michal,Beran,Michal,Beran,Male,M. Beran,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-08-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,167.0,58.0,NaN,6.0,2024-07-01Z,active,no,NaN,NaN,2025-09-02Z,NaN
37rmz03g7n4mgvzt3q1seydck,Matej,Malenšek,NaN,NaN,Male,M. Malenšek,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Attacker,player,2005-05-27,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,42.0,2025-08-29Z,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN
3p95pudljhqzrnegmko7z56uh,Richard,Sedláček,Richard,Sedlácek,Male,R. Sedláček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-06-21,Rumburk,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,62.0,right,13.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
3qszei9rfwcv722hlpq7j7e5m,Samuel,Lavrinčík,Samuel,Lavrincík,Male,S. Lavrinčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-07-10,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
