id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,shortFirstName,shortLastName,foot,height,weight,placeOfBirth,secondNationality,secondNationalityId,knownName
6yg08m7b3m2mglehqtrnt2qc,Albert,Profit Gaub-Jakobsen,Male,A. Gaub-Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2002-10-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7nacz1bf7bia38sabipx3dlp0,Tobias,Hageltorn,Male,T. Hageltorn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,41.0,2006-02-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7pdl6jqfaq1x1trdi5k30wsus,O’Vonte,Mullings,Male,O. Mullings,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,Canada,1iaoypzp6syf32cz9l15pzp7e,active,yes,88.0,2000-10-09,O'Vonte,Mullings,NaN,178.0,74.0,NaN,NaN,NaN,NaN
7t811fc39zstqmkqyb56flogk,Steven Jamal,Simpson,Male,S. Simpson,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,Canada,1iaoypzp6syf32cz9l15pzp7e,active,yes,NaN,2000-04-05,NaN,NaN,NaN,NaN,NaN,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
8ii8snymcafyrv1x9srwkrtka,Søren Ulrik,Ilsøe,Male,S. Ilsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,1999-10-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99i5d7e4omhni5ybvh075joph,Darren,Devlin Sidoel,Male,D. Sidoel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,8.0,1998-03-10,Darren,Sidoel,NaN,180.0,68.0,Den Haag,NaN,NaN,NaN
9w52ax67eqw1qmetl81mie6i2,Mikkel,Brund,Male,M. Brund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,34.0,2003-03-06,Mikkel,Brund,NaN,NaN,NaN,Hadsten,NaN,NaN,NaN
ag4gnhbvomc0q9ohvkyroftas,Yaël,Liesdek,Male,Y. Liesdek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,2.0,2001-10-21,Yaël,Liesdek,right,189.0,NaN,Amsterdam,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN
bhkhbgvophyis9bm3pv92nfmd,Jóhannes Karl,Guðjónsson,Male,J. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,active,yes,NaN,1980-05-25,Johannes Karl,Gudjonsson,NaN,173.0,72.0,Akranes,NaN,NaN,NaN
bi2twxl440fr3n0mojqwxcufo,Daniel,Hessner Jacobsen,Male,D. Jacobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,30.0,2005-09-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clf3fgzelbfqh8sya98k5pdlg,Frederik,Lindgaard,Male,F. Lindgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,37.0,2005-04-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cxrkz3uc0lir4afk48tg0vm96,Emil,Mygind Jensen,Male,E. Mygind,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2000-07-02,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
cyast97jr969kqwdltszg1p0p,Marcus,Bobjerg Jakobsen,Male,M. Bobjerg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1998-01-26,Marcus,Bobjerg,right,188.0,76.0,NaN,NaN,NaN,NaN
dec4c6i2zwhwv0v3mvp8ckhnu,Adrien,Koudelka,Male,A. Koudelka,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,Germany,36min0qztu8eydwvpv8t1is0m,active,yes,4.0,2002-05-23,Adrien,Koudelka,NaN,NaN,NaN,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN
ek6hjim80fw059a7u0buqpw4p,Ágúst Eðvald,Hlynsson,Male,Á. Hlynsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,active,yes,22.0,2000-03-28,Ágúst,Hlynsson,right,NaN,NaN,NaN,NaN,NaN,NaN
hbxv7695c6m2028kgy3kzbpw,Onesime,Tembe,Male,O. Tembe,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Attacker,player,Republic of Ireland,63nepb66un7juhglo2g6rezcl,active,yes,NaN,2004-09-14,Onesime,Tembe,NaN,NaN,NaN,NaN,NaN,NaN,NaN
vol53jnvadtg2s2xsmqcmgru,Mikkel,Hallberg Nielsen,Male,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,2000-07-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2b8lhwv0mutwt2hpiete610d0,Nikolai Reinholdt,Have,Male,Nikolai Have,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-12-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2bifs04zfxpxpaz2vqq5gfvft,Frederik,Rej-Rosenqvist,Male,F. Rej-Rosenqvist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1999-11-29,Frederik,Rej-Rosenqvist,both,191.0,NaN,NaN,NaN,NaN,NaN
3on1e43m8me5bspoiy3qfcmxg,Magnus,Bødtker Christensen,Male,M. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,2001-11-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3znge8eti0pz9wbp3ystq28lw,Mathias,Virkelyst-Andersen,Male,M. Virkelyst-Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-03-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4k6nqfog2uf96ta31xwxovb4k,Bünyamin,Topal,Male,B. Topal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2003-12-17,NaN,NaN,right,170.0,NaN,NaN,NaN,NaN,NaN
4w4ybxjuz53846rzx49ql7ifo,Oliver Greibe,Jensen,Male,O. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4xpsgbf9y4wuh05nlfks7n310,Nicolai,Hansen,Male,N. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5bt5vl9ocsj9900hprbcsnxn8,Hadi,Al Marie,Male,H. Al Marie,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5kjojoty6y86hkjmdx7nbk9w4,Malthe,Kristensen,Male,M.  Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5v8apybnjxdicz79b5te86m8k,Oskar,Loft,Male,O. Loft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2004-03-27,NaN,NaN,right,177.0,NaN,NaN,NaN,NaN,NaN
6i3nibkbvk0qnijpr1c2e56hg,Lasse,Lyby,Male,L. Lyby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,175.0,NaN,NaN,NaN,NaN,NaN
6mtba4zc7qenwmpo8manzryfo,Tobias,Christiansen,Male,T. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2001-08-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7ac032n3nb86dh35rhkrz45xw,Christian Jimmy,Ravn Espenhain,Male,C. Espenhain,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,2002-03-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88rk6irof44gkwt4bh11w9el0,Anders,Fleng Nielsen,Male,A. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,2002-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9id5ac36rso3gdee21i7npwyc,Linus,Bondo Jensen,Male,L. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-01-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9w4om17zfncfc1mlqyqfdf9ck,Ashab,Mukudajev,Male,A. Mukudajev,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,2001-08-18,NaN,NaN,both,187.0,NaN,NaN,NaN,NaN,NaN
a5opx50r74jvr745a27fwe6tw,Kelvin Maudiel,Arteaga,Male,K. Arteaga,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
arx7nn3atkhyi5a43zwuj5ez8,Holger,Jarlgaard,Male,H. Jarlgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,2003-03-25,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
b06ioyzsn1xyml9w6sfhiyl90,Niklas,Skou Holm,Male,N. Skou Holm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,2000-01-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b0ink27ffm7h29veewe9v9bmc,William,Sonne Kops,Male,W. Kops,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bcimdl3uts6elbfep2jcasd0,Oscar,Miller Leonardas Dargis,Male,O. Dargis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ckf95cen7bu26idcbxk831rtg,Jacob,Jæger,Male,J. Jæger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-02-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cndyust91gdam4qdvcvhekzfu,Oliver,Sylvest Høeg,Male,O. Sylvest,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2004-02-14,Oliver,Sylvest,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d06nnp1ahvrpbkj6193rtki96,Jonathan Hilbert,Eriksen,Male,J. Eriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1998-10-11,Jonathan,Eriksen,NaN,NaN,NaN,NaN,NaN,NaN,NaN
do1wqa3bs2r6q8uhg1jcisjys,Benjamin Arturo,Mackay,Male,B. Mackay,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,16.0,1999-11-15,NaN,NaN,NaN,NaN,NaN,NaN,Honduras,56ftnqeq3x3j77uone8qm5ow6,NaN
dpl048ztgu06a3pn6gudn05ck,Marcus,Ratje,Male,M. Ratje,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dyxk10irli6ipf01643l6y7tg,Laurits,Rasmussen,Male,L. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,NaN,NaN,NaN,NaN,172.0,NaN,NaN,NaN,NaN,NaN
env7hmatb0xss7n01ag3ga8lw,Conrad Andskov,Thorsen,Male,C. Thorsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
etsmn9ue75zck01fqz1tustg4,Dennis,Foss Nielsen,Male,D. Foss,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1964-06-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1becl18yljrs5f6mdp2pquy38,Marco,Vinterberg,Male,M. Vinterberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,2001-09-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1sem066llpz2sbsini8opdlas,Emil Stanley,Willer-Hansen,Male,E. Willer-Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,2001-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586lann2laq552objl7pe1y39,Benny,Gall,Male,B. Gall,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1971-03-14,NaN,NaN,NaN,191.0,NaN,Kobenhavn,NaN,NaN,NaN
5f4cmt9a3ybmt9f2c5cgror8,Tobias,Lerche-Henriksen,Male,T. Lerche-Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5w4pxpa0xg36e1kd63r4ot1qs,Mikkel,Lohmann Eslund,Male,M. Eslund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,2001-01-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63g5v24m2sjz0uxfqi6kkg5xw,Jonas Diego,Flagstad Jørgensen,Male,J. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1999-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67kjkemfwmimfyhtlehl02gwk,Aleksandar,Spasojevic,Male,A. Spasojevic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,2000-01-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6ao46fzrr0d7ktr7qbcfy4lxw,Nicklas,Busk Andreasen,Male,N. Andreasen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2000-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6d1l3nqb1b7frm3z4xf7i2i38,Luca,Birkehøj Mattey,Male,L. Mattey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2004-10-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6mdpgsp8jse6m79ha29a8pduy,Melvin,Yndeheim,Male,M. Yndeheim,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2002-02-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hhoth243l9lozb81hqoaa5uc,Simon,Ustrup,Male,S. Ustrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,1996-08-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7zairctyrwzuzow4h8h1dw5qs,William,Kundby,Male,W. Kundby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2004-03-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8iuc9k7icwnjf2v2vjwd7v14a,Marco,Balck,Male,M. Balck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1997-08-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a2f9h2m9vyd4b1culobrpz7kk,Ferdinand Bostofte,Erritzøe,Male,F. Erritzøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ak7b5swa1gewohz14estdf4lw,Niklas Benjamin,Toft Kristiansen,Male,N. Kristiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,1999-06-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
an577ph2eht7nmd5dc1z9u3je,Philip,Nielsen,Male,P. Nielsen,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,Germany,36min0qztu8eydwvpv8t1is0m,active,yes,90.0,1988-07-01,NaN,NaN,NaN,184.0,NaN,Oldenburg,NaN,NaN,NaN
ar1spezo2fexfnrh6f9flt61h,Aleksandar,Lazarevic,Male,A. Lazarevic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,1991-09-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
awleonseurlk43bimw0g51xqs,Sebastian,Birkemose Brodersen,Male,S. Brodersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,2003-01-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b908qp9stk1j5rpr28sqdebdg,Asbjørn Sylvester,Brinck Larsen,Male,A. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,2003-12-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c3gijvqqahofojnh18dnlb9jo,Abdoulie,Manneh,Male,A. Manneh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,2000-05-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cdfm08a0t0v4ox0y2zfseprmc,Hakim,Sighaoui,Male,H. Sighaoui,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,2004-03-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d4u128yleoj91tujn0zjwfqp5,Daniel,Thorup Børner,Male,D. Thorup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1996-03-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eklnmhlcypx2bi4jjhtp8kbca,Frederik,Tönsberg,Male,F. Tönsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1999-08-19,NaN,NaN,left,181.0,NaN,NaN,NaN,NaN,NaN
esadtimghgod8ft9m2u3bj1n8,Karl-Emil,Östergaard,Male,K. Östergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2002-01-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
nba1o9mwzkndgxwzgqodn14a,Emmanual,Ikeocha,Male,E. Ikeocha,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,17.0,2001-06-30,Emmanual,Ikeocha,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ri0do6li1xvy6invnd9gof10,Thomas,Gall,Male,T. Gall,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1997-11-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1zdqvs3glrwucxieuzdnzlq1g,Benjamin Lukas,Glahn Warlo,Male,B. Warlo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1992-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24reh2z3geldmrcv5guswszfu,Philip Nzeyimana,Oslev,Male,P. Oslev,Burundi,5d7e5052i0sb4wwloukhpafuu,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1994-11-27,Philip,Oslev,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
3flwj7xkoex0m6wc4wzy8m5n8,Casper,Froulund,Male,C. Froulund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2006-12-23,NaN,NaN,NaN,185.0,76.0,NaN,NaN,NaN,NaN
3p6sqme200ikgks9xcbunlmvo,Berkay Mirac,Sahin,Male,B. Sahin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,23.0,2003-12-15,NaN,NaN,NaN,NaN,NaN,NaN,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
4f3g4yzl3dvrei0nxnbvyv190,Patrick,Johansen,Male,P. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4rnpsq20x3aq6iq19takwb6l0,August,Østergaard Andersen,Male,A. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,2002-01-09,NaN,NaN,NaN,178.0,74.0,NaN,NaN,NaN,NaN
52rt9p3ms7m9xxi5t9q1we8es,Egzon,Zeqiri,Male,E. Zeqiri,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2000-01-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67pvh8pkmeejq2i4j9btja5ex,Daniel,Warmbach,Male,D. Warmbach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,1999-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6mm0tydzvdm8q01hj0nm7qgpg,Jakob,Klitsgaard,Male,J. Klitsgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-01-28,NaN,NaN,NaN,186.0,80.0,NaN,NaN,NaN,NaN
7548wp08g8k6evfbkkm0y2txw,Tobias,Søderstrøm,Male,T. Søderstrøm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,27.0,2003-07-28,NaN,NaN,NaN,196.0,90.0,NaN,NaN,NaN,NaN
7j7msbwp1i7994rpr7yz6t905,Christoffer,Kongsted Remmer,Male,C. Remmer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1993-01-16,Christoffer,Remmer,NaN,182.0,79.0,Hvidovre,NaN,NaN,NaN
873lse3pewccqdb2momyrcatx,Sylvester,Seeger-Hansen,Male,S. Seeger-Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1994-12-05,NaN,NaN,NaN,185.0,72.0,NaN,NaN,NaN,NaN
8c0qyjp37al7m4xfitzg802s4,Salieu,Drammeh,Male,S. Drammeh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,yes,11.0,2003-03-28,NaN,NaN,right,175.0,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
