id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,shirtNumber,placeOfBirth,height,weight,foot,secondNationality,secondNationalityId,knownName
43qb2jqa5nnuwh1dt2fxjmzmd,Aleksa,Vukanović,Aleksa,Vukanovic,Male,A. Vukanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1992-06-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-15Z,NaN,active,yes,9.0,Novi Sad,189.0,81.0,NaN,NaN,NaN,NaN
4v70go1qdbd7j2y0ixmq3nhsl,Miloš,Veselinović,Milos,Veselinovic,Male,M. Veselinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1979-11-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-27Z,2024-09-14Z,active,no,NaN,Obrenovac,NaN,NaN,NaN,NaN,NaN,NaN
5520efb4wuwawc7bx97j4ke6t,Guram,Giorbelidze,Guram,Giorbelidze,Male,G. Giorbelidze,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1996-02-25,Georgia,55mqz7j6585f2jhgfhn62lomr,2023-08-07Z,2024-08-19Z,active,no,2.0,NaN,174.0,68.0,left,NaN,NaN,NaN
5b7l72meswx74s6m97wd95jvt,Lazar,Ranđelović,Lazar,Randjelovic,Male,L. Ranđelović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-08-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-21Z,NaN,active,yes,77.0,Leskovac,178.0,68.0,right,NaN,NaN,NaN
5umzi4acej9asftibfcryadt6,Matija,Gočmanac,Matija,Gocmanac,Male,M. Gočmanac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2003-08-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6cu5njaghdntn0z9b1i6yb71m,Igor,Jeličić,Igor,Jelicic,Male,I. Jeličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-02-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-07-01Z,2024-08-22Z,active,no,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6db32hr8tiu4qaahqk4jgmlii,Andrija,Radulović,Andrija,Radulovic,Male,A. Radulović,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,2002-07-03,Montenegro,1411jebgwo2ja1erogsq81lg9,2023-07-07Z,2025-02-06Z,active,no,49.0,Kotor,176.0,71.0,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
6eidlv9qagadx0luxb2uclfbp,Lazar,Carević,Lazar,Carevic,Male,L. Carević,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,1999-03-16,Montenegro,1411jebgwo2ja1erogsq81lg9,2022-07-01Z,2024-08-21Z,active,no,25.0,Cetinje,195.0,85.0,right,NaN,NaN,NaN
6kqt4ah7ed3u1uup6eth8j6qd,Slobodan,Medojević,Slobodan,Medojevic,Male,S. Medojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1990-10-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-27Z,NaN,active,yes,34.0,Novi Sad,182.0,77.0,right,NaN,NaN,NaN
6ln41o2zpup9m8rbg7biugro4,Vuk,Boškan,NaN,NaN,Male,V. Boškan,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-02-08,France,7gww28djs405rfga69smki84o,2024-08-31Z,2025-07-22Z,active,no,33.0,Tours,191.0,NaN,NaN,France,7gww28djs405rfga69smki84o,NaN
6qb4ce3qzlcvjdaluqom2vhuc,Stefan,Bukinac,Stefan,Bukinac,Male,S. Bukinac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-07-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-02-01Z,NaN,active,yes,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6rwaydgc5rfvcc0v093qdvlzo,Laurindo Dilson,Maria Aurélio,Laurindo Dilson,Maria Aurélio,Male,Depú,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,2000-01-08,Angola,3k53bkrjx5zsxchc6e3mcd834,2024-09-11Z,2025-06-30Z,active,no,99.0,Lobito,187.0,83.0,right,NaN,NaN,Depú
76k7qx85padwz2kf9l3ydisk4,Mihailo,Ivanović,Mihailo,Ivanovic,Male,M. Ivanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-11-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,2024-08-30Z,active,no,11.0,Novi Sad,191.0,79.0,right,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
7bmfyotb0mbfviulw0ucmeqqd,Jonathan,Bolingi Mpangi Merikani,Jonathan,Bolingi,Male,J. Bolingi,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1994-06-30,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2023-07-27Z,2025-06-30Z,active,no,19.0,Kinshasa,190.0,83.0,right,NaN,NaN,NaN
7e1c3szplwxvnhf408o80fjl5,Mihai Ionuţ,Butean,Mihai,Butean,Male,M. Butean,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,1996-09-14,Romania,17oj2qrzqlkhdjvazum10sx2i,2024-06-27Z,NaN,active,yes,16.0,Cluj-Napoca,181.0,72.0,right,NaN,NaN,NaN
7frmttyb0g4biwv52ciw1rf2s,Miloš,Bašić,Milos,Basic,Male,M. Bašić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1980-08-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89g5wx4k66nyrkvn0upirjy1g,Siniša,Tanjga,Sinisa,Tanjga,Male,S. Tanjga,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-03-11,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-27Z,NaN,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8b18ba9wbhoz4vc8g8vlu91bd,Goran,Šaula,Goran,Saula,Male,G. Šaula,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1970-09-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-06-01Z,NaN,active,yes,NaN,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
8c4yp6gh7cfjyvmmt22qtv9ck,Damjan,Đukanović,NaN,NaN,Male,D. Đukanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2008-01-31,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-12-02Z,NaN,active,yes,36.0,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
8owicepgwxjqrblo8py0jkaok,Dragan,Kokanović,Dragan,Kokanovic,Male,D. Kokanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-05-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-13Z,NaN,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95uwy78evjir4tfime3ll7mdw,Miloš,Popović,Milos,Popovic,Male,M. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-04-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2025-08-29Z,active,no,35.0,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
9c2xjqgl9xbuvzzqnxdhohvkk,Ranko,Puškić,Ranko,Puskic,Male,R. Puškić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2000-03-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9k3yuyo0vql827k69almibq0a,Nemanja,Krtolica,NaN,NaN,Male,N. Krtolica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-14Z,2024-10-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9pem2q3wxagtdsu9utbyrz3s9,Dragan,Rosić,Dragan,Rosic,Male,D. Rosić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1996-09-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,NaN,active,yes,12.0,Užice,194.0,NaN,left,NaN,NaN,NaN
a2ahvoqpmxkkxpjomrmv57xg4,Luka,Serdar,Luka,Serdar,Male,L. Serdar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-02-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-01Z,2025-02-14Z,active,no,38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ackvb5pp7jiziocny2goze21h,Đorđe,Crnomarković,Djordje,Crnomarkovic,Male,Đ. Crnomarković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1993-09-10,Yugoslavia,4tbxaicghm9l9p07quja51vfu,2023-07-01Z,NaN,active,yes,5.0,Beograd,188.0,77.0,left,NaN,NaN,NaN
aet89ae3ynt0b3ym87d079kb8,Lazar,Peranović,NaN,NaN,Male,L. Peranović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-12-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-31Z,2025-06-30Z,active,no,31.0,Novi Sad,NaN,NaN,left,NaN,NaN,NaN
b8ortx2gl7eiyp4xunev624no,Milan,Miric,Milan,Miric,Male,M. Miric,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-11-04Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b95r3rmf3rzra4sp1mkutd5ka,Caleb,Zady Sery,Caleb,Zady Sery,Male,C. Zady Sery,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1999-12-20,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2024-02-10Z,2025-03-25Z,active,no,14.0,Agbeille,177.0,69.0,both,France,7gww28djs405rfga69smki84o,NaN
b9nh1xzeksagrookgnfjzvvxm,Lucas,Barros da Cunha,Lucas,Barros da Cunha,Male,Lucas Barros,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1999-08-21,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2024-06-30Z,NaN,active,yes,23.0,Rio de Janeiro,NaN,NaN,left,NaN,NaN,Lucas Barros
bwvwd1ftrycbvq3ggwg2y0bmd,Nenad,Lalatović,Nenad,Lalatovic,Male,N. Lalatović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1977-12-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-10-07Z,2025-03-03Z,active,no,NaN,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
c2093p6onh1ubiej4k99j94ic,Luka,Drobnjak,Luka,Drobnjak,Male,L. Drobnjak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-04-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-09-15Z,active,no,78.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cboigknnvshzgtbjtcvy4esyc,Marko,Veličković,Marko,Velickovic,Male,M. Veličković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-10-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cen4ijboev18fxonhnoiyhpn8,Mihajlo,Butraković,Mihajlo,Butrakovic,Male,M. Butraković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-04-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-15Z,2025-02-06Z,active,no,47.0,Sremska Mitrovica,NaN,NaN,NaN,NaN,NaN,NaN
cjvshdwnnx1mqa4lehttvjbo5,Vukan,Savićević,Vukan,Savicevic,Male,V. Savićević,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,1994-01-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,NaN,active,yes,26.0,Beograd,179.0,72.0,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
cuges2iczjivoms6mufuwwgr9,Božidar,Bandović,Bozidar,Bandovic,Male,B. Bandović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1969-08-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-12-28Z,2024-08-27Z,active,no,NaN,Nikšić,NaN,NaN,NaN,NaN,NaN,NaN
daz92aie55a0hru8ut41dhdrd,Lazar,Nikolić,Lazar,Nikolic,Male,L. Nikolić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-08-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-18Z,NaN,active,yes,22.0,Leskovac,176.0,NaN,right,NaN,NaN,Lazar Nikolic
dd3ah4cgxgm59h0z400a2s8wk,Marko,Mladenović,Marko,Mladenovic,Male,M. Mladenović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-01-30,Germany,36min0qztu8eydwvpv8t1is0m,2024-09-09Z,NaN,active,yes,11.0,NaN,NaN,NaN,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
ebrypatsa4d5pbnpwcgiofnro,Petar,Sukačev,Petar,Sukacev,Male,P. Sukačev,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-08-28,Switzerland,3bh70jgvc5mn58x0byjkuda17,2024-02-07Z,NaN,active,yes,27.0,Kilchberg,NaN,NaN,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
eeravoxtpvxb2mqho8w1pmrmy,Vladica,Grujic,NaN,NaN,Male,V. Grujic,Austria,hcs1bd49qliqqity6o268jyt,NaN,assistant coach,1962-10-22,Austria,hcs1bd49qliqqity6o268jyt,2024-09-13Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ellz88deagksyfqdqzv16rckq,Bamidele Isa,Yusuf,Bamidele,Yusuf,Male,B. Yusuf,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2001-02-22,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-07-13Z,2025-08-31Z,active,no,7.0,Lagos,180.0,76.0,right,NaN,NaN,NaN
en9rqfowrqnitix8r4bde9rmc,Ognjen,Bogunović,NaN,NaN,Male,O. Bogunović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2004-07-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-23Z,2025-01-23Z,active,no,NaN,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
1wkcr4473tca3yl1suywrwyne,Sambou,Sissoko,Sambou,Sissoko,Male,S. Sissoko,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,2000-06-29,Mali,d0v29nncgikdswlxpdq553zz,2023-07-01Z,NaN,active,yes,14.0,NaN,181.0,74.0,right,NaN,NaN,NaN
218884p8ddlc9dwk2wah482dw,Mihajlo,Cvetković,Mihajlo,Cvetkovic,Male,M. Cvetković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-01-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-01Z,2025-06-17Z,active,no,91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21xo32s6twsqs2ysnwf8v7hsl,Vukašin,Jovanović,Vukasin,Jovanovic,Male,V. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-05-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,NaN,active,yes,18.0,Beograd,189.0,88.0,right,NaN,NaN,NaN
27b8wolynpsywc3jkwr06d2xg,Jovan,Vojnović,Jovan,Vojnovic,Male,J. Vojnović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-08-31,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-12-21Z,NaN,active,yes,17.0,Beograd,NaN,NaN,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
2bxgmxcs4vi15n9pkx80tj8x5,Guzmán,Corujo Bríccola,Guzmán,Corujo,Male,G. Corujo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Defender,player,1996-08-02,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,2024-02-09Z,2024-12-31Z,active,no,44.0,Rodríguez,189.0,85.0,right,NaN,NaN,NaN
2rrvmbqz8849p8tym2wmy5c0k,Uroš,Miladinović,Uros,Miladinovic,Male,U. Miladinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-06-16,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-01Z,NaN,active,yes,90.0,Kruševac,NaN,NaN,NaN,NaN,NaN,Uros Miladinovic
2xnchtiqivtpgvw4mnwazf2dx,Marko,Docić,Marko,Docic,Male,M. Docić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1993-04-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2016-06-16Z,NaN,active,yes,5.0,Beograd,177.0,66.0,left,NaN,NaN,NaN
3489xzkqzdzyotyikig3vdudw,Godswill,Kwabla Selorm Vadze,Godswill,Vadze,Male,G. Vadze,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2001-09-04,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-07-22Z,2025-02-12Z,active,no,11.0,Tefle,NaN,NaN,NaN,NaN,NaN,NaN
3amwc9mrrvjg7fbrk297q3r6y,Stefan,Hajdin,Stefan,Hajdin,Male,S. Hajdin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-04-15,Croatia,37hlakrwxyuzovaeoo4sezusp,2025-01-18Z,2025-06-30Z,active,no,44.0,Glina,189.0,69.0,left,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
3vqr9812pnx0kikih6vzmh4ut,Miloš,Cvetković,Milos,Cvetkovic,Male,M. Cvetković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1990-01-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,27.0,Beograd,175.0,70.0,right,NaN,NaN,Milos Cvetkovic
4jdha3lm46k4ogxs1xb8zknbo,Aleksa,Koloni,Aleksa,Koloni,Male,A. Koloni,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-07-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-16Z,2025-01-16Z,active,no,NaN,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
57xh6w1j0446ks4cpem2co5at,Miladin,Stevanović,Miladin,Stevanovic,Male,M. Stevanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1996-02-11,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2018-01-15Z,2025-06-30Z,active,no,6.0,Bijeljina,180.0,80.0,right,NaN,NaN,NaN
588z690405ute26vb3c1x41lg,Emanuel,Dzigba,NaN,NaN,Male,E. Dzigba,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2006-07-06,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-07-15Z,NaN,active,yes,42.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5dweqkcb79scfk08p5dzsgems,Daniel,Awuni,NaN,NaN,Male,D. Awuni,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2006-02-13,Ghana,2q2sw72utw5gu9t5y4knckwba,2025-01-18Z,2025-06-30Z,active,no,NaN,Accra,171.0,NaN,right,NaN,NaN,NaN
5gdmo9ls5lw6ji7auia0oahux,Đorđe,Ivanović,Djordje,Ivanovic,Male,Đ. Ivanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1995-11-20,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2025-07-07Z,active,no,10.0,Vukovar,177.0,77.0,right,NaN,NaN,NaN
5qg2z9jqyvv8shw012wszo1uy,Nikola,Stanković,Nikola,Stankovic,Male,N. Stanković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-04-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-07Z,2025-07-28Z,active,no,24.0,Vrnjačka Banja,180.0,75.0,right,NaN,NaN,NaN
6c1v2cokgltv9ze2dbvc3n6z8,Veljko,Mirosavić,Veljko,Mirosavic,Male,V. Mirosavić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-06-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-09-01Z,active,no,20.0,Loznica,171.0,77.0,left,NaN,NaN,NaN
6fjpwiqcuvkedo3hhpj4341zo,Hamady,Diop,Hamady,Diop,Male,H. Diop,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-06-06,Senegal,6hhqyhr5cwq2pfprlazyposyk,2024-07-13Z,2025-01-15Z,active,no,3.0,Dakar,183.0,82.0,left,NaN,NaN,NaN
6hjvb1mzws55dw0ajtu9mpclw,Vinicius,Silveira de Mello,Vinicius,Silveira de Mello,Male,Vinicius Mello,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2002-08-19,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2024-01-30Z,2024-09-29Z,active,no,79.0,Sapucaia do Sul,178.0,84.0,NaN,United Arab Emirates,13y072b531iotfuk9ll20xt4u,Vinicius Mello
6m83gclr0v5comwi1n9uy40lw,Lazar,Kaličanin,Lazar,Kalicanin,Male,L. Kaličanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2004-05-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-01Z,NaN,active,yes,12.0,Trstenik,183.0,NaN,NaN,NaN,NaN,NaN
6ovwfmtohoxhz56q962x2t149,Bojica,Nikčević,Bojica,Nikcevic,Male,B. Nikčević,Montenegro,1411jebgwo2ja1erogsq81lg9,Midfielder,player,2000-02-04,Montenegro,1411jebgwo2ja1erogsq81lg9,2023-06-20Z,NaN,active,yes,47.0,Bar,182.0,79.0,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
7h6jagfy654nnpim6pop7q0o9,Nemanja,Milojević,Nemanja,Milojevic,Male,N. Milojević,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,1998-02-23,Greece,6lpgd60z890no2v46zdecrcss,2024-01-10Z,2025-07-30Z,active,no,8.0,Athína,183.0,NaN,left,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
7r32an6inpa23ijatjxto1t78,Marko,Kandić,Marko,Kandic,Male,M. Kandić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-04-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-15Z,2025-06-30Z,active,no,25.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
8lodq1t7arl3hu8j3jg437joq,Mitar,Ergelaš,Mitar,Ergelas,Male,M. Ergelaš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2002-08-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-01Z,2025-02-14Z,active,no,22.0,Ruma,NaN,NaN,NaN,NaN,NaN,NaN
8tyio5kg1xldrqxuy6qszm1w4,Vladan,Čarapić,Vladan,Carapic,Male,V. Čarapić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-01-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-11-29Z,NaN,active,yes,81.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93z3hh8604etngu023yx23ifo,Marko,Arsović,Marko,Arsovic,Male,M. Arsović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-02-27,Italy,25f2cmb2r8mk5rj92tzer6kvv,2025-01-01Z,2025-01-20Z,active,no,NaN,Brescia,NaN,NaN,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
9orx14mb0jntvanyaft0ft6ok,Luka,Đorđević,Luka,Djordjevic,Male,L. Đorđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-05-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-05-24Z,NaN,active,yes,80.0,Požarevac,186.0,73.0,both,NaN,NaN,NaN
9q7c1bn4dgyhoqto46puqeevp,Milan,Pavkov,Milan,Pavkov,Male,M. Pavkov,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1994-02-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-16Z,NaN,active,yes,50.0,Novi Sad,193.0,73.0,right,NaN,NaN,NaN
a4p51copqen08ngk146zfyh3o,Lazar,Stojanović,Lazar,Stojanovic,Male,L. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-04-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-10-25Z,NaN,active,yes,29.0,Smederevo,187.0,NaN,right,NaN,NaN,NaN
a5xwvkapozlemj2g0aa0kmqqd,Milan,Lešnjak,Milan,Lesnjak,Male,M. Lešnjak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1975-09-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-04-10Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
abrjppwg6a2yci9d1w9dk38k4,Mateja,Prokopijević,Mateja,Prokopijevic,Male,M. Prokopijević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2007-01-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-05-24Z,NaN,active,yes,4.0,Užice,NaN,NaN,NaN,NaN,NaN,NaN
ahd74ecx26u59w73yghvguhnt,Stefan,Kovač,Stefan,Kovac,Male,S. Kovač,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1999-01-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2019-01-21Z,2024-08-15Z,active,no,77.0,Beograd,185.0,74.0,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
axxpxxrn6f0r8d5999mz06n10,Vojin,Serafimović,Vojin,Serafimovic,Male,V. Serafimović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-10-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-08-01Z,NaN,active,yes,30.0,NaN,NaN,NaN,left,NaN,NaN,NaN
b916233sull6eo8h8npa9668k,Goran,Stanić,Goran,Stanic,Male,G. Stanić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1974-01-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-03-13Z,2024-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
