id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
avaeeu50bma89vc9yts0bc5m2,Roberto,Massimo,Roberto,Massimo,Male,R. Massimo,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-10-12,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,183.0,82.0,right,15.0,2025-07-19Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
axqp4aqjawfczgb2xd96fask4,Abbati,Abdullahi,Abbati,Abdullahi,Male,A. Abdullahi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2006-01-03,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,178.0,NaN,right,22.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
bnuywmddfhmgf37fm8m53e73e,Young-Jun,Goh,Young-Jun,Goh,Male,Goh Young-Jun,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Midfielder,player,2001-07-09,Yangsan,Korea Republic,4vzpxtqkiwx0puygnmayr74di,168.0,73.0,right,79.0,2025-06-20Z,active,yes,NaN,NaN,Goh Young-Jun,NaN
brymnus2aisah3pazq92y02dw,Ousmane,Sow,Ousmane,Sow,Male,O. Sow,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2000-07-05,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,185.0,NaN,left,30.0,2025-02-05Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
d3456pq0j1inb26jyfxu5ak15,Matúš,Kmeť,Matús,Kmet,Male,M. Kmeť,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-06-27,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,69.0,right,81.0,2025-02-06Z,active,yes,NaN,NaN,NaN,2025-12-31Z
ehcqaw2t427um4y3kxhtb9i0a,Maksym,Khlan,Maksym,Khlan,Male,M. Khlan,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2003-01-27,Zhytomyr,Ukraine,315w6fk6umfzf4qvba3t55u61,175.0,65.0,right,33.0,2025-08-13Z,active,yes,NaN,NaN,NaN,NaN
f1230jg1ngxcmyo66lfv85cyd,Tomasz,Loska,Tomasz,Loska,Male,T. Loska,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1996-01-26,Knurów,Poland,27baqb7359ywdvsxxklx1kn11,190.0,85.0,right,99.0,2025-06-23Z,active,yes,NaN,NaN,NaN,NaN
1swb8k67itlpalnjkyrv7quzu,Maksym,Diachuk,Maksym,Dyachuk,Male,M. Diachuk,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,2003-07-21,Yasinia,Ukraine,315w6fk6umfzf4qvba3t55u61,187.0,81.0,right,15.0,2025-07-16Z,active,yes,NaN,NaN,NaN,2026-06-30Z
21kx918rf82xsvq8jf1ccn7my,Bujar,Pllana,Bujar,Pllana,Male,B. Pllana,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2001-10-29,Mitrovica,Kosovo,86u6edbqifdjsn49mbp2anw7p,190.0,73.0,right,4.0,2024-08-09Z,active,yes,NaN,NaN,NaN,NaN
28237r26dj8uck2dsnecsrlnu,Elias Oskar,Olsson,Elias,Olsson,Male,E. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2003-04-23,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,192.0,82.0,left,3.0,2023-08-11Z,active,yes,NaN,NaN,NaN,NaN
30jld1fjxktovetfkcscze7vu,Camilo Andrés,Mena Márquez,Camilo,Mena,Male,C. Mena,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,2002-10-01,Concordia,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,69.0,right,11.0,2023-08-04Z,active,yes,NaN,NaN,NaN,NaN
4049n0l27hltqtdy8cjjpj8d0,Anton,Tsarenko,Anton,Tsarenko,Male,A. Tsarenko,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2004-06-17,Popivka,Ukraine,315w6fk6umfzf4qvba3t55u61,163.0,58.0,right,17.0,2024-08-13Z,active,yes,NaN,NaN,NaN,2026-06-30Z
4dfr48u6dz90d8wnwcv19vnkk,Marcel,Bajko,Marcel,Bajko,Male,M. Bajko,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2006-06-06,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,174.0,69.0,NaN,45.0,2023-07-20Z,active,no,NaN,NaN,NaN,2025-07-26Z
4tt3t96bhxgmkwp5kxl1w3bhl,Miłosz,Kałahur,Milosz,Kalahur,Male,M. Kałahur,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1999-06-29,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,175.0,70.0,left,23.0,2023-06-17Z,active,yes,NaN,NaN,NaN,NaN
58xv0jpx9xac60sr5rd4va1p0,Szymon,Weirauch,Szymon,Weirauch,Male,S. Weirauch,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-03-05,Wałbrzych,Poland,27baqb7359ywdvsxxklx1kn11,193.0,76.0,right,1.0,2024-06-19Z,active,yes,NaN,NaN,NaN,NaN
5xkbvxiffawi6h4t7bv8gb3f8,Tomasz,Wójtowicz,Tomasz,Wójtowicz,Male,T. Wójtowicz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-12-19,Katowice,Poland,27baqb7359ywdvsxxklx1kn11,181.0,73.0,left,33.0,2024-07-24Z,active,yes,NaN,NaN,NaN,NaN
67v5iw75ptwgtdkhrs4c0gslx,Bohdan,Sarnavskyi,Bohdan,Sarnavskyi,Male,B. Sarnavskyi,Ukraine,315w6fk6umfzf4qvba3t55u61,Goalkeeper,player,1995-01-29,Kyiv,Ukraine,315w6fk6umfzf4qvba3t55u61,189.0,75.0,right,29.0,2023-07-27Z,active,yes,NaN,NaN,NaN,NaN
6ifk9nxjknsu12kkzpdisr7fu,Dawid,Kurminowski,Dawid,Kurminowski,Male,D. Kurminowski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1999-02-24,Śrem,Poland,27baqb7359ywdvsxxklx1kn11,182.0,73.0,right,90.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
6og1k281wdrhpamp2ksqqe2hg,Bartosz,Szczepankiewicz,Bartosz,Szczepankiewicz,Male,B. Szczepankiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2006-12-10,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,88.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6pbwxyv1othso3volx239utat,John William,Carver,John,Carver,Male,J. Carver,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1965-01-16,Newcastle upon Tyne,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,2024-12-02Z,active,yes,NaN,NaN,NaN,NaN
75qit0yziwexm6g5crbapmrkk,Kacper,Gutowski,Kacper,Gutowski,Male,K. Gutowski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2006-06-15,Brodnica,Poland,27baqb7359ywdvsxxklx1kn11,187.0,77.0,right,81.0,2023-12-09Z,active,no,NaN,NaN,NaN,2025-08-26Z
7s7qpbwbprkfliinikth7rieh,Matúš,Vojtko,Matús,Vojtko,Male,M. Vojtko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-10-05,Michalovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,76.0,left,27.0,2025-07-08Z,active,yes,NaN,NaN,NaN,NaN
82tyg0nqfcncdgw3g474a37fu,Alexander Noah,Paulsen,Alex,Paulsen,Male,A. Paulsen,New Zealand,wcq2y28a27syx5do1k2i2nj8,Goalkeeper,player,2002-07-04,Auckland,New Zealand,wcq2y28a27syx5do1k2i2nj8,193.0,82.0,right,18.0,2025-08-25Z,active,yes,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,2026-06-30Z
90g7oj0gd4n375a7wzqug2z2s,Michał,Głogowski,Michal,Glogowski,Male,M. Głogowski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2005-08-04,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,190.0,84.0,both,21.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN
96627khorie8c4k031slafhuc,Dorian,Sinkiewicz,Dorian,Sinkiewicz,Male,D. Sinkiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2009-01-31,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,77.0,2025-08-29Z,active,yes,NaN,NaN,NaN,NaN
98p3yzev7i6oown2j3rc9l1xw,Tomasz,Neugebauer,Tomasz,Neugebauer,Male,T. Neugebauer,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-05-08,Wodzisław Śląski,Poland,27baqb7359ywdvsxxklx1kn11,182.0,75.0,right,99.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
9lm09d5u14uz2cpo8mdh4nyfo,Kyrylo,Pashko,Kyrylo,Pashko,Male,K. Pashko,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2006-07-19,Kharkiv,Ukraine,315w6fk6umfzf4qvba3t55u61,181.0,NaN,left,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,2026-06-30Z
9s5oz0s4xrnzusdn88x267tux,Rifet,Kapič,Rifet,Kapic,Male,R. Kapič,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1995-07-03,Cazin,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,180.0,74.0,left,10.0,2024-06-17Z,active,yes,NaN,NaN,NaN,NaN
bietr931bndhcujqn866nqj56,Tomáš,Bobček,Tomás,Bobcek,Male,T. Bobček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2001-09-08,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,76.0,right,89.0,2023-09-04Z,active,yes,NaN,NaN,NaN,NaN
c1qpv7cpcqog791kxtq4u0npw,Filip,Koperski,Filip,Koperski,Male,F. Koperski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-02-24,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,187.0,74.0,right,94.0,2025-07-01Z,active,no,NaN,NaN,NaN,2025-08-12Z
c65pxqkhsycacsf6bf19s8yui,Alvis,Jaunzems,Alvis,Jaunzems,Male,A. Jaunzems,Latvia,6s9bglosczqlp9cxh3ze5hdm5,Defender,player,1999-06-16,Staicele,Latvia,6s9bglosczqlp9cxh3ze5hdm5,179.0,76.0,right,16.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
c9s96ezi64avkl9x1mh5ax17u,Ivan,Zhelizko,Ivan,Zhelizko,Male,I. Zhelizko,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2001-02-12,Lviv,Ukraine,315w6fk6umfzf4qvba3t55u61,187.0,76.0,right,5.0,2023-08-03Z,active,yes,NaN,NaN,NaN,NaN
cg6v1bdhgjh5gixy1lckrdqi2,Bohdan,Viunnyk,Bohdan,Viunnyk,Male,B. Viunnyk,Ukraine,315w6fk6umfzf4qvba3t55u61,Attacker,player,2002-05-21,Kharkiv,Ukraine,315w6fk6umfzf4qvba3t55u61,189.0,80.0,both,7.0,2024-03-06Z,active,yes,NaN,NaN,NaN,NaN
cq1rqxck69nn6nyssfo56aln8,Karl Sydney,Wendt,Karl,Wendt,Male,K. Wendt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-07-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,68.0,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
d2lrus27c7il7i3hkd0c85ces,Adam,Kardaś,Adam,Kardas,Male,A. Kardaś,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2006-08-23,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,180.0,NaN,NaN,42.0,2023-07-20Z,active,yes,NaN,NaN,NaN,NaN
e4e00p1ladeid8rskau6m24q2,Kacper,Sezonienko,Kacper,Sezonienko,Male,K. Sezonienko,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2003-03-23,Ostróda,Poland,27baqb7359ywdvsxxklx1kn11,190.0,80.0,right,79.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
ke6kaamj59fyq4kx0fu9wd0,Mohamed,Awad Alla Hassan Ibrahim,Mohamed,Awad Alla Hassan Ibrahim,Male,Mohamed Awad Alla,United Arab Emirates,13y072b531iotfuk9ll20xt4u,Attacker,player,2002-07-16,NaN,United Arab Emirates,13y072b531iotfuk9ll20xt4u,179.0,NaN,right,72.0,2025-07-07Z,active,yes,Sudan,62wa0a1wwukxladeo5kqhrpen,Mohamed Awad Alla,2026-06-30Z
uxnikwomoyn957q8zazbe4no,Bartosz,Brzęk,Bartosz,Brzek,Male,B. Brzęk,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2005-12-01,NaN,Poland,27baqb7359ywdvsxxklx1kn11,179.0,NaN,right,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
1b6riegm2mjycj1xviisubw0l,Iván,López Álvarez,Iván,López Álvarez,Male,Ivi López,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1994-06-29,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,174.0,70.0,right,10.0,2020-09-01Z,active,yes,NaN,NaN,Ivi López,NaN
1dhdbm54tsztpd699upzfuezu,Kacper,Trelowski,Kacper,Trelowski,Male,K. Trelowski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-08-19,Częstochowa,Poland,27baqb7359ywdvsxxklx1kn11,193.0,77.0,both,1.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
1gr11akl4bnu1hiyftyj3eoyd,Vladyslav,Kochergin,Vladyslav,Kochergin,Male,V. Kochergin,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,1996-04-30,Odesa,Ukraine,315w6fk6umfzf4qvba3t55u61,178.0,70.0,right,30.0,2022-03-26Z,active,yes,NaN,NaN,NaN,NaN
1rhslultxinespdniwg1n3qxg,Kacper,Jędrychowski,Kacper,Jedrychowski,Male,K. Jędrychowski,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1990-04-28,Bełchatów,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
1tj65iaje3b8k34ueukquiyok,Ibrahima,Seck,Ibrahima,Seck,Male,I. Seck,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2004-05-19,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,175.0,72.0,right,97.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN
1twwa4su6kcwwisd1fzlbq3th,Jean Carlos,Silva Rocha,Jean Carlos,Silva,Male,Jean Carlos,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1996-05-10,Prata,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,185.0,76.0,right,20.0,2023-01-23Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN
2gdzp0ijdj23owec5rprnn696,Bogdan,Racovițan,Bogdan,Racovitan,Male,B. Racovițan,Romania,17oj2qrzqlkhdjvazum10sx2i,Defender,player,2000-06-06,Dijon,France,7gww28djs405rfga69smki84o,187.0,82.0,right,25.0,2022-01-27Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
2ky2kn7gpjorkyg9zyg68pk6i,Apostolos-Chrysovalantis,Konstantopoulos,Apostolos,Konstantopoulos,Male,A. Konstantopoulos,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2002-08-02,Agrinio,Greece,6lpgd60z890no2v46zdecrcss,191.0,77.0,right,66.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3q41jqz0k88hrebr5id0k7zai,Patryk,Makuch,Patryk,Makuch,Male,P. Makuch,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1999-04-11,Łódź,Poland,27baqb7359ywdvsxxklx1kn11,187.0,84.0,right,9.0,2024-07-11Z,active,yes,NaN,NaN,NaN,NaN
41esemh0xhemsej11f3z9ynl5,Imad,Rondić,Imad,Rondic,Male,I. Rondić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,1999-02-16,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,190.0,83.0,left,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,2026-06-30Z
4apaw1x2kacna80wxo3699y50,Jakub,Mądrzyk,Jakub,Madrzyk,Male,J. Mądrzyk,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-12-04,Częstochowa,Poland,27baqb7359ywdvsxxklx1kn11,194.0,87.0,right,39.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
4srn8bvb0fcaaw366cozzrl2i,Jesús Antonio,Díaz Gómez,Jesús,Díaz,Male,J. Díaz,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,1999-05-21,Montería,Colombia,6kby8rq1p01fg5ds38ckkrcs5,183.0,74.0,right,28.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
58dyik26pd4vb9biime1mw2y1,Jonatan,Braut Brunes,Jonatan,Braut Brunes,Male,J. Braut Brunes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-08-07,Bryne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,80.0,left,18.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
5k3mprshsrwkyftpxk1bwx2c4,Antoni,Burkiewicz,Antoni,Burkiewicz,Male,A. Burkiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2008-04-21,NaN,Poland,27baqb7359ywdvsxxklx1kn11,177.0,NaN,right,21.0,2025-07-01Z,active,no,NaN,NaN,NaN,2025-08-11Z
5w3lk5bskoain4u6qh03g4yz8,Dawid,Kroczek,Dawid,Kroczek,Male,D. Kroczek,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1989-05-03,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6b0o88v7qb1zv05cs2kewi1nt,Oskar,Repka,Oskar,Repka,Male,O. Repka,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1999-01-03,Bydgoszcz,Poland,27baqb7359ywdvsxxklx1kn11,190.0,85.0,right,6.0,2025-07-04Z,active,yes,NaN,NaN,NaN,NaN
6br25cdde7u380e5jnwgy4xjp,Karl Gustav Vilhelm,Berggren,Gustav,Berggren,Male,G. Berggren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-09-07,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,80.0,right,5.0,2022-07-29Z,active,no,NaN,NaN,NaN,2025-07-24Z
6qi3kjcejoa3qotg9hxjacr8,Tomasz,Pieńko,Tomasz,Pienko,Male,T. Pieńko,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-01-05,Wrocław,Poland,27baqb7359ywdvsxxklx1kn11,185.0,76.0,right,8.0,2025-07-26Z,active,yes,NaN,NaN,NaN,NaN
6vhgr2vpk0qar3zp2ow2fxofd,Fran,Tudor,Fran,Tudor,Male,F. Tudor,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1995-09-27,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,173.0,68.0,right,7.0,2019-12-27Z,active,yes,NaN,NaN,NaN,NaN
7o9gg671xag1g9b2h5q79q86h,Leonardo,Miramar Rocha,Leonardo,Miramar Rocha,Male,Leonardo Rocha,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,1997-05-23,Almada,Portugal,1nbm5i9a0403zzvltn17lxinc,200.0,72.0,right,17.0,2025-01-28Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Leonardo Rocha,NaN
7qu0qz8c7xik26o96iix88416,Michael,Ameyaw,Michael,Ameyaw,Male,M. Ameyaw,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2000-09-16,Łódź,Poland,27baqb7359ywdvsxxklx1kn11,176.0,75.0,right,19.0,2024-09-06Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN
87c3mhjp8hnns65k57x63tje2,Muhamed,Šahinović,Muhamed,Sahinovic,Male,M. Šahinović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,2003-09-30,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,191.0,79.0,right,31.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
87kzk0l9t8rbkp5i4n2zsx8q2,Karol,Struski,Karol,Struski,Male,K. Struski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-01-18,Lublin,Poland,27baqb7359ywdvsxxklx1kn11,178.0,NaN,right,23.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
8g1qq1blocadbmn6dp8nijmdw,Bogdan,Mirčetić,Bogdan,Mircetic,Male,B. Mirčetić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-10-25,Zrenjanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
8qkw6bkxcucb5jnsfotm816ac,Adam,Basse,Adam,Basse,Male,A. Basse,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2007-11-04,NaN,USA,7hr2f89v44y65dyu9k92vprwn,196.0,94.0,right,99.0,2025-02-24Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,NaN,2025-08-29Z
8uvq88srclwb1303aev72iz8p,Erick,Ouma Otieno,Erick,Otieno,Male,E. Otieno,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,Midfielder,player,1996-09-27,Nyando,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,170.0,70.0,left,26.0,2024-01-29Z,active,yes,NaN,NaN,NaN,NaN
99f54huwpfj949d1npocqyt7u,Jakub,Myszor,Jakub,Myszor,Male,J. Myszor,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-06-07,Tychy,Poland,27baqb7359ywdvsxxklx1kn11,175.0,66.0,both,NaN,2025-07-01Z,active,no,NaN,NaN,NaN,2025-08-27Z
aakhm70l21qq76mxvupcmnuy2,Marko,Bulat,Marko,Bulat,Male,M. Bulat,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2001-09-26,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,68.0,right,5.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN
ahuuhqepl5shiwlg8f4z8mn3e,Ariel Paweł,Mosór,Ariel,Mosór,Male,A. Mosór,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-02-19,Katowice,Poland,27baqb7359ywdvsxxklx1kn11,184.0,82.0,right,2.0,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN
al0xun3agyi72gfyga9qogyxh,Srđan,Plavšić,Srdjan,Plavsic,Male,S. Plavšić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1995-12-03,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,166.0,53.0,left,14.0,2023-07-25Z,active,no,NaN,NaN,NaN,2025-08-20Z
arbc4bzplcoi6vg2udciif23u,Oliwier,Zych,Oliwier,Zych,Male,O. Zych,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-06-28,Gdańsk,Poland,27baqb7359ywdvsxxklx1kn11,193.0,81.0,right,48.0,2025-07-14Z,active,yes,NaN,NaN,NaN,2026-06-30Z
ay6wk2cpmnxgc46h419n0r6c5,Efstratios,Svarnas,Stratos,Svarnas,Male,S. Svarnas,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1997-11-11,Athína,Greece,6lpgd60z890no2v46zdecrcss,183.0,76.0,right,4.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
b9rc29lq4p77c110bworw8dzp,Marek,Papszun,Marek,Papszun,Male,M. Papszun,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1974-08-08,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2024-06-14Z,active,yes,NaN,NaN,NaN,NaN
bc6h9gahp93g6gd1qxvusp42d,Zoran,Arsenić,Zoran,Arsenic,Male,Z. Arsenić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1994-06-02,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,186.0,75.0,right,24.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
brj06i09sbgce9dmhurjyktwq,Péter,Baráth,Péter,Baráth,Male,P. Baráth,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,2002-02-21,Kisvárda,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,185.0,78.0,right,88.0,2025-07-31Z,active,yes,NaN,NaN,NaN,NaN
cfyd2csqhuxi6myip4avndst0,Tomasz,Walczak,Tomasz,Walczak,Male,T. Walczak,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2005-08-17,Płock,Poland,27baqb7359ywdvsxxklx1kn11,193.0,88.0,left,91.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ckc1eei8ee4tsdoqyodbmtlw4,Adriano Luís,Amorim Santos,Adriano Luis,Amorim Santos,Male,Adriano Amorim,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2002-02-15,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,69.0,right,11.0,2024-07-01Z,active,yes,NaN,NaN,Adriano,NaN
db32f79l8p19q2g45g885t7xm,Mohamed Lamine,Diaby-Fadiga,Lamine,Diaby-Fadiga,Male,L. Diaby-Fadiga,France,7gww28djs405rfga69smki84o,Midfielder,player,2001-01-19,Grasse,France,7gww28djs405rfga69smki84o,188.0,82.0,left,80.0,2025-06-20Z,active,yes,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN
qe918anm48tzmtpo0ne7wfdh,Artur,Węska,Artur,Weska,Male,A. Węska,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1989-05-21,Leżajsk,Poland,27baqb7359ywdvsxxklx1kn11,184.0,74.0,NaN,NaN,2024-11-14Z,active,yes,NaN,NaN,NaN,NaN
1oxiwrp4v3e7j5v5vz9fe31lh,Amir Fouad Aboud,Al Ammari,Amir Fouad Aboud,Al Ammari,Male,Amir Al Ammari,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,1997-07-27,Jönköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,71.0,left,6.0,2024-07-17Z,active,yes,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Amir Al Ammari,NaN
1r5zkfhxkrrgzhd0k0huxtas5,Mateusz Andrzej,Klich,Mateusz,Klich,Male,M. Klich,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1990-06-13,Tarnów,Poland,27baqb7359ywdvsxxklx1kn11,183.0,84.0,right,43.0,2025-08-13Z,active,yes,NaN,NaN,NaN,NaN
